com.samsung.shealth.stand_day_summary,6261011,2
create_sh_ver,stand_time,modify_sh_ver,update_time,create_time,deviceuuid,pkg_name,datauuid,day_time
,0,,2019-09-24 04:00:06.743,2019-09-24 04:00:06.743,PEzvKidhug,com.sec.android.app.shealth,9d07e505-cb78-d93d-97e9-da502c1b26d9,1569283200000,
,4210688,,2019-10-05 02:57:22.280,2019-10-04 04:00:07.669,PEzvKidhug,com.sec.android.app.shealth,afa4ee2a-bd83-101b-d355-af018c760717,1570147200000,
,0,,2020-05-25 04:00:33.213,2020-05-25 04:00:33.212,PEzvKidhug,com.sec.android.app.shealth,cd9fc3cc-2f88-c966-9350-e000e2c4fb8a,1590364800000,
,0,,2020-04-24 04:15:01.208,2020-04-24 04:15:01.208,PEzvKidhug,com.sec.android.app.shealth,56df27db-b782-a9c8-e038-ef2d3b98f5bc,1587686400000,
,0,,2020-07-25 04:00:06.446,2020-07-25 04:00:06.446,PEzvKidhug,com.sec.android.app.shealth,38dfe8ad-37dc-49ca-4c4a-c07b3725b9c7,1595635200000,
,0,,2020-03-09 04:00:02.663,2020-03-09 04:00:02.663,PEzvKidhug,com.sec.android.app.shealth,01b92551-509e-2408-ff77-56b5dd75cba0,1583712000000,
,1048576,,2020-02-16 01:03:20.270,2020-02-15 05:00:02.533,PEzvKidhug,com.sec.android.app.shealth,a702d394-d243-8e2b-ecd4-25a91333a3b8,1581724800000,
,0,,2020-08-13 04:00:04.343,2020-08-13 04:00:04.343,PEzvKidhug,com.sec.android.app.shealth,595181ed-3103-acb1-f57d-954df88bd50d,1597276800000,
,0,,2020-09-05 04:00:04.385,2020-09-05 04:00:04.385,PEzvKidhug,com.sec.android.app.shealth,d8e1f628-93ce-436b-baad-6066665f4f8a,1599264000000,
,8396800,,2021-02-06 04:48:36.649,2021-02-05 05:00:05.806,PEzvKidhug,com.sec.android.app.shealth,16edb4cc-7285-c747-bec2-e42682d6a048,1612483200000,
,0,,2020-08-11 18:24:13.170,2020-08-11 18:24:13.169,PEzvKidhug,com.sec.android.app.shealth,dbb6d6c3-7a96-9a23-3972-2bdc2744d9c0,1597104000000,
,0,,2020-12-21 05:00:05.235,2020-12-21 05:00:05.235,PEzvKidhug,com.sec.android.app.shealth,5ace2328-0e38-f534-d0f0-b7b57f815469,1608508800000,
,1179648,,2020-12-21 01:46:54.363,2020-12-20 05:00:03.520,PEzvKidhug,com.sec.android.app.shealth,bfdb4c12-5191-bacb-144c-d1cd180fb5ff,1608422400000,
,65536,,2019-08-14 20:40:12.256,2019-08-14 04:00:03.892,PEzvKidhug,com.sec.android.app.shealth,ed34241e-0f58-19e5-d662-c78f8fd6d7e2,1565740800000,
,0,,2019-10-26 04:00:06.799,2019-10-26 04:00:06.799,PEzvKidhug,com.sec.android.app.shealth,92b225c7-e9af-9cef-fead-d6a9a5d441e5,1572048000000,
,0,,2020-02-22 05:00:02.648,2020-02-22 05:00:02.648,PEzvKidhug,com.sec.android.app.shealth,8d7d9578-c074-3e40-77b4-6c67765dc7ea,1582329600000,
,0,,2020-08-26 04:00:04.319,2020-08-26 04:00:04.319,PEzvKidhug,com.sec.android.app.shealth,b7919a85-2f75-be35-674e-9d404f6c2fad,1598400000000,
,4096,,2019-09-03 16:55:32.997,2019-09-03 04:00:02.735,PEzvKidhug,com.sec.android.app.shealth,b15f78ca-4fc3-543b-0152-d0afff3220cc,1567468800000,
,1052672,,2020-01-08 01:39:11.260,2020-01-07 05:00:04.616,PEzvKidhug,com.sec.android.app.shealth,2e646a4d-af1f-ab48-b851-84fa01cef954,1578355200000,
,0,,2020-11-05 05:00:07.271,2020-11-05 05:00:07.271,PEzvKidhug,com.sec.android.app.shealth,e1408653-a5a4-7b68-4ea2-404263e1b8ea,1604534400000,
,0,,2020-11-17 05:00:03.117,2020-11-17 05:00:03.117,PEzvKidhug,com.sec.android.app.shealth,4e763468-393f-f730-7eaf-3431ba1b5d75,1605571200000,
,0,,2021-01-26 05:00:07.260,2021-01-26 05:00:07.260,PEzvKidhug,com.sec.android.app.shealth,0340ddba-1f9a-e90d-fac3-ab8a9c78ac53,1611619200000,
,3145728,,2021-08-15 01:23:15.333,2021-08-14 04:00:05.548,C2yRtg360R,com.sec.android.app.shealth,7654c228-9be6-350c-5372-70302a94b7b3,1628899200000,
,4096,,2019-10-19 16:48:33.307,2019-10-19 04:00:33.252,PEzvKidhug,com.sec.android.app.shealth,50abcf09-0e26-e0eb-908c-abc7f2da05da,1571443200000,
,1048576,,2020-11-25 01:19:10.363,2020-11-24 05:00:04.989,PEzvKidhug,com.sec.android.app.shealth,2cbf5728-aafa-df68-5f84-e5eb6a80029c,1606176000000,
,0,,2020-02-18 06:56:07.582,2020-02-18 06:56:07.582,PEzvKidhug,com.sec.android.app.shealth,90ff3e27-43b0-57e3-1882-f62d66c0846a,1581984000000,
,65536,,2021-02-02 21:27:21.392,2021-02-02 05:00:03.452,PEzvKidhug,com.sec.android.app.shealth,96591989-a8c0-351e-af53-66df8baceebb,1612224000000,
,0,,2020-01-24 05:00:02.743,2020-01-24 05:00:02.743,PEzvKidhug,com.sec.android.app.shealth,0c131ff6-5d1e-978c-fc7d-c9bf66ff7568,1579824000000,
,0,,2020-04-20 04:00:02.597,2020-04-20 04:00:02.597,PEzvKidhug,com.sec.android.app.shealth,ef15fd94-d177-7dab-bd1a-ff4a24168887,1587340800000,
,65536,,2019-10-15 20:08:54.284,2019-10-15 04:00:04.674,PEzvKidhug,com.sec.android.app.shealth,e9f0d1da-56b6-4f29-ca48-a91c562d2eb4,1571097600000,
,1048576,,2021-02-15 01:00:47.281,2021-02-14 05:00:03.361,PEzvKidhug,com.sec.android.app.shealth,2db570cd-4eca-7428-b78e-557f0ef22af5,1613260800000,
,2097152,,2019-10-25 01:01:17.269,2019-10-24 04:00:04.652,PEzvKidhug,com.sec.android.app.shealth,a42bd05a-ce60-61d8-0c8f-37665fda8894,1571875200000,
,0,,2021-01-14 05:00:04.602,2021-01-14 05:00:04.602,PEzvKidhug,com.sec.android.app.shealth,91e1e40f-8445-e9c3-dea1-1bee5c909905,1610582400000,
,0,,2021-01-12 05:00:06.191,2021-01-12 05:00:06.191,PEzvKidhug,com.sec.android.app.shealth,79bf9ea5-03b9-2458-f8d4-088777f56ccd,1610409600000,
,0,,2020-03-03 17:30:31.035,2020-03-03 05:00:04.633,PEzvKidhug,com.sec.android.app.shealth,53ff1c87-c9e6-cbc9-2903-657894f25c2d,1583193600000,
,0,,2021-02-13 05:00:09.384,2021-02-13 05:00:09.384,PEzvKidhug,com.sec.android.app.shealth,4df5537e-0ff4-3be8-68bb-ca0ceb2ce4b0,1613174400000,
,0,,2021-03-07 05:00:04.247,2021-03-07 05:00:04.246,PEzvKidhug,com.sec.android.app.shealth,f7b5631c-13fe-4b77-2ab9-05bfdccbcc96,1615075200000,
,0,,2021-02-04 05:00:03.513,2021-02-04 05:00:03.513,PEzvKidhug,com.sec.android.app.shealth,af809979-6f02-9554-44eb-61e4932e2c27,1612396800000,
,0,,2020-03-08 05:00:05.575,2020-03-08 05:00:05.575,PEzvKidhug,com.sec.android.app.shealth,1b5024da-5ac6-11e5-caf1-829a89ae6b9a,1583625600000,
,0,,2021-05-08 04:00:04.653,2021-05-08 04:00:04.653,C2yRtg360R,com.sec.android.app.shealth,a2cdae07-b666-4e87-f5a2-40f0639a0a0e,1620432000000,
,0,,2020-04-13 19:21:14.514,2020-04-13 19:21:14.514,PEzvKidhug,com.sec.android.app.shealth,c9cc83e5-2983-a614-232b-79d154f74b6b,1586736000000,
,0,,2020-09-04 04:00:05.393,2020-09-04 04:00:05.393,PEzvKidhug,com.sec.android.app.shealth,3ab949d7-c554-aae0-8003-da07fc1c86b8,1599177600000,
,0,,2020-08-24 22:09:54.067,2020-08-24 04:00:04.267,PEzvKidhug,com.sec.android.app.shealth,a4cc6b6c-1de5-884a-45a5-db90dbf78368,1598227200000,
,0,,2020-05-21 04:03:33.316,2020-05-21 04:03:33.316,PEzvKidhug,com.sec.android.app.shealth,4df8709d-8bd5-e7c2-5383-537bb33e5caf,1590019200000,
,0,,2020-08-17 04:00:03.490,2020-08-17 04:00:03.490,PEzvKidhug,com.sec.android.app.shealth,e0ceddc4-3498-653c-b45a-70f67a10537f,1597622400000,
,0,,2021-04-06 04:00:06.684,2021-04-06 04:00:06.682,C2yRtg360R,com.sec.android.app.shealth,857974be-e1c4-fece-93fc-0a4d58d42c34,1617667200000,
,8192,,2021-05-20 17:37:20.608,2021-05-20 04:00:04.939,C2yRtg360R,com.sec.android.app.shealth,ab343760-11c3-6e98-8b96-06691b72f8a4,1621468800000,
,16384,,2021-07-21 18:41:36.383,2021-07-21 04:00:04.685,C2yRtg360R,com.sec.android.app.shealth,b7f18c58-6d3e-d739-1516-2736d7b14755,1626825600000,
,0,,2021-01-01 05:00:04.570,2021-01-01 05:00:04.570,PEzvKidhug,com.sec.android.app.shealth,62434b5b-494e-8751-da2c-9285baf0d0fd,1609459200000,
,1310720,,2021-05-19 00:13:07.270,2021-05-18 04:00:03.861,C2yRtg360R,com.sec.android.app.shealth,fcb68711-4d2f-4eaa-b160-d15541083f71,1621296000000,
,0,,2020-07-27 04:00:04.411,2020-07-27 04:00:04.411,PEzvKidhug,com.sec.android.app.shealth,62003c80-8825-f4bd-c547-7be9995c2735,1595808000000,
,0,,2020-01-18 05:00:03.779,2020-01-18 05:00:03.779,PEzvKidhug,com.sec.android.app.shealth,13f7880d-d803-a865-a7e1-6b249015971b,1579305600000,
,0,,2021-06-24 04:00:03.777,2021-06-24 04:00:03.777,C2yRtg360R,com.sec.android.app.shealth,aa90e73f-c00b-0e50-3ccf-844407bf4007,1624492800000,
,0,,2020-04-04 04:00:02.666,2020-04-04 04:00:02.666,PEzvKidhug,com.sec.android.app.shealth,c81e85dc-b6dd-f12e-e1f4-e4ee2db98c3e,1585958400000,
,4194304,,2021-03-30 02:50:19.328,2021-03-29 04:00:05.651,C2yRtg360R,com.sec.android.app.shealth,bd0684f6-4ace-defc-d730-94d43db422c2,1616976000000,
,0,,2021-07-06 04:00:04.646,2021-07-06 04:00:04.646,C2yRtg360R,com.sec.android.app.shealth,7428fa78-7767-765d-99ba-d369ca8f5178,1625529600000,
,0,,2021-02-11 21:10:43.306,2021-02-11 05:00:04.252,PEzvKidhug,com.sec.android.app.shealth,4f054245-6bb0-795a-09f9-fd16723b9b39,1613001600000,
,5505024,,2019-12-26 04:46:26.333,2019-12-25 05:00:06.667,PEzvKidhug,com.sec.android.app.shealth,c3119808-a58d-af51-4871-d29f7b5ce7ff,1577232000000,
,0,,2019-09-14 04:00:04.666,2019-09-14 04:00:04.666,PEzvKidhug,com.sec.android.app.shealth,8c4abaca-924b-265a-1abd-5acaea0e056a,1568419200000,
,0,,2019-09-18 04:00:03.531,2019-09-18 04:00:03.531,PEzvKidhug,com.sec.android.app.shealth,9e0afbe3-1e8d-9c47-e825-cf984c96365c,1568764800000,
,0,,2021-05-24 04:00:04.690,2021-05-24 04:00:04.690,C2yRtg360R,com.sec.android.app.shealth,dba9b0e3-65d1-3839-d7b2-ab9ae43f0525,1621814400000,
,524288,,2020-02-04 00:59:11.883,2020-02-03 05:56:37.220,PEzvKidhug,com.sec.android.app.shealth,e8703174-2901-7721-4d73-266fa30b0298,1580688000000,
,0,,2019-09-01 04:00:04.639,2019-09-01 04:00:04.639,PEzvKidhug,com.sec.android.app.shealth,f31b4ad9-ea9d-5e34-1c6a-a85a1b0feb03,1567296000000,
,65536,,2019-10-11 20:29:55.317,2019-10-11 04:00:03.604,PEzvKidhug,com.sec.android.app.shealth,4f0624b8-d97c-82b5-1cac-0ddcae52285e,1570752000000,
,0,,2020-05-19 04:00:04.610,2020-05-19 04:00:04.610,PEzvKidhug,com.sec.android.app.shealth,516060bf-43e4-673d-24f2-045dfd9b09a0,1589846400000,
,0,,2021-07-26 04:00:02.772,2021-07-26 04:00:02.772,C2yRtg360R,com.sec.android.app.shealth,e7616544-2f25-5f65-eed6-adbfda4a7359,1627257600000,
,0,,2021-05-19 04:00:03.777,2021-05-19 04:00:03.777,C2yRtg360R,com.sec.android.app.shealth,e3c7ca03-3c0a-9488-85f0-c2a14369f41e,1621382400000,
,1048576,,2020-02-28 01:34:51.248,2020-02-27 05:00:11.245,PEzvKidhug,com.sec.android.app.shealth,fbf20d10-0dee-fb2f-180a-cf8915d89c82,1582761600000,
,401408,,2020-10-22 22:33:37.290,2020-10-22 04:00:05.844,PEzvKidhug,com.sec.android.app.shealth,baec16d8-a595-0c45-e833-76b283575729,1603324800000,
,0,,2021-04-26 04:00:02.685,2021-04-26 04:00:02.685,C2yRtg360R,com.sec.android.app.shealth,b15e8ff1-1f8f-509b-e372-044288757ddb,1619395200000,
,0,,2021-06-22 04:00:03.016,2021-06-22 04:00:03.016,C2yRtg360R,com.sec.android.app.shealth,39b71a76-752b-8c90-b3d9-daabd2a88ccd,1624320000000,
,0,,2021-01-21 05:00:05.106,2021-01-21 05:00:05.106,PEzvKidhug,com.sec.android.app.shealth,e677c0d4-4c9c-8a17-c3d3-3b3253453b3e,1611187200000,
,0,,2020-09-13 04:00:04.237,2020-09-13 04:00:04.237,PEzvKidhug,com.sec.android.app.shealth,14385d26-291f-c6ea-433c-bafc36377604,1599955200000,
,0,,2020-02-19 05:00:07.590,2020-02-19 05:00:07.590,PEzvKidhug,com.sec.android.app.shealth,084a6e14-525f-1c1d-6874-4b98b15f61e2,1582070400000,
,524288,,2020-10-27 23:37:00.341,2020-10-27 04:00:03.610,PEzvKidhug,com.sec.android.app.shealth,83fdf744-8740-fcdb-a9b6-cbc23779bdc8,1603756800000,
,0,,2021-05-27 04:00:07.712,2021-05-27 04:00:07.711,C2yRtg360R,com.sec.android.app.shealth,5e6ddc93-3f77-ad7a-9cd3-5440f6285e7b,1622073600000,
,0,,2019-12-24 05:07:25.298,2019-12-24 05:07:25.298,PEzvKidhug,com.sec.android.app.shealth,c9c52b6a-a8b7-96c7-b769-2dd41a6b240f,1577145600000,
,131072,,2021-08-26 21:01:28.322,2021-08-26 04:00:02.629,C2yRtg360R,com.sec.android.app.shealth,fbfdf3a2-5edd-01c4-374d-d39f5bfd7409,1629936000000,
,4849664,,2020-01-02 04:26:27.274,2020-01-01 06:00:12.957,PEzvKidhug,com.sec.android.app.shealth,f62adf4a-6b45-b314-ffc7-f67d7068345a,1577836800000,
,524288,,2021-04-07 23:49:39.316,2021-04-07 04:00:06.833,C2yRtg360R,com.sec.android.app.shealth,542ff267-39b9-17bf-af5d-f38fef53aee1,1617753600000,
,0,,2020-12-24 05:00:03.445,2020-12-24 05:00:03.444,PEzvKidhug,com.sec.android.app.shealth,5ff3a068-b6d2-bf40-7bd8-62d269276476,1608768000000,
,0,,2021-07-24 04:00:04.774,2021-07-24 04:00:04.774,C2yRtg360R,com.sec.android.app.shealth,dc1963af-5d6f-c4d2-eb2d-49217298d2f9,1627084800000,
,0,,2021-04-29 04:00:02.946,2021-04-29 04:00:02.946,C2yRtg360R,com.sec.android.app.shealth,a1acb8b5-ddf8-b1a0-a493-36c9b993d4b5,1619654400000,
,0,,2019-08-10 04:00:06.289,2019-08-10 04:00:06.289,PEzvKidhug,com.sec.android.app.shealth,0642337b-715a-dcee-1fb1-d09353f99eb3,1565395200000,
,0,,2021-09-09 04:00:03.670,2021-09-09 04:00:03.670,C2yRtg360R,com.sec.android.app.shealth,f867cad9-f576-4b0c-7fd3-9a52ad1c01ab,1631145600000,
,0,,2019-10-22 04:00:05.543,2019-10-22 04:00:05.542,PEzvKidhug,com.sec.android.app.shealth,bf82aefe-aa4f-c0c2-666e-eb8e726c633b,1571702400000,
,0,,2021-02-08 05:18:46.860,2021-02-08 05:18:46.860,PEzvKidhug,com.sec.android.app.shealth,381e8450-508c-1b5a-5f36-a2795dc98cdd,1612742400000,
,0,,2020-12-29 05:00:04.440,2020-12-29 05:00:04.440,PEzvKidhug,com.sec.android.app.shealth,5d8bf6d0-4081-714e-208f-22659a2ccd27,1609200000000,
,0,,2019-09-17 04:00:04.935,2019-09-17 04:00:04.935,PEzvKidhug,com.sec.android.app.shealth,41b91b21-c8d4-70c1-9a27-43d93b9864f0,1568678400000,
,65536,,2021-02-17 21:31:24.281,2021-02-17 05:00:04.280,PEzvKidhug,com.sec.android.app.shealth,c6a5ae1d-5f7c-4ce3-06b9-defc653ca50b,1613520000000,
,1572864,,2021-07-02 00:21:46.245,2021-07-01 04:00:05.672,C2yRtg360R,com.sec.android.app.shealth,ddc5bf0d-747c-e313-811e-4f2543ae0cc5,1625097600000,
,0,,2019-11-04 05:00:02.488,2019-11-04 05:00:02.488,PEzvKidhug,com.sec.android.app.shealth,754f8d1a-e3a3-73d6-1e99-8073bbc77c4f,1572825600000,
,0,,2020-06-07 04:00:07.179,2020-06-07 04:00:07.179,PEzvKidhug,com.sec.android.app.shealth,aca0fc44-2f40-8f55-5b1b-0224004db75b,1591488000000,
,0,,2020-06-05 20:44:28.231,2020-06-05 20:44:28.231,PEzvKidhug,com.sec.android.app.shealth,929ab41c-3acc-ee57-fc3d-8af1c75606d6,1591315200000,
,0,,2019-10-10 00:05:57.476,2019-10-09 20:05:38.786,PEzvKidhug,com.sec.android.app.shealth,a8292aa4-f955-af63-50f1-8f404be106be,1570579200000,
,0,,2020-06-10 18:00:13.036,2020-06-10 04:00:04.652,PEzvKidhug,com.sec.android.app.shealth,ceb5b225-ef2e-d9d6-76e3-3a9b828b57d7,1591747200000,
,0,,2021-04-10 04:00:02.702,2021-04-10 04:00:02.701,C2yRtg360R,com.sec.android.app.shealth,3a1affe1-cf0c-ddc8-3075-9cd2bc8c00ea,1618012800000,
,0,,2020-11-10 05:00:10.002,2020-11-10 05:00:10.002,PEzvKidhug,com.sec.android.app.shealth,1931727b-37d4-bd75-9160-bc851a87047c,1604966400000,
,2097152,,2019-11-22 02:18:14.248,2019-11-21 05:00:07.661,PEzvKidhug,com.sec.android.app.shealth,cc9ffc0e-135e-bb32-9c5e-ddd11111a492,1574294400000,
,8388608,,2020-01-26 04:39:41.609,2020-01-25 05:00:06.642,PEzvKidhug,com.sec.android.app.shealth,1ce4d0ef-3098-dca8-328c-26529d740196,1579910400000,
,0,,2020-10-15 19:27:17.257,2020-10-15 04:00:08.297,PEzvKidhug,com.sec.android.app.shealth,0a89635a-9aa2-721f-eff1-b798cc82ee5a,1602720000000,
,0,,2020-07-17 04:00:09.326,2020-07-17 04:00:09.325,PEzvKidhug,com.sec.android.app.shealth,6a8e99ff-b0ac-8179-59b4-194197bd05f4,1594944000000,
,0,,2019-08-25 04:00:05.705,2019-08-25 04:00:05.705,PEzvKidhug,com.sec.android.app.shealth,af189671-5e68-c344-14b7-ab171886d004,1566691200000,
,0,,2020-07-09 04:00:04.151,2020-07-09 04:00:04.151,PEzvKidhug,com.sec.android.app.shealth,8574a350-32a9-9083-acd7-b064001725c3,1594252800000,
,0,,2019-12-23 05:00:02.630,2019-12-23 05:00:02.629,PEzvKidhug,com.sec.android.app.shealth,72ecd9b4-6df0-f82f-d477-9692fd7577f1,1577059200000,
,0,,2020-04-01 04:00:03.660,2020-04-01 04:00:03.660,PEzvKidhug,com.sec.android.app.shealth,67ee3ebb-a47d-6980-4dd8-d6f51644d790,1585699200000,
,0,,2020-07-06 19:35:35.799,2020-07-06 17:17:53.350,PEzvKidhug,com.sec.android.app.shealth,c0949094-cf60-d15a-1c83-7ced4aa4829b,1593993600000,
,0,,2019-09-07 04:00:06.756,2019-09-07 04:00:06.756,PEzvKidhug,com.sec.android.app.shealth,c81e661e-2f0c-6667-a32d-a012784d0c86,1567814400000,
,0,,2020-03-19 04:00:02.587,2020-03-19 04:00:02.587,PEzvKidhug,com.sec.android.app.shealth,05e1d3a8-3ade-1f43-edc0-9148133895fe,1584576000000,
,262144,,2020-04-11 22:54:05.347,2020-04-11 05:02:05.848,PEzvKidhug,com.sec.android.app.shealth,e32e62db-5d75-cd36-3b8f-ccff35ab9c3c,1586563200000,
,0,,2020-08-12 04:00:04.455,2020-08-12 04:00:04.455,PEzvKidhug,com.sec.android.app.shealth,2793675d-4967-a4c8-a849-78bc21342852,1597190400000,
,0,,2021-05-09 04:00:03.599,2021-05-09 04:00:03.599,C2yRtg360R,com.sec.android.app.shealth,51aef2b7-1fdc-11b8-05fa-d8aed7650421,1620518400000,
,524288,,2021-08-28 23:47:34.264,2021-08-28 04:00:06.930,C2yRtg360R,com.sec.android.app.shealth,de32f972-fa17-68c0-54e1-fa7a59db59ac,1630108800000,
,2097152,,2019-12-20 02:24:08.261,2019-12-19 05:00:06.636,PEzvKidhug,com.sec.android.app.shealth,f49aa793-7a1b-a744-ebc9-6f8189936703,1576713600000,
,524288,,2021-03-27 23:13:25.262,2021-03-27 04:00:05.899,C2yRtg360R,com.sec.android.app.shealth,2e1d065a-f3a0-24fb-2028-41398b298b3c,1616803200000,
,0,,2020-11-22 05:00:07.136,2020-11-22 05:00:07.136,PEzvKidhug,com.sec.android.app.shealth,86bc7ec9-60e7-b8c0-0fff-43c8c79f4e7d,1606003200000,
,0,,2021-03-17 01:47:10.935,2021-03-16 21:42:43.488,C2yRtg360R,com.sec.android.app.shealth,a05e4390-c336-ed49-2331-eea4368980d4,1615852800000,
,2097152,,2020-11-01 01:53:41.322,2020-10-31 04:00:07.666,PEzvKidhug,com.sec.android.app.shealth,66668300-d148-de17-524a-71a2aeb1e8a7,1604102400000,
,0,,2020-04-10 20:57:44.940,2020-04-10 04:09:21.285,PEzvKidhug,com.sec.android.app.shealth,ba45d95e-43b0-0753-621b-8a14337a8816,1586476800000,
,32768,,2019-11-02 19:17:21.760,2019-11-02 04:00:02.628,PEzvKidhug,com.sec.android.app.shealth,2719814b-88fe-e865-2284-95f83ef990b0,1572652800000,
,0,,2020-06-21 04:00:06.661,2020-06-21 04:00:06.661,PEzvKidhug,com.sec.android.app.shealth,b60b6d04-2534-3afe-dbc1-2094fedfb383,1592697600000,
,1048576,,2019-09-20 00:57:58.288,2019-09-19 04:00:03.742,PEzvKidhug,com.sec.android.app.shealth,6afe4e1d-b68d-a438-f276-0e02ab7dbdde,1568851200000,
,0,,2019-10-30 04:00:05.937,2019-10-30 04:00:05.937,PEzvKidhug,com.sec.android.app.shealth,d848f857-8d97-04b4-dee2-6493aa901c9e,1572393600000,
,0,,2020-11-13 05:00:04.514,2020-11-13 05:00:04.513,PEzvKidhug,com.sec.android.app.shealth,31fd24b7-b868-1579-38ba-043093aadf6d,1605225600000,
,0,,2020-11-27 05:00:04.250,2020-11-27 05:00:04.249,PEzvKidhug,com.sec.android.app.shealth,058a6512-80e1-388d-5578-c3a482665201,1606435200000,
,0,,2021-09-27 04:00:02.855,2021-09-27 04:00:02.855,C2yRtg360R,com.sec.android.app.shealth,0cff9a8a-577e-86cb-2812-1b7ba3c65843,1632700800000,
,327680,,2021-03-20 22:51:20.252,2021-03-20 04:00:05.561,C2yRtg360R,com.sec.android.app.shealth,95ccbbdd-f552-539d-b47a-1fcfa6eb7eb2,1616198400000,
,0,,2020-06-04 04:00:03.644,2020-06-04 04:00:03.644,PEzvKidhug,com.sec.android.app.shealth,1271bc81-904c-75d5-fd46-697d60e661d4,1591228800000,
,0,,2020-05-06 17:56:10.437,2020-05-06 04:00:02.593,PEzvKidhug,com.sec.android.app.shealth,1ee19a02-795f-1e81-8375-33ebd85dda72,1588723200000,
,0,,2019-08-13 21:29:27.759,2019-08-13 04:00:04.716,PEzvKidhug,com.sec.android.app.shealth,b87bb1c9-c3f6-7e02-e3a7-c4cf38542b32,1565654400000,
,0,,2021-08-25 04:00:03.662,2021-08-25 04:00:03.661,C2yRtg360R,com.sec.android.app.shealth,e7567d12-daa1-61ad-8d12-a5b3411209e6,1629849600000,
,0,,2021-06-09 04:00:04.802,2021-06-09 04:00:04.801,C2yRtg360R,com.sec.android.app.shealth,18ab354c-2e78-5a84-14f9-90b7ef9a1e2d,1623196800000,
,1048576,,2020-01-10 01:10:42.640,2020-01-09 05:00:02.820,PEzvKidhug,com.sec.android.app.shealth,89d88852-e5c8-482f-bda0-4d361ada8b3c,1578528000000,
,0,,2020-06-20 04:00:03.532,2020-06-20 04:00:03.532,PEzvKidhug,com.sec.android.app.shealth,2ebb74f2-4554-6b12-49a8-650b0af01a84,1592611200000,
,32768,,2020-12-12 20:54:33.274,2020-12-12 05:00:03.072,PEzvKidhug,com.sec.android.app.shealth,9bb13626-8da1-6105-6500-08b90dd49b3b,1607731200000,
,294912,,2020-10-05 22:24:59.233,2020-10-05 04:00:06.454,PEzvKidhug,com.sec.android.app.shealth,6825ea26-b5ee-a85c-92a9-cb57a3cb634b,1601856000000,
,0,,2019-10-31 04:10:36.364,2019-10-31 04:10:36.364,PEzvKidhug,com.sec.android.app.shealth,2e34d39e-b918-babe-7e78-e29281d46437,1572480000000,
,0,,2019-12-08 05:00:04.728,2019-12-08 05:00:04.728,PEzvKidhug,com.sec.android.app.shealth,6bf3bab0-0756-d5f9-11da-b059cb40313f,1575763200000,
,0,,2021-07-18 04:00:04.839,2021-07-18 04:00:04.839,C2yRtg360R,com.sec.android.app.shealth,f9f5a299-d686-a093-da38-5c4810be3cee,1626566400000,
,0,,2020-06-26 04:06:12.618,2020-06-26 04:06:12.618,PEzvKidhug,com.sec.android.app.shealth,958510b1-ab89-19d3-a208-2a5a13069e3f,1593129600000,
,32768,,2019-09-23 19:28:38.408,2019-09-23 04:00:12.445,PEzvKidhug,com.sec.android.app.shealth,05c6539b-32ba-0dab-8368-02b4e433ddb2,1569196800000,
,1114112,,2020-01-03 01:09:03.317,2020-01-02 06:07:43.167,PEzvKidhug,com.sec.android.app.shealth,ca67c99a-4e3e-71f0-b759-7778e3d96d07,1577923200000,
,0,,2021-09-11 04:00:04.690,2021-09-11 04:00:04.690,C2yRtg360R,com.sec.android.app.shealth,4f112650-f85c-9d4b-41c6-672efa0a8908,1631318400000,
,0,,2020-08-22 04:00:04.157,2020-08-22 04:00:04.157,PEzvKidhug,com.sec.android.app.shealth,0df01aa9-377f-5c81-187f-dccd43385859,1598054400000,
,1310721,,2019-12-29 02:15:37.274,2019-12-28 06:00:05.408,PEzvKidhug,com.sec.android.app.shealth,041633fe-e13a-89f9-b807-c8700430613c,1577491200000,
,0,,2020-09-16 18:03:59.894,2020-09-16 04:00:03.349,PEzvKidhug,com.sec.android.app.shealth,e12b5329-9ef1-4831-e46e-1c3374b76672,1600214400000,
,32768,,2019-10-29 19:11:22.301,2019-10-29 04:00:03.622,PEzvKidhug,com.sec.android.app.shealth,e036ca0b-d178-fbc6-e6da-86235542cbbb,1572307200000,
,0,,2020-03-17 04:00:03.800,2020-03-17 04:00:03.800,PEzvKidhug,com.sec.android.app.shealth,408b62c7-cb52-92d1-1bcf-2ad8ab195a80,1584403200000,
,0,,2020-10-21 04:00:04.773,2020-10-21 04:00:04.772,PEzvKidhug,com.sec.android.app.shealth,b082cb5d-22a4-bbc0-e23d-5fdb2244c1e3,1603238400000,
,262144,,2021-04-14 22:26:29.357,2021-04-14 04:00:06.743,C2yRtg360R,com.sec.android.app.shealth,2ae13dd0-b086-b17f-c5a4-fe760a6a2e0e,1618358400000,
,73728,,2021-08-18 20:35:47.392,2021-08-18 04:00:04.716,C2yRtg360R,com.sec.android.app.shealth,e525f23a-67e4-f746-9412-57f4b7dfaa81,1629244800000,
,131072,,2021-04-23 21:06:25.358,2021-04-23 04:00:10.902,C2yRtg360R,com.sec.android.app.shealth,7ccee241-2e03-fde3-170b-e53cb1b671f0,1619136000000,
,0,,2020-07-16 04:00:04.352,2020-07-16 04:00:04.352,PEzvKidhug,com.sec.android.app.shealth,d93ce480-09e2-3c14-6717-ad62bdc0e296,1594857600000,
