com.samsung.shealth.tracker.pedometer_day_summary,6242001,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
6735,6bcaab99-6d20-4e0d-b65d-4cc5d7480ac7.binning_data.json,3921452,5000,32,2018-03-28 04:00:01.626,com.sec.android.app.shealth,2018-03-28 04:00:01.626,,2.3611112,5024.41,344.28,6703,EHdtKydEi4,com.sec.android.app.shealth,0,6bcaab99-6d20-4e0d-b65d-4cc5d7480ac7.achievement.json,6bcaab99-6d20-4e0d-b65d-4cc5d7480ac7,1522108800000,
5560,33f9086d-6456-4e95-a5fc-99fc0012a293.binning_data.json,3207410,5000,20,2017-11-02 18:39:45.549,com.sec.android.app.shealth,2017-11-01 19:12:27.787,,4.638889,3495.203,233.279,5540,PEzvKidhug,com.sec.android.app.shealth,4672,33f9086d-6456-4e95-a5fc-99fc0012a293.achievement.json,33f9086d-6456-4e95-a5fc-99fc0012a293,1509494400000,
2872,4a948de9-8da6-4b19-badf-63184620388f.binning_data.json,1673466,5000,0,2017-10-02 19:03:51.488,com.sec.android.app.shealth,2017-09-24 18:51:05.641,,2.0833333,1864.358,122.34,2872,PEzvKidhug,com.sec.android.app.shealth,0,4a948de9-8da6-4b19-badf-63184620388f.achievement.json,4a948de9-8da6-4b19-badf-63184620388f,1506211200000,
2853,525524df-eecf-4327-8a97-e78960a64b40.binning_data.json,1660397,5000,44,2018-01-02 07:08:57.212,com.sec.android.app.shealth,2018-01-01 05:19:51.646,,1.244967,2067.14,135.85,2809,VfS0qUERdZ,com.sec.android.app.shealth,0,525524df-eecf-4327-8a97-e78960a64b40.achievement.json,525524df-eecf-4327-8a97-e78960a64b40,1514764800000,
2948,40cdbc75-efe4-4a01-a202-2269ad3b4ab1.binning_data.json,1698219,5000,0,2018-03-12 04:00:01.907,com.sec.android.app.shealth,2018-03-12 04:00:01.907,,3.0277777,2313.74,148.25,2948,EHdtKydEi4,com.sec.android.app.shealth,0,40cdbc75-efe4-4a01-a202-2269ad3b4ab1.achievement.json,40cdbc75-efe4-4a01-a202-2269ad3b4ab1,1520726400000,
1747,d17c61a3-a7c0-42bb-81e0-cab6abf04bd9.binning_data.json,1039234,5000,19,2017-10-11 20:40:18.985,com.sec.android.app.shealth,2017-10-11 18:33:53.754,,1.9118321,1109.2,76.22,1728,PEzvKidhug,com.sec.android.app.shealth,0,d17c61a3-a7c0-42bb-81e0-cab6abf04bd9.achievement.json,d17c61a3-a7c0-42bb-81e0-cab6abf04bd9,1507680000000,
2479,14a1dad3-1ba8-40ab-8a02-b189a0da93e7.binning_data.json,1382524,10000,4,2017-09-08 02:12:12.935,com.sec.android.app.shealth,2017-09-07 19:26:27.623,,1.2353557,1707.91,124.81001,2475,VfS0qUERdZ,com.sec.android.app.shealth,0,14a1dad3-1ba8-40ab-8a02-b189a0da93e7.achievement.json,14a1dad3-1ba8-40ab-8a02-b189a0da93e7,1504742400000,
1658,f4eeff20-580a-4c7c-9ffe-7169ca7c1570.binning_data.json,939100,10000,2,2017-08-04 04:55:49.245,com.sec.android.app.shealth,2017-08-03 19:45:31.203,,2.1395354,1121.015,72.41,1656,PEzvKidhug,com.sec.android.app.shealth,0,f4eeff20-580a-4c7c-9ffe-7169ca7c1570.achievement.json,f4eeff20-580a-4c7c-9ffe-7169ca7c1570,1501718400000,
3751,5e8dd1db-0f5d-49eb-bcb1-4a57d07fdb37.binning_data.json,2237788,5000,6,2018-02-23 04:02:38.953,com.sec.android.app.shealth,2018-02-22 14:55:00.656,,1.2057208,2698.148,178.37,3745,VfS0qUERdZ,com.sec.android.app.shealth,0,5e8dd1db-0f5d-49eb-bcb1-4a57d07fdb37.achievement.json,5e8dd1db-0f5d-49eb-bcb1-4a57d07fdb37,1519257600000,
1287,d07b8a54-7809-4f69-94a0-22a3ae8e728c.binning_data.json,752982,5000,8,2018-02-12 03:52:13.166,com.sec.android.app.shealth,2018-02-12 03:52:13.166,,1.7222222,802.32,54.84,1279,PEzvKidhug,com.sec.android.app.shealth,0,d07b8a54-7809-4f69-94a0-22a3ae8e728c.achievement.json,d07b8a54-7809-4f69-94a0-22a3ae8e728c,1518307200000,
1418,cd75846e-40cd-4fab-8197-e4f082cd297a.binning_data.json,801764,5000,3,2018-04-07 03:08:49.139,com.sec.android.app.shealth,2018-04-06 04:09:14.197,cd75846e-40cd-4fab-8197-e4f082cd297a.source_info.json,1.249487,1001.794,68.89,1415,VfS0qUERdZ,com.sec.android.app.shealth,0,cd75846e-40cd-4fab-8197-e4f082cd297a.achievement.json,cd75846e-40cd-4fab-8197-e4f082cd297a,1522972800000,
2157,ffcf610d-cc90-4ad9-86bd-46cfc0d1d3f6.binning_data.json,1215783,10000,24,2017-07-31 18:45:20.372,com.sec.android.app.shealth,2017-07-30 10:09:25.681,,1.2865131,1564.122,104.02,2133,VfS0qUERdZ,com.sec.android.app.shealth,0,ffcf610d-cc90-4ad9-86bd-46cfc0d1d3f6.achievement.json,ffcf610d-cc90-4ad9-86bd-46cfc0d1d3f6,1501372800000,
13977,c9304673-3d6f-4c3d-870a-11f7a0c7ac05.binning_data.json,8198794,5000,46,2017-11-11 03:58:44.584,com.sec.android.app.shealth,2017-11-10 05:13:18.237,,1.1969596,9813.627,678.38,13931,VfS0qUERdZ,com.sec.android.app.shealth,0,c9304673-3d6f-4c3d-870a-11f7a0c7ac05.achievement.json,c9304673-3d6f-4c3d-870a-11f7a0c7ac05,1510272000000,
257,e8df4bb9-4551-40a1-8bb2-26d7d645f0e8.binning_data.json,151590,5000,2,2018-01-01 06:33:22.137,com.sec.android.app.shealth,2017-12-31 07:54:59.855,,1.2994254,196.98001,12.54,255,VfS0qUERdZ,com.sec.android.app.shealth,0,e8df4bb9-4551-40a1-8bb2-26d7d645f0e8.achievement.json,e8df4bb9-4551-40a1-8bb2-26d7d645f0e8,1514678400000,
2027,9078c033-c1eb-476f-ac71-a4b8867a1ced.binning_data.json,1185095,5000,23,2017-10-12 01:35:45.751,com.sec.android.app.shealth,2017-10-11 14:09:22.901,,1.1565397,1370.61,93.55,2004,VfS0qUERdZ,com.sec.android.app.shealth,0,9078c033-c1eb-476f-ac71-a4b8867a1ced.achievement.json,9078c033-c1eb-476f-ac71-a4b8867a1ced,1507680000000,
12198,49b88baa-8aee-4dbe-b97d-7f63e39627b8.binning_data.json,7258695,5000,15,2018-04-23 16:51:02.779,com.sec.android.app.shealth,2018-04-22 06:15:03.890,49b88baa-8aee-4dbe-b97d-7f63e39627b8.source_info.json,1.1979275,8695.391,579.75,12183,VfS0qUERdZ,com.sec.android.app.shealth,0,49b88baa-8aee-4dbe-b97d-7f63e39627b8.achievement.json,49b88baa-8aee-4dbe-b97d-7f63e39627b8,1524355200000,
4249,134d3cdb-ebe7-4f76-8d6e-e7e5bfc689c2.binning_data.json,2378865,5000,13,2017-12-23 23:57:43.026,com.sec.android.app.shealth,2017-12-23 23:57:43.026,,1.3611112,2540.644,186.121,4236,PEzvKidhug,com.sec.android.app.shealth,3369,134d3cdb-ebe7-4f76-8d6e-e7e5bfc689c2.achievement.json,134d3cdb-ebe7-4f76-8d6e-e7e5bfc689c2,1513987200000,
1454,8219c01e-31aa-4e80-a82e-a49e58d22e9d.binning_data.json,811782,5000,0,2018-04-02 03:48:36.356,com.sec.android.app.shealth,2018-04-01 04:01:06.722,8219c01e-31aa-4e80-a82e-a49e58d22e9d.source_info.json,1.234653,1002.27,77.659996,1454,VfS0qUERdZ,com.sec.android.app.shealth,0,8219c01e-31aa-4e80-a82e-a49e58d22e9d.achievement.json,8219c01e-31aa-4e80-a82e-a49e58d22e9d,1522540800000,
13508,d2535ed2-5c3e-4e9d-b751-2563d8cbac65.binning_data.json,7954901,5000,12,2017-11-13 15:46:06.206,com.sec.android.app.shealth,2017-11-13 02:05:29.555,,2.0277777,8610.264,586.33,13496,PEzvKidhug,com.sec.android.app.shealth,4417,d2535ed2-5c3e-4e9d-b751-2563d8cbac65.achievement.json,d2535ed2-5c3e-4e9d-b751-2563d8cbac65,1510444800000,
1506,0a8c8ab1-6b15-4a60-b3c0-00686d10f928.binning_data.json,889759,10000,0,2017-08-25 03:34:45.164,com.sec.android.app.shealth,2017-08-24 05:33:35.576,,1.1897541,1058.595,70.13,1506,VfS0qUERdZ,com.sec.android.app.shealth,0,0a8c8ab1-6b15-4a60-b3c0-00686d10f928.achievement.json,0a8c8ab1-6b15-4a60-b3c0-00686d10f928,1503532800000,
7998,ed20caa5-3967-493f-84ea-ed2729ff547d.binning_data.json,4747084,10000,21,2017-08-30 06:58:47.307,com.sec.android.app.shealth,2017-08-29 04:08:01.170,,1.2981207,6162.289,402.44,7977,VfS0qUERdZ,com.sec.android.app.shealth,0,ed20caa5-3967-493f-84ea-ed2729ff547d.achievement.json,ed20caa5-3967-493f-84ea-ed2729ff547d,1503964800000,
1609,a67cee23-d82c-4de2-89f5-4fee78dae0aa.binning_data.json,882440,5000,57,2018-02-13 20:53:14.745,com.sec.android.app.shealth,2018-02-12 19:17:26.370,,1.2919638,1140.081,78.72,1552,VfS0qUERdZ,com.sec.android.app.shealth,0,a67cee23-d82c-4de2-89f5-4fee78dae0aa.achievement.json,a67cee23-d82c-4de2-89f5-4fee78dae0aa,1518393600000,
5225,f5bb8325-89c6-4c72-b9b7-9801b70fe882.binning_data.json,3031020,5000,28,2018-04-23 16:50:36.724,com.sec.android.app.shealth,2018-04-23 16:50:36.724,,2.138889,3475.37,224.93,5197,PEzvKidhug,com.sec.android.app.shealth,0,f5bb8325-89c6-4c72-b9b7-9801b70fe882.achievement.json,f5bb8325-89c6-4c72-b9b7-9801b70fe882,1524182400000,
1090,7a70f5b4-2228-44ba-8207-d27705edd7c0.binning_data.json,717199,10000,0,2017-09-03 04:00:23.276,com.sec.android.app.shealth,2017-09-03 04:00:23.276,,2.5,818.69,53.75,1090,lR4XsWsS9x,com.sec.android.app.shealth,0,7a70f5b4-2228-44ba-8207-d27705edd7c0.achievement.json,7a70f5b4-2228-44ba-8207-d27705edd7c0,1504310400000,
5744,ab4306fd-da64-496f-9c42-d5b2068d32de.binning_data.json,3294700,10000,42,2017-08-02 04:00:40.766,com.sec.android.app.shealth,2017-08-02 04:00:40.766,,5.7222223,4556.15,301.53,5702,lR4XsWsS9x,com.sec.android.app.shealth,0,ab4306fd-da64-496f-9c42-d5b2068d32de.achievement.json,ab4306fd-da64-496f-9c42-d5b2068d32de,1501545600000,
2043,7651cf5d-19a3-4429-a337-799b3a985fe7.binning_data.json,1178442,5000,22,2018-04-20 03:41:40.712,com.sec.android.app.shealth,2018-04-19 04:20:18.158,7651cf5d-19a3-4429-a337-799b3a985fe7.source_info.json,1.2221472,1440.23,96.67,2021,VfS0qUERdZ,com.sec.android.app.shealth,0,7651cf5d-19a3-4429-a337-799b3a985fe7.achievement.json,7651cf5d-19a3-4429-a337-799b3a985fe7,1524096000000,
4974,a27468d5-d078-45f8-a250-64881855604b.binning_data.json,2848290,5000,14,2017-10-03 03:56:23.708,com.sec.android.app.shealth,2017-10-02 04:03:35.303,,1.2894975,3672.863,251.77,4960,VfS0qUERdZ,com.sec.android.app.shealth,0,a27468d5-d078-45f8-a250-64881855604b.achievement.json,a27468d5-d078-45f8-a250-64881855604b,1506902400000,
2262,ba2935cf-5d98-4a4e-9596-972d157e429c.binning_data.json,1403557,5000,5,2018-02-18 04:03:38.533,com.sec.android.app.shealth,2018-02-17 08:14:16.161,,1.1987464,1682.51,114.090004,2257,VfS0qUERdZ,com.sec.android.app.shealth,0,ba2935cf-5d98-4a4e-9596-972d157e429c.achievement.json,ba2935cf-5d98-4a4e-9596-972d157e429c,1518825600000,
9261,dddf7459-f11d-4370-a82c-b35d53f8e19f.binning_data.json,5356156,5000,38,2018-01-03 04:32:23.782,com.sec.android.app.shealth,2018-01-02 05:24:17.792,,1.2876118,6896.65,456.77,9223,VfS0qUERdZ,com.sec.android.app.shealth,0,dddf7459-f11d-4370-a82c-b35d53f8e19f.achievement.json,dddf7459-f11d-4370-a82c-b35d53f8e19f,1514851200000,
432,8f8d3372-6fcf-4962-99b4-cae1c04c40a4.binning_data.json,257810,5000,0,2017-10-02 23:08:03.419,com.sec.android.app.shealth,2017-09-22 18:02:14.535,,1.4166666,278.002,19.28,432,PEzvKidhug,com.sec.android.app.shealth,0,8f8d3372-6fcf-4962-99b4-cae1c04c40a4.achievement.json,8f8d3372-6fcf-4962-99b4-cae1c04c40a4,1505952000000,
473,a78bf992-19e7-4991-a2d6-067283247551.binning_data.json,269639,5000,12,2018-03-04 05:00:02.534,com.sec.android.app.shealth,2018-03-04 05:00:02.534,,2.3440833,359.88998,25.07,461,EHdtKydEi4,com.sec.android.app.shealth,0,a78bf992-19e7-4991-a2d6-067283247551.achievement.json,a78bf992-19e7-4991-a2d6-067283247551,1520035200000,
890,aeb6600c-483b-42ac-a7c1-0b32c8e333e6.binning_data.json,529214,5000,3,2017-12-12 09:20:23.310,com.sec.android.app.shealth,2017-12-11 06:14:58.939,,1.2061421,638.308,42.05,887,VfS0qUERdZ,com.sec.android.app.shealth,0,aeb6600c-483b-42ac-a7c1-0b32c8e333e6.achievement.json,aeb6600c-483b-42ac-a7c1-0b32c8e333e6,1512950400000,
3419,06ab9ef4-9e49-4676-a764-59b03123bc4c.binning_data.json,1875673,5000,5,2017-12-05 04:51:59.832,com.sec.android.app.shealth,2017-12-04 19:56:25.561,,1.3087835,2454.851,157.42,3414,VfS0qUERdZ,com.sec.android.app.shealth,0,06ab9ef4-9e49-4676-a764-59b03123bc4c.achievement.json,06ab9ef4-9e49-4676-a764-59b03123bc4c,1512345600000,
4407,c414caa7-a454-4511-9aac-1672e36ffc5b.binning_data.json,2503043,5000,0,2017-11-07 22:16:27.946,com.sec.android.app.shealth,2017-11-07 17:20:28.951,,1.9166666,2794.48,187.12,4407,PEzvKidhug,com.sec.android.app.shealth,0,c414caa7-a454-4511-9aac-1672e36ffc5b.achievement.json,c414caa7-a454-4511-9aac-1672e36ffc5b,1510012800000,
4704,6a55a46d-d6b0-4509-b7e2-ed4e683dd021.binning_data.json,2715903,5000,80,2018-03-22 02:36:56.539,com.sec.android.app.shealth,2018-03-21 05:07:09.518,,2.4444444,3104.596,209.05,4624,PEzvKidhug,com.sec.android.app.shealth,0,6a55a46d-d6b0-4509-b7e2-ed4e683dd021.achievement.json,6a55a46d-d6b0-4509-b7e2-ed4e683dd021,1521590400000,
6273,98018d1f-a2e2-46c1-a389-074761ec49de.binning_data.json,3593331,10000,53,2017-08-16 04:00:06.627,com.sec.android.app.shealth,2017-08-16 04:00:06.627,,2.9009805,4952.3003,322.38998,6220,lR4XsWsS9x,com.sec.android.app.shealth,0,98018d1f-a2e2-46c1-a389-074761ec49de.achievement.json,98018d1f-a2e2-46c1-a389-074761ec49de,1502755200000,
4941,550ed5f8-75f5-41fb-b92b-cf39d3502f59.binning_data.json,2855149,5000,6,2018-03-03 04:17:02.231,com.sec.android.app.shealth,2018-03-02 09:23:19.821,,1.2279232,3505.904,229.23999,4935,VfS0qUERdZ,com.sec.android.app.shealth,0,550ed5f8-75f5-41fb-b92b-cf39d3502f59.achievement.json,550ed5f8-75f5-41fb-b92b-cf39d3502f59,1519948800000,
4500,a1129550-0954-4275-a9b4-58eba9aafef4.binning_data.json,2651139,5000,14,2018-01-22 05:00:01.990,com.sec.android.app.shealth,2018-01-22 05:00:01.990,,2.3055556,3382.15,230.89,4486,EHdtKydEi4,com.sec.android.app.shealth,1777,a1129550-0954-4275-a9b4-58eba9aafef4.achievement.json,a1129550-0954-4275-a9b4-58eba9aafef4,1516492800000,
3615,cb96d185-be38-43c5-a9a0-27d36ebe394e.binning_data.json,2122855,5000,11,2018-04-08 03:46:11.154,com.sec.android.app.shealth,2018-04-07 17:55:31.026,,2.7222223,2399.61,158.65,3604,PEzvKidhug,com.sec.android.app.shealth,0,cb96d185-be38-43c5-a9a0-27d36ebe394e.achievement.json,cb96d185-be38-43c5-a9a0-27d36ebe394e,1523059200000,
2465,af3cf8e5-4c92-4ce5-b7f9-e74f9bf3d7e9.binning_data.json,1458646,5000,17,2018-01-02 05:00:01.743,com.sec.android.app.shealth,2018-01-02 05:00:01.743,,2.5708442,1897.39,124.57,2448,EHdtKydEi4,com.sec.android.app.shealth,0,af3cf8e5-4c92-4ce5-b7f9-e74f9bf3d7e9.achievement.json,af3cf8e5-4c92-4ce5-b7f9-e74f9bf3d7e9,1514764800000,
3140,e87b8ed3-3940-4179-968f-dcd64c86d73d.binning_data.json,1763662,5000,45,2018-01-30 05:00:02.644,com.sec.android.app.shealth,2018-01-30 05:00:02.644,,3.5846617,2425.8298,165.64,3095,EHdtKydEi4,com.sec.android.app.shealth,0,e87b8ed3-3940-4179-968f-dcd64c86d73d.achievement.json,e87b8ed3-3940-4179-968f-dcd64c86d73d,1517184000000,
7314,4fb36de1-33f0-4430-aaee-46567372f286.binning_data.json,4201101,5000,25,2018-03-28 03:57:26.830,com.sec.android.app.shealth,2018-03-27 05:14:59.201,4fb36de1-33f0-4430-aaee-46567372f286.source_info.json,1.2541113,5268.65,353.66998,7289,VfS0qUERdZ,com.sec.android.app.shealth,0,4fb36de1-33f0-4430-aaee-46567372f286.achievement.json,4fb36de1-33f0-4430-aaee-46567372f286,1522108800000,
8055,c1c668d1-54c8-4f4d-8c67-799daf99b4f3.binning_data.json,4750898,5000,14,2017-10-25 14:18:08.025,com.sec.android.app.shealth,2017-10-24 06:09:07.941,,1.2360941,5872.558,387.27902,8041,VfS0qUERdZ,com.sec.android.app.shealth,0,c1c668d1-54c8-4f4d-8c67-799daf99b4f3.achievement.json,c1c668d1-54c8-4f4d-8c67-799daf99b4f3,1508803200000,
6272,f4b156f8-82e7-498f-a83b-d05a11ef7961.binning_data.json,3714878,5000,37,2018-04-03 04:00:05.658,com.sec.android.app.shealth,2018-04-03 04:00:05.658,,2.7222223,4633.51,323.83,6235,9wVta8KBzt,com.sec.android.app.shealth,0,f4b156f8-82e7-498f-a83b-d05a11ef7961.achievement.json,f4b156f8-82e7-498f-a83b-d05a11ef7961,1522627200000,
4185,571504c6-cbe2-45b9-94eb-71e9b63cd9eb.binning_data.json,2402050,10000,46,2017-08-02 19:25:24.101,com.sec.android.app.shealth,2017-07-31 18:02:41.746,,1.1889008,2855.8,191.15,4139,VfS0qUERdZ,com.sec.android.app.shealth,0,571504c6-cbe2-45b9-94eb-71e9b63cd9eb.achievement.json,571504c6-cbe2-45b9-94eb-71e9b63cd9eb,1501459200000,
14466,710dffe5-ad56-4d4e-a248-1b684c1204b9.binning_data.json,8356753,5000,0,2018-04-23 16:50:36.883,com.sec.android.app.shealth,2018-04-23 16:50:36.883,,1.9166666,9510.326,618.4,14466,PEzvKidhug,com.sec.android.app.shealth,8064,710dffe5-ad56-4d4e-a248-1b684c1204b9.achievement.json,710dffe5-ad56-4d4e-a248-1b684c1204b9,1524268800000,
2445,aa6c5d9f-9d90-4baf-98bf-fe7d2aae358e.binning_data.json,1345126,5000,30,2018-01-16 03:59:18.065,com.sec.android.app.shealth,2018-01-16 01:37:21.133,,2.422717,1621.321,110.18,2415,PEzvKidhug,com.sec.android.app.shealth,0,aa6c5d9f-9d90-4baf-98bf-fe7d2aae358e.achievement.json,aa6c5d9f-9d90-4baf-98bf-fe7d2aae358e,1515974400000,
6027,5f59ff71-59de-4a09-8af4-d40b3c60b59f.binning_data.json,3479469,5000,17,2017-11-28 16:51:53.550,com.sec.android.app.shealth,2017-11-01 17:22:08.512,,1.2512044,4353.527,289.9,6010,VfS0qUERdZ,com.sec.android.app.shealth,0,5f59ff71-59de-4a09-8af4-d40b3c60b59f.achievement.json,5f59ff71-59de-4a09-8af4-d40b3c60b59f,1509494400000,
6818,f6228528-4b83-4926-a8da-192f2c499865.binning_data.json,3884803,5000,1,2018-02-20 05:00:01.762,com.sec.android.app.shealth,2018-02-20 05:00:01.762,,2.138889,5235.01,341.69,6817,EHdtKydEi4,com.sec.android.app.shealth,3734,f6228528-4b83-4926-a8da-192f2c499865.achievement.json,f6228528-4b83-4926-a8da-192f2c499865,1518998400000,
1051,09d48faf-0091-4f8a-8949-8842041bad83.binning_data.json,658117,10000,5,2017-09-04 04:00:03.399,com.sec.android.app.shealth,2017-09-04 04:00:03.399,,2.3333333,803.46,53.55,1046,lR4XsWsS9x,com.sec.android.app.shealth,0,09d48faf-0091-4f8a-8949-8842041bad83.achievement.json,09d48faf-0091-4f8a-8949-8842041bad83,1504396800000,
2579,8c81157c-e0e5-4fe9-8fe5-da4a4eb6dae2.binning_data.json,1537576,10000,0,2017-08-12 04:00:41.089,com.sec.android.app.shealth,2017-08-12 04:00:41.089,,1.9444443,1947.35,129.79,2579,lR4XsWsS9x,com.sec.android.app.shealth,0,8c81157c-e0e5-4fe9-8fe5-da4a4eb6dae2.achievement.json,8c81157c-e0e5-4fe9-8fe5-da4a4eb6dae2,1502409600000,
4148,bed50a59-bd7e-46fb-8736-1920190a842d.binning_data.json,2532653,5000,14,2017-10-26 04:00:01.464,com.sec.android.app.shealth,2017-10-26 04:00:01.464,,3.5,3131.84,211.45,4134,EHdtKydEi4,com.sec.android.app.shealth,0,bed50a59-bd7e-46fb-8736-1920190a842d.achievement.json,bed50a59-bd7e-46fb-8736-1920190a842d,1508889600000,
506,96fa35bd-9592-4342-b0c1-9b6ea7dae7a4.binning_data.json,322589,10000,0,2017-08-23 04:00:12.870,com.sec.android.app.shealth,2017-08-23 04:00:12.870,,2.0354404,376.59,25.61,506,lR4XsWsS9x,com.sec.android.app.shealth,0,96fa35bd-9592-4342-b0c1-9b6ea7dae7a4.achievement.json,96fa35bd-9592-4342-b0c1-9b6ea7dae7a4,1503360000000,
2653,6c34caff-52b2-4309-bad2-0b975909f384.binning_data.json,1596281,5000,1,2018-05-18 04:12:26.635,com.sec.android.app.shealth,2018-05-18 04:12:26.635,,1.8888888,1686.99,114.11,2652,PEzvKidhug,com.sec.android.app.shealth,0,6c34caff-52b2-4309-bad2-0b975909f384.achievement.json,6c34caff-52b2-4309-bad2-0b975909f384,1526515200000,
4716,ff774d37-82cd-4f4b-a04e-a84daf1b4ff0.binning_data.json,2638277,5000,9,2018-02-07 18:19:16.136,com.sec.android.app.shealth,2018-02-06 20:44:45.806,,1.9444443,3098.473,208.78,4707,PEzvKidhug,com.sec.android.app.shealth,0,ff774d37-82cd-4f4b-a04e-a84daf1b4ff0.achievement.json,ff774d37-82cd-4f4b-a04e-a84daf1b4ff0,1517875200000,
4246,de6b207c-e44c-4b6b-bd63-0905a4fe72d3.binning_data.json,2456662,5000,39,2018-03-13 04:11:22.487,com.sec.android.app.shealth,2018-03-06 16:58:19.108,,1.2979931,3188.73,208.3,4207,VfS0qUERdZ,com.sec.android.app.shealth,0,de6b207c-e44c-4b6b-bd63-0905a4fe72d3.achievement.json,de6b207c-e44c-4b6b-bd63-0905a4fe72d3,1520294400000,
5215,60a587c4-df01-4767-a0c3-e48d807657da.binning_data.json,3101609,5000,2,2017-10-03 16:47:15.526,com.sec.android.app.shealth,2017-09-16 18:37:09.041,,1.7777778,3255.502,219.84,5213,PEzvKidhug,com.sec.android.app.shealth,0,60a587c4-df01-4767-a0c3-e48d807657da.achievement.json,60a587c4-df01-4767-a0c3-e48d807657da,1505520000000,
15154,21865488-8d03-413f-8258-83531f5c9e0e.binning_data.json,8365296,5000,177,2018-04-22 06:07:06.177,com.sec.android.app.shealth,2018-04-22 06:07:06.177,,2.3333333,11538.82,767.53,14977,9wVta8KBzt,com.sec.android.app.shealth,7482,21865488-8d03-413f-8258-83531f5c9e0e.achievement.json,21865488-8d03-413f-8258-83531f5c9e0e,1524268800000,
6830,21c42d32-2e65-42dd-a9f7-3e9bd4b6e2ab.binning_data.json,3867262,5000,0,2017-10-19 04:46:41.766,com.sec.android.app.shealth,2017-10-18 15:50:44.255,,1.8055556,4163.449,294.331,6830,PEzvKidhug,com.sec.android.app.shealth,3113,21c42d32-2e65-42dd-a9f7-3e9bd4b6e2ab.achievement.json,21c42d32-2e65-42dd-a9f7-3e9bd4b6e2ab,1508284800000,
2638,a69adc51-4d77-47b3-a5c0-ec3702d8c633.binning_data.json,1477430,5000,11,2018-11-25 03:40:15.747,com.sec.android.app.shealth,2018-11-25 03:40:15.747,,2.1111112,1728.885,114.3,2627,PEzvKidhug,com.sec.android.app.shealth,0,a69adc51-4d77-47b3-a5c0-ec3702d8c633.achievement.json,a69adc51-4d77-47b3-a5c0-ec3702d8c633,1543017600000,
3269,6471d2c5-a964-45d5-8a25-a5c693e1e303.binning_data.json,1856240,5000,0,2018-04-06 00:14:11.271,com.sec.android.app.shealth,2018-04-05 22:58:43.716,,1.6944444,2207.152,140.42,3269,PEzvKidhug,com.sec.android.app.shealth,2913,6471d2c5-a964-45d5-8a25-a5c693e1e303.achievement.json,6471d2c5-a964-45d5-8a25-a5c693e1e303,1522886400000,
1017,8ba8f938-66fc-4b4d-a4ce-2a50bab8d727.binning_data.json,596900,5000,6,2018-01-31 03:38:29.789,com.sec.android.app.shealth,2018-01-31 03:38:29.789,,1.6388887,643.19,44.88,1011,PEzvKidhug,com.sec.android.app.shealth,0,8ba8f938-66fc-4b4d-a4ce-2a50bab8d727.achievement.json,8ba8f938-66fc-4b4d-a4ce-2a50bab8d727,1517270400000,
4545,34933d06-030e-4026-980d-ee802ee66102.binning_data.json,2558916,5000,15,2018-04-25 04:00:05.594,com.sec.android.app.shealth,2018-04-25 04:00:05.594,,2.0260282,3376.6902,231.68,4530,9wVta8KBzt,com.sec.android.app.shealth,0,34933d06-030e-4026-980d-ee802ee66102.achievement.json,34933d06-030e-4026-980d-ee802ee66102,1524528000000,
495,6c50b931-defc-4473-996c-5d4e72b7649d.binning_data.json,265684,5000,21,2018-01-13 05:47:15.059,com.sec.android.app.shealth,2018-01-13 00:20:39.736,,2.1944444,347.09,22.83,474,PEzvKidhug,com.sec.android.app.shealth,0,6c50b931-defc-4473-996c-5d4e72b7649d.achievement.json,6c50b931-defc-4473-996c-5d4e72b7649d,1515715200000,
6777,2cd9d74f-b02f-4d8d-88b6-2c07e2625251.binning_data.json,3939412,5000,7,2018-02-16 23:30:51.930,com.sec.android.app.shealth,2018-02-15 05:48:55.865,,1.2535092,4938.089,333.87,6770,VfS0qUERdZ,com.sec.android.app.shealth,0,2cd9d74f-b02f-4d8d-88b6-2c07e2625251.achievement.json,2cd9d74f-b02f-4d8d-88b6-2c07e2625251,1518652800000,
2705,4784e626-9140-4fa4-ba05-6b5db410917a.binning_data.json,1682498,10000,3,2017-09-30 04:17:43.120,com.sec.android.app.shealth,2017-09-29 06:27:01.819,,1.1558939,1944.79,131.66,2702,VfS0qUERdZ,com.sec.android.app.shealth,0,4784e626-9140-4fa4-ba05-6b5db410917a.achievement.json,4784e626-9140-4fa4-ba05-6b5db410917a,1506643200000,
4978,a8dc36f0-70e7-48ab-b46c-e30741d35159.binning_data.json,2995929,10000,12,2017-08-03 04:00:25.144,com.sec.android.app.shealth,2017-08-03 04:00:25.144,,2.1944444,3755.75,254.18999,4966,lR4XsWsS9x,com.sec.android.app.shealth,0,a8dc36f0-70e7-48ab-b46c-e30741d35159.achievement.json,a8dc36f0-70e7-48ab-b46c-e30741d35159,1501632000000,
6318,2c2cfd8d-d7f6-4eb5-a0f5-0f193f733d3c.binning_data.json,3678624,5000,33,2018-02-26 03:58:04.916,com.sec.android.app.shealth,2018-02-25 08:53:24.818,,1.211332,4456.035,292.20898,6285,VfS0qUERdZ,com.sec.android.app.shealth,0,2c2cfd8d-d7f6-4eb5-a0f5-0f193f733d3c.achievement.json,2c2cfd8d-d7f6-4eb5-a0f5-0f193f733d3c,1519516800000,
