com.samsung.shealth.tracker.pedometer_step_count,6242001,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
23751,4,0,40,2023-07-09 02:52:00.000,,,2023-07-09 02:54:19.516,2023-07-09 02:54:19.516,40,1.1388888,27.05,2.06,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-09 02:53:00.000,fcd04c0e-0970-4c7b-8719-96475f39ae26,
60000,4,0,101,2023-07-08 20:19:00.000,,,2023-07-08 20:22:04.041,2023-07-08 20:19:24.536,101,1.2680001,76.08,5.0699983,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-08 20:20:00.000,896c1d07-3391-4cbc-92f9-659a95664c6e,
16461,4,0,21,2023-07-07 01:13:00.000,,,2023-07-07 01:14:36.557,2023-07-07 01:14:36.557,21,0.9166667,15.09,1.22,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-07 01:14:00.000,bfd3057a-0f24-4a30-839b-836335ef36b6,
10664,4,0,15,2023-07-07 01:14:00.000,,,2023-07-07 01:15:00.881,2023-07-07 01:14:44.316,15,1.0220735,10.9,0.78000003,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-07 01:15:00.000,f4638e4c-ab84-4359-a69f-d74a888d9364,
28148,4,0,43,2023-07-08 19:35:00.000,,,2023-07-08 19:37:09.829,2023-07-08 19:37:09.829,43,1.0277778,28.93,2.16,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 19:36:00.000,bb5a4b44-a061-4106-a2d7-cf624fd6a47f,
11544,4,0,24,2023-07-09 02:53:00.000,,,2023-07-09 02:54:19.613,2023-07-09 02:54:19.613,24,1.6388888,18.92,1.19,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-09 02:54:00.000,3c82f330-4d87-41ea-af3a-1a277d691dcb,
18310,4,0,27,2023-07-08 19:36:00.000,,,2023-07-08 19:37:10.112,2023-07-08 19:37:10.112,27,1.0,18.31,1.38,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 19:37:00.000,9cd918d9-107b-49ed-b12e-65635b56b190,
10422,4,0,16,2023-07-07 01:17:00.000,,,2023-07-07 01:17:59.445,2023-07-07 01:17:57.323,16,1.1264114,11.74,0.81000006,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-07 01:18:00.000,dfee2793-2c2d-4733-865f-231530f4b1c6,
36567,4,0,56,2023-07-09 02:54:00.000,,,2023-07-09 02:55:00.165,2023-07-09 02:54:19.773,56,1.0301638,37.67,2.85,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-09 02:55:00.000,cf4ad89d-164d-4c1b-a0da-10387c4c7430,
7548,4,0,10,2023-07-08 19:37:00.000,,,2023-07-08 19:38:57.284,2023-07-08 19:38:57.284,10,0.8333333,6.29,0.56,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 19:38:00.000,d27dcba6-3873-4def-a4b2-301da03a47de,
26671,4,0,41,2023-07-07 01:55:00.000,,,2023-07-07 01:59:56.454,2023-07-07 01:55:08.733,41,1.1465545,30.579998,2.1599991,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-07 01:56:00.000,f9172aed-736f-4082-848d-1f40d14489af,
23172,4,0,30,2023-07-09 02:59:00.000,,,2023-07-09 03:15:00.224,2023-07-09 03:15:00.224,30,0.8333333,19.31,1.52,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-09 03:00:00.000,ce70b62f-5415-4cc8-93c4-13604900f663,
4256,4,0,11,2023-07-08 20:03:00.000,,,2023-07-08 20:03:55.514,2023-07-08 20:03:55.514,11,2.1944444,9.34,0.38,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 20:04:00.000,aff0c6f1-329e-4a06-bf3e-c3277ae93a15,
6923,4,0,11,2023-07-07 11:57:00.000,,,2023-07-07 11:57:59.648,2023-07-07 11:57:56.684,11,1.1944445,8.27,0.57000005,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-07 11:58:00.000,407e019a-a5d8-4f77-935e-3493d4e1044c,
20899,4,0,32,2023-07-09 03:19:00.000,,,2023-07-09 03:25:42.765,2023-07-09 03:25:42.765,32,1.0277778,21.48,1.6,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-09 03:20:00.000,b51843bc-7e3d-4823-9c86-bb1568ebe740,
6382,4,0,10,2023-07-07 11:58:00.000,,,2023-07-07 12:15:02.062,2023-07-07 11:58:00.127,10,1.1751539,7.5,0.52,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-07 11:59:00.000,80656089-55f9-471f-8c0f-77b3f8fa7c6b,
8328,4,0,11,2023-07-08 20:07:00.000,,,2023-07-08 20:15:00.221,2023-07-08 20:15:00.221,11,0.8333333,6.94,0.64,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 20:08:00.000,c1032e3c-b5eb-4eb4-8988-3f965886c9ee,
19381,4,0,26,2023-07-07 00:37:00.000,,,2023-07-07 00:54:59.973,2023-07-07 00:54:59.973,26,0.86111104,16.69,1.37,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-07 00:38:00.000,8abd154b-ec99-45a1-ab6b-55d20146c265,
38843,4,0,62,2023-07-09 03:22:00.000,,,2023-07-09 03:25:43.399,2023-07-09 03:25:43.399,62,1.0833334,42.08,3.15,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-09 03:23:00.000,fcbb7834-3df4-4bd5-b431-4cb8d4f496f1,
53621,4,0,84,2023-07-08 20:11:00.000,,,2023-07-08 20:15:00.315,2023-07-08 20:15:00.315,84,1.0555556,56.6,4.2,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 20:12:00.000,ffe81655-47c3-4c99-bd96-98e365c1c531,
7704,4,0,10,2023-07-07 01:15:00.000,,,2023-07-07 01:15:25.521,2023-07-07 01:15:25.521,10,0.8333333,6.42,0.53,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-07 01:16:00.000,b942ef67-e96e-4216-bb81-69893ae6076f,
25090,4,0,38,2023-07-08 20:12:00.000,,,2023-07-08 20:15:00.355,2023-07-08 20:15:00.355,38,1.0,25.09,1.92,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 20:13:00.000,34fc35e4-90a6-437b-a106-02a17964b733,
41593,4,0,65,2023-07-09 03:23:00.000,,,2023-07-09 03:25:44.021,2023-07-09 03:25:44.021,65,1.0833334,45.06,3.31,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-09 03:24:00.000,cd8f78e6-1366-47b8-964c-2d060a9a38bc,
12520,4,0,20,2023-07-07 13:21:00.000,,,2023-07-07 13:21:59.562,2023-07-07 13:21:50.973,20,1.2020378,15.050001,1.0300001,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-07 13:22:00.000,60f0e7b0-86f8-43f6-8c0f-d4d5809c7475,
20700,4,0,31,2023-07-08 20:13:00.000,,,2023-07-08 20:15:00.393,2023-07-08 20:15:00.393,31,1.0,20.7,1.55,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 20:14:00.000,14a8e970-b98a-478c-b85c-593cd6da0f40,
60000,4,0,103,2023-07-09 03:24:00.000,,,2023-07-09 03:25:44.356,2023-07-09 03:25:44.356,103,1.2255,73.53,5.23,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-09 03:25:00.000,bf5100bd-b05e-4f3f-be2b-da7db2001385,
8976,4,0,14,2023-07-07 13:22:00.000,,,2023-07-07 13:22:10.041,2023-07-07 13:22:00.198,14,1.1708142,10.51,0.7300001,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-07 13:23:00.000,70f546e5-fc92-450b-bacf-0b1433a7a999,
50634,4,0,61,2023-07-09 03:24:00.000,,,2023-07-09 03:35:01.593,2023-07-09 03:35:01.593,92,1.1944444,60.48,4.52,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-09 03:25:00.000,a0135205-729a-4f7c-9e88-bedcd5a89ca1,
19409,4,0,30,2023-07-07 13:26:00.000,,,2023-07-07 13:26:59.759,2023-07-07 13:26:44.015,30,1.1525227,22.369999,1.5299996,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-07 13:27:00.000,d68d9d5e-5801-4106-b97e-73e578f3e8d2,
16423,4,0,25,2023-07-08 20:15:00.000,,,2023-07-08 20:20:48.964,2023-07-08 20:20:48.964,25,1.0277778,16.88,1.23,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 20:16:00.000,6c0b2752-eeaa-4238-9d2a-fae7714de6d3,
21816,4,0,32,2023-07-08 21:15:00.000,,,2023-07-08 21:35:00.509,2023-07-08 21:35:00.509,32,0.97222215,21.21,1.62,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 21:16:00.000,5593a8b6-eae0-4e2f-9a23-dd8debe360c7,
58570,4,0,88,2023-07-08 23:21:00.000,,,2023-07-08 23:35:55.034,2023-07-08 23:35:55.034,88,1.0,58.57,4.4,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 23:22:00.000,d4749e0e-12ae-4c7a-9de2-842e54710494,
59352,4,0,85,2023-07-08 23:04:00.000,,,2023-07-08 23:14:54.034,2023-07-08 23:14:54.034,85,1.0555556,62.65,4.51,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-08 23:05:00.000,b4fbc354-80cb-4479-98ba-61c699fb4fde,
7726,4,0,12,2023-07-09 03:25:00.000,,,2023-07-09 03:35:01.630,2023-07-09 03:35:01.630,12,1.1388888,8.8,0.64,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-09 03:26:00.000,a5a3e2d2-76df-43c2-8bd6-7d50882f9f5f,
21502,4,0,33,2023-07-08 20:16:00.000,,,2023-07-08 20:20:49.068,2023-07-08 20:20:49.068,33,1.0277778,22.1,1.69,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 20:17:00.000,e2398a34-d265-470e-bfa8-20a382033ea5,
15696,4,0,23,2023-07-08 21:16:00.000,,,2023-07-08 21:35:00.554,2023-07-08 21:35:00.554,23,0.9722222,15.26,1.18,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 21:17:00.000,166c0719-1769-4a99-92ca-603f9008ad8a,
56052,4,0,86,2023-07-08 23:22:00.000,,,2023-07-08 23:35:55.088,2023-07-08 23:35:55.088,86,1.0277778,57.61,4.29,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 23:23:00.000,ff338c91-c1c1-4356-ad96-36603efcd90e,
49082,4,0,75,2023-07-08 23:05:00.000,,,2023-07-08 23:14:54.076,2023-07-08 23:14:54.076,75,1.1388888,55.9,3.83,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-08 23:06:00.000,2839ccc7-564d-40b5-a669-62e728e21ec0,
60000,4,0,107,2023-07-09 03:53:00.000,,,2023-07-09 03:55:01.698,2023-07-09 03:55:01.698,107,1.3231666,79.39,5.55,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-09 03:54:00.000,2673f38e-85d4-4bb4-8c49-d78163c5e4e6,
48230,4,0,74,2023-07-08 20:17:00.000,,,2023-07-08 20:20:49.175,2023-07-08 20:20:49.175,74,1.0277778,49.57,3.73,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 20:18:00.000,6ec84c83-6ea2-45cf-8897-e81665f6d55f,
2660,4,0,4,2023-07-08 21:17:00.000,,,2023-07-08 21:36:58.611,2023-07-08 21:36:58.611,4,1.0,2.66,0.2,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 21:18:00.000,cd29e957-4b41-4787-bbba-f775687bccf4,
57030,4,0,86,2023-07-08 23:23:00.000,,,2023-07-08 23:35:55.167,2023-07-08 23:35:55.167,86,1.0,57.03,4.3,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 23:24:00.000,d47df94b-331c-48f7-8ca2-bd046153be00,
60000,4,0,93,2023-07-08 23:06:00.000,,,2023-07-08 23:14:54.111,2023-07-08 23:14:54.111,93,1.157,69.42,4.7,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-08 23:07:00.000,07b356ab-4cff-4a5c-b696-91e495c9e536,
60000,4,0,98,2023-07-09 03:54:00.000,,,2023-07-09 03:55:01.744,2023-07-09 03:55:01.744,98,1.2221668,73.33,4.9,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-09 03:55:00.000,155aebcc-0625-4b86-b5c6-acc27aee8f55,
54396,4,0,89,2023-07-08 20:18:00.000,,,2023-07-08 20:20:49.512,2023-07-08 20:20:49.512,89,1.1111112,60.44,4.47,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 20:19:00.000,e2e848fe-ecfe-4a20-b2e3-0799e3c2d1af,
46464,4,0,59,2023-07-08 21:21:00.000,,,2023-07-08 21:36:58.686,2023-07-08 21:36:58.686,59,0.8055556,37.43,3.03,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 21:22:00.000,f1ba2f0d-4dd5-4760-b666-16024714398d,
55840,4,0,84,2023-07-08 23:24:00.000,,,2023-07-08 23:35:55.242,2023-07-08 23:35:55.242,84,1.0,55.84,4.24,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 23:25:00.000,f1876835-23df-4ade-88d0-b697890c427b,
60000,4,0,91,2023-07-08 23:07:00.000,,,2023-07-08 23:14:54.158,2023-07-08 23:14:54.158,91,1.121,67.26,4.84,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-08 23:08:00.000,c3e464c6-5614-4073-80c4-f28a35d0a3ea,
54180,4,0,85,2023-07-09 03:53:00.000,,,2023-07-09 03:55:00.175,2023-07-09 03:55:00.175,85,1.0555556,57.19,4.28,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-09 03:54:00.000,48da4272-a708-4734-8b87-0f2cbe90324c,
58284,4,0,95,2023-07-08 20:19:00.000,,,2023-07-08 20:20:49.731,2023-07-08 20:20:49.731,95,1.1111112,64.76,4.75,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 20:20:00.000,9c474448-f579-416c-8ee8-185803d94308,
32971,4,0,42,2023-07-08 21:22:00.000,,,2023-07-08 21:36:58.753,2023-07-08 21:36:58.753,42,0.80555564,26.56,2.16,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 21:23:00.000,8cab553e-961e-49c4-97c6-8316e0c595ed,
2567,4,0,4,2023-07-08 23:25:00.000,,,2023-07-08 23:35:55.325,2023-07-08 23:35:55.325,4,1.0555556,2.71,0.2,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 23:26:00.000,f1cae89b-fc8e-4ee2-be1b-1a0a5fcce4d7,
56790,4,0,85,2023-07-08 23:08:00.000,,,2023-07-08 23:14:54.202,2023-07-08 23:14:54.202,85,1.1111112,63.1,4.35,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-08 23:09:00.000,7c68f65f-f824-4e87-b8d7-8a8f44f5d259,
59265,4,0,97,2023-07-09 03:54:00.000,,,2023-07-09 03:55:00.315,2023-07-09 03:55:00.315,97,1.1111112,65.85,4.85,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-09 03:55:00.000,ee153faa-979c-4026-a39c-351a02e80560,
21286,4,0,34,2023-07-08 20:20:00.000,,,2023-07-08 20:20:49.961,2023-07-08 20:20:49.961,34,1.0833334,23.06,1.7,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 20:21:00.000,b0a8c9f5-4b45-426c-90cf-a34f82e223f7,
39294,4,0,55,2023-07-08 21:23:00.000,,,2023-07-08 21:36:58.797,2023-07-08 21:36:58.797,55,0.9166667,36.02,2.76,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 21:24:00.000,787f4328-0bcb-4b89-8019-09deb2608106,
4354,4,0,8,2023-07-08 23:26:00.000,,,2023-07-08 23:35:55.414,2023-07-08 23:35:55.414,8,1.4444443,6.29,0.34,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 23:27:00.000,6eb25e3e-aefb-47c4-922d-774e2df58fab,
58855,4,0,86,2023-07-08 23:09:00.000,,,2023-07-08 23:14:54.245,2023-07-08 23:14:54.245,86,1.0833334,63.76,4.47,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-08 23:10:00.000,6823a9af-8d79-402f-b475-dbb378aadbe1,
59605,4,0,93,2023-07-09 03:55:00.000,,,2023-07-09 04:01:46.063,2023-07-09 03:55:20.142,93,1.048723,62.509983,4.650005,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-09 03:56:00.000,bb4780be-c3ae-4ef7-bd37-c91c69a6cc38,
17926,4,0,29,2023-07-08 20:20:00.000,,,2023-07-08 20:22:04.112,2023-07-08 20:22:04.112,29,1.2222222,21.91,1.46,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-08 20:21:00.000,474bf28c-f463-4877-940c-ead040e512e7,
30096,4,0,44,2023-07-08 21:24:00.000,,,2023-07-08 21:39:29.466,2023-07-08 21:39:29.466,44,0.9722222,29.26,2.17,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 21:25:00.000,0ddb400e-5f49-4e6d-9c5b-e303531bf554,
11368,4,0,21,2023-07-08 23:27:00.000,,,2023-07-08 23:35:55.490,2023-07-08 23:35:55.490,21,1.3888888,15.79,1.07,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 23:28:00.000,16508c46-15f3-4414-9d7b-c4b6e137e55e,
56396,4,0,81,2023-07-08 23:10:00.000,,,2023-07-08 23:14:54.298,2023-07-08 23:14:54.298,81,1.0555556,59.53,4.41,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-08 23:11:00.000,baab27bb-08ec-4031-bf4a-9d1360985e1e,
60000,4,0,94,2023-07-09 03:55:00.000,,,2023-07-09 04:06:40.287,2023-07-09 04:06:40.287,94,1.1639998,69.84,4.78,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-09 03:56:00.000,503e2ca2-4432-4029-8d75-9bb53cd3f14f,
56852,4,0,83,2023-07-08 20:44:00.000,,,2023-07-08 20:49:50.306,2023-07-08 20:49:50.306,83,1.0833334,61.59,4.45,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-08 20:45:00.000,63e72801-797d-4411-9eb5-08a13f9a1f16,
10933,4,0,16,2023-07-08 21:25:00.000,,,2023-07-08 21:39:29.600,2023-07-08 21:39:29.600,16,0.97222215,10.63,0.79,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 21:26:00.000,e9d8ed72-7cc5-4407-ac5f-f1488cce92ae,
4950,4,0,7,2023-07-08 23:32:00.000,,,2023-07-08 23:35:55.613,2023-07-08 23:35:55.613,7,0.8888889,4.4,0.45,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 23:33:00.000,cf405cd3-4650-4793-9483-3e53a0a96dbe,
21199,4,0,34,2023-07-08 23:11:00.000,,,2023-07-08 23:14:54.362,2023-07-08 23:14:54.362,34,1.2222222,25.91,1.75,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-08 23:12:00.000,9b2b4f61-a72b-4800-8019-5b2571a53570,
13670,4,0,20,2023-07-09 03:56:00.000,,,2023-07-09 04:06:40.346,2023-07-09 04:06:40.346,20,1.0833334,14.81,1.04,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-09 03:57:00.000,da69b3b7-6e82-4e89-8146-18020f264827,
19669,4,0,25,2023-07-08 20:45:00.000,,,2023-07-08 20:49:50.334,2023-07-08 20:49:50.334,25,0.9166667,18.03,1.5,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-08 20:46:00.000,15999837-19e6-4feb-8767-7c0edbba08b4,
6244,4,0,8,2023-07-08 21:26:00.000,,,2023-07-08 21:39:29.658,2023-07-08 21:39:29.658,8,0.8055556,5.03,0.42,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 21:27:00.000,5296f5cc-4135-4cda-9d00-f01e1c8b8451,
9508,4,0,12,2023-07-08 23:33:00.000,,,2023-07-08 23:35:55.742,2023-07-08 23:35:55.742,12,0.8055556,7.66,0.68,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 23:34:00.000,64a4f3e5-8ef2-449b-bab3-8bdf2ac470b7,
51574,4,0,74,2023-07-08 23:12:00.000,,,2023-07-08 23:14:54.418,2023-07-08 23:14:54.418,74,1.0555556,54.44,3.92,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-08 23:13:00.000,a426609d-4284-4710-8497-4553337d8aae,
48313,4,0,71,2023-07-09 03:57:00.000,,,2023-07-09 04:06:40.394,2023-07-09 04:06:40.394,71,1.0833334,52.34,3.72,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-09 03:58:00.000,429884d4-2e1e-45b1-a0ee-3f4becf9c28e,
20859,4,0,28,2023-07-08 20:46:00.000,,,2023-07-08 20:49:50.357,2023-07-08 20:49:50.357,28,0.9722222,20.28,1.62,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-08 20:47:00.000,ffe98402-3487-4465-8fe1-71ca4512e359,
6770,4,0,9,2023-07-08 21:27:00.000,,,2023-07-08 21:39:29.767,2023-07-08 21:39:29.767,9,0.8611111,5.83,0.45,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 21:28:00.000,50f6aec7-03c5-4ceb-b3bb-ef0a54331b43,
13068,4,0,17,2023-07-08 23:34:00.000,,,2023-07-08 23:35:55.825,2023-07-08 23:35:55.825,17,0.8333333,10.89,0.92,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 23:35:00.000,04cae98d-5254-4560-9edd-6cac80317432,
18890,4,0,27,2023-07-08 23:13:00.000,,,2023-07-08 23:14:54.499,2023-07-08 23:14:54.499,27,1.0555556,19.94,1.47,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-08 23:14:00.000,a866a774-d74b-49bd-933c-8cdc4e13d9a3,
4734,4,0,8,2023-07-09 03:58:00.000,,,2023-07-09 04:06:40.450,2023-07-09 04:06:40.450,8,1.2777778,6.05,0.43,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-09 03:59:00.000,66243c95-5541-490b-8ad2-12b62dbdcfc0,
23940,4,0,34,2023-07-08 20:47:00.000,,,2023-07-08 20:49:50.384,2023-07-08 20:49:50.384,34,1.0555556,25.27,1.86,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-08 20:48:00.000,0a962fe1-80f5-4d55-9038-cef1ac8ef382,
16460,4,0,21,2023-07-08 21:28:00.000,,,2023-07-08 21:39:29.855,2023-07-08 21:39:29.855,21,0.8055556,13.26,1.09,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 21:29:00.000,ea803ca5-de2a-411a-ae69-ca6e89d24e11,
33276,4,0,49,2023-07-08 23:38:00.000,,,2023-07-08 23:55:01.228,2023-07-08 23:55:01.228,49,1.0833334,36.05,2.6,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-08 23:39:00.000,cef838df-5d0b-4cc7-8c78-da74b47e674d,
29982,4,0,44,2023-07-08 23:14:00.000,,,2023-07-08 23:14:54.547,2023-07-08 23:14:54.542,44,1.0813044,32.420002,2.28,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-08 23:15:00.000,91e5e2a4-1bb8-4ecf-b663-03a14ece9e10,
5173,4,0,7,2023-07-09 04:06:00.000,,,2023-07-09 04:06:40.496,2023-07-09 04:06:40.496,7,0.9722222,5.03,0.39,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-09 04:07:00.000,0d6a2762-4862-46f1-905d-132c84ebc4fc,
18668,4,0,25,2023-07-08 20:51:00.000,,,2023-07-08 20:55:00.897,2023-07-08 20:55:00.897,25,0.97222227,18.15,1.45,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-08 20:52:00.000,aea77ba0-aab3-4e8a-9ce1-599119229327,
24896,4,0,34,2023-07-08 21:29:00.000,,,2023-07-08 21:39:29.914,2023-07-08 21:39:29.914,34,0.8888889,22.13,2.23,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 21:30:00.000,2c3b0c52-f0a3-4f51-b919-ee16fd00e165,
45055,4,0,66,2023-07-08 23:39:00.000,,,2023-07-08 23:55:01.273,2023-07-08 23:55:01.273,66,1.0833333,48.81,3.41,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-08 23:40:00.000,0269cf3d-f262-4b9d-83bd-212b8b28804a,
51200,4,0,81,2023-07-08 23:08:00.000,,,2023-07-08 23:09:15.061,2023-07-08 23:08:01.220,81,1.0562446,54.08,4.05,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 23:09:00.000,cb31b135-7a49-4b7d-b1b4-85ff88cfca4f,
5464,4,0,7,2023-07-09 04:49:00.000,,,2023-07-09 04:49:19.683,2023-07-09 04:49:19.224,7,0.927799,5.07,0.4,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-09 04:50:00.000,3763e274-1af9-4689-9e28-a94b5745b9b7,
14821,4,0,20,2023-07-08 20:52:00.000,,,2023-07-08 20:55:00.929,2023-07-08 20:55:00.929,20,0.9722222,14.41,1.15,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-08 20:53:00.000,76c23cf6-ca92-4b2f-afe7-7faff9903d87,
33698,4,0,47,2023-07-08 21:30:00.000,,,2023-07-08 21:39:30.066,2023-07-08 21:39:30.066,47,0.91666675,30.89,2.28,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 21:31:00.000,76cea90b-fead-4d39-b858-f67b2845c4e1,
13365,4,0,20,2023-07-08 23:40:00.000,,,2023-07-08 23:55:01.315,2023-07-08 23:55:01.315,20,1.1111112,14.85,1.0,UTC-0400,riNzA2w1UR,com.sec.android.app.shealth,2023-07-08 23:41:00.000,579e99f4-4d77-47a7-9a15-10845aca9349,
59226,4,0,90,2023-07-08 23:09:00.000,,,2023-07-08 23:12:01.435,2023-07-08 23:09:15.750,90,1.0161002,60.180546,4.499957,UTC-0400,ry+ZjrbuWN,com.sec.android.app.shealth,2023-07-08 23:10:00.000,e8c94011-53e2-475f-9f77-495dc5aee88e,
