com.samsung.shealth.step_daily_trend,6242001,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
e20cc667-e823-4d51-8378-5261a2d901ac.binning_data.json,2023-02-17 01:30:34.894,2023-02-17 01:30:34.894,com.sec.android.app.shealth,0,2370,0.0,1844.22,102.96999,riNzA2w1UR,com.sec.android.app.shealth,e20cc667-e823-4d51-8378-5261a2d901ac,1413936000000,
ad577960-a008-4780-a13c-e0cbbf22f8e3.binning_data.json,2023-02-17 01:30:34.892,2023-02-17 01:30:34.892,com.sec.android.app.shealth,0,6046,0.0,4632.9507,261.53006,riNzA2w1UR,com.sec.android.app.shealth,ad577960-a008-4780-a13c-e0cbbf22f8e3,1413590400000,
33c25bf0-b6d5-43f4-a9f5-66f2fad12a34.binning_data.json,2023-02-17 01:30:34.588,2023-02-17 01:30:34.588,com.sec.android.app.shealth,0,424,0.0,342.77002,18.87,riNzA2w1UR,com.sec.android.app.shealth,33c25bf0-b6d5-43f4-a9f5-66f2fad12a34,1413417600000,
b07f051a-9849-4416-99c9-af2ebdff4035.binning_data.json,2023-02-17 01:30:34.893,2023-02-17 01:30:34.893,com.sec.android.app.shealth,0,843,0.0,685.24,41.67,riNzA2w1UR,com.sec.android.app.shealth,b07f051a-9849-4416-99c9-af2ebdff4035,1413763200000,
7aaab6b4-54b4-4006-b771-149f0b4ef516.binning_data.json,2023-02-17 01:30:34.894,2023-02-17 01:30:34.894,com.sec.android.app.shealth,0,8596,0.0,6923.41,394.09006,riNzA2w1UR,com.sec.android.app.shealth,7aaab6b4-54b4-4006-b771-149f0b4ef516,1413849600000,
c06bf547-dee5-4a4b-9a59-d1a245cf2eb1.binning_data.json,2023-02-17 01:30:34.893,2023-02-17 01:30:34.893,com.sec.android.app.shealth,0,4118,0.0,3344.53,187.59003,riNzA2w1UR,com.sec.android.app.shealth,c06bf547-dee5-4a4b-9a59-d1a245cf2eb1,1413676800000,
a967c934-7a4f-41be-8065-3dca261376db.binning_data.json,2023-02-17 01:30:34.895,2023-02-17 01:30:34.895,com.sec.android.app.shealth,0,891,0.0,692.32,41.03,riNzA2w1UR,com.sec.android.app.shealth,a967c934-7a4f-41be-8065-3dca261376db,1414022400000,
b2cd8670-6b72-41e8-83af-28bf9343d1af.binning_data.json,2023-02-17 01:30:34.895,2023-02-17 01:30:34.895,com.sec.android.app.shealth,0,3109,0.0,2494.3,148.61002,riNzA2w1UR,com.sec.android.app.shealth,b2cd8670-6b72-41e8-83af-28bf9343d1af,1414108800000,
43d75b34-c185-4563-abd2-a77e6f67ec59.binning_data.json,2023-02-17 01:30:34.896,2023-02-17 01:30:34.896,com.sec.android.app.shealth,0,7535,0.0,6190.5,340.73004,riNzA2w1UR,com.sec.android.app.shealth,43d75b34-c185-4563-abd2-a77e6f67ec59,1414281600000,
de8311e9-844c-48d9-96cf-f72abe8e76a3.binning_data.json,2023-02-17 01:30:34.896,2023-02-17 01:30:34.896,com.sec.android.app.shealth,0,7650,0.0,5915.84,333.65,riNzA2w1UR,com.sec.android.app.shealth,de8311e9-844c-48d9-96cf-f72abe8e76a3,1414368000000,
c7447513-4478-4a18-b186-0a1c1ec5668d.binning_data.json,2023-02-17 01:30:34.896,2023-02-17 01:30:34.896,com.sec.android.app.shealth,0,12539,0.0,9994.45,561.48,riNzA2w1UR,com.sec.android.app.shealth,c7447513-4478-4a18-b186-0a1c1ec5668d,1414454400000,
ac7e74db-65f5-458b-a63a-9871b2af9a52.binning_data.json,2023-02-17 01:30:34.895,2023-02-17 01:30:34.895,com.sec.android.app.shealth,0,1837,0.0,1470.89,80.549995,riNzA2w1UR,com.sec.android.app.shealth,ac7e74db-65f5-458b-a63a-9871b2af9a52,1414195200000,
283658de-9aa3-4f04-a475-fcb8493c533d.binning_data.json,2023-02-17 01:30:34.897,2023-02-17 01:30:34.897,com.sec.android.app.shealth,0,5587,0.0,4435.75,252.64998,riNzA2w1UR,com.sec.android.app.shealth,283658de-9aa3-4f04-a475-fcb8493c533d,1414540800000,
5170d69c-9773-4764-99ff-becbda069518.binning_data.json,2023-02-17 01:30:34.898,2023-02-17 01:30:34.898,com.sec.android.app.shealth,0,10355,0.0,8071.69,435.37,riNzA2w1UR,com.sec.android.app.shealth,5170d69c-9773-4764-99ff-becbda069518,1414800000000,
e52bb82c-2d8c-46a9-a089-be10422a19de.binning_data.json,2023-02-17 01:30:34.898,2023-02-17 01:30:34.898,com.sec.android.app.shealth,0,8405,0.0,6573.42,358.44998,riNzA2w1UR,com.sec.android.app.shealth,e52bb82c-2d8c-46a9-a089-be10422a19de,1414886400000,
