com.samsung.shealth.step_daily_trend,6261011,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
c812d16d-f676-4e88-b11e-83eacc709e69.binning_data.json,2023-09-22 22:20:21.726,2023-09-22 22:20:21.726,com.sec.android.app.shealth,0,1659,0.0,1233.29,73.19,qLIGTXAOb+,com.sec.android.app.shealth,c812d16d-f676-4e88-b11e-83eacc709e69,1415232000000,
8c154b6e-4a2d-4f70-a87f-fc3ecb58cacc.binning_data.json,2023-09-22 22:20:21.726,2023-09-22 22:20:21.726,com.sec.android.app.shealth,0,6195,0.0,4798.3096,262.34,qLIGTXAOb+,com.sec.android.app.shealth,8c154b6e-4a2d-4f70-a87f-fc3ecb58cacc,1415318400000,
53070ab2-64db-4108-99c6-9788c1e39f06.binning_data.json,2023-09-22 22:20:21.726,2023-09-22 22:20:21.726,com.sec.android.app.shealth,0,2752,0.0,2172.53,119.89,qLIGTXAOb+,com.sec.android.app.shealth,53070ab2-64db-4108-99c6-9788c1e39f06,1415404800000,
05754fa8-be73-421d-aaf1-f3df5988b453.binning_data.json,2023-09-22 22:20:21.726,2023-09-22 22:20:21.726,com.sec.android.app.shealth,0,478,0.0,356.57,20.56,qLIGTXAOb+,com.sec.android.app.shealth,05754fa8-be73-421d-aaf1-f3df5988b453,1415491200000,
f7e07651-687e-4d99-8c66-88af95a81520.binning_data.json,2023-09-22 22:20:21.726,2023-09-22 22:20:21.726,com.sec.android.app.shealth,0,15226,0.0,11855.53,651.26,qLIGTXAOb+,com.sec.android.app.shealth,f7e07651-687e-4d99-8c66-88af95a81520,1415577600000,
0855eb68-cbf1-4f39-a89b-8c9d2b1791fa.binning_data.json,2023-09-22 22:20:21.727,2023-09-22 22:20:21.727,com.sec.android.app.shealth,0,8605,0.0,6837.57,381.54,qLIGTXAOb+,com.sec.android.app.shealth,0855eb68-cbf1-4f39-a89b-8c9d2b1791fa,1415664000000,
bbb87d0b-cdb1-4ec9-94ec-ce0ac038c3a1.binning_data.json,2023-09-22 22:20:21.727,2023-09-22 22:20:21.727,com.sec.android.app.shealth,0,857,0.0,659.58,37.85,qLIGTXAOb+,com.sec.android.app.shealth,bbb87d0b-cdb1-4ec9-94ec-ce0ac038c3a1,1415750400000,
33e0eda3-113c-47ac-9ca2-62c7eefc3f89.binning_data.json,2023-09-22 22:20:21.727,2023-09-22 22:20:21.727,com.sec.android.app.shealth,0,7322,0.0,5644.749,316.65015,qLIGTXAOb+,com.sec.android.app.shealth,33e0eda3-113c-47ac-9ca2-62c7eefc3f89,1415836800000,
01faf8ee-bd7d-47e4-b260-2816bdebfd53.binning_data.json,2023-09-22 22:20:21.727,2023-09-22 22:20:21.727,com.sec.android.app.shealth,0,7450,0.0,5949.52,348.38998,qLIGTXAOb+,com.sec.android.app.shealth,01faf8ee-bd7d-47e4-b260-2816bdebfd53,1415923200000,
6d6991dc-bad4-4bcc-8309-9ae9b0c1af13.binning_data.json,2023-09-22 22:20:21.727,2023-09-22 22:20:21.727,com.sec.android.app.shealth,0,6453,0.0,5289.05,316.42,qLIGTXAOb+,com.sec.android.app.shealth,6d6991dc-bad4-4bcc-8309-9ae9b0c1af13,1416009600000,
a01c7b72-bd5a-4ea0-be48-6563fd0e49c6.binning_data.json,2023-09-22 22:20:21.727,2023-09-22 22:20:21.727,com.sec.android.app.shealth,0,15496,0.0,12639.279,713.27997,qLIGTXAOb+,com.sec.android.app.shealth,a01c7b72-bd5a-4ea0-be48-6563fd0e49c6,1416096000000,
4303c48b-bff2-4426-927f-51d938bd9acb.binning_data.json,2023-09-22 22:20:21.727,2023-09-22 22:20:21.727,com.sec.android.app.shealth,0,9975,0.0,8153.2197,452.90997,qLIGTXAOb+,com.sec.android.app.shealth,4303c48b-bff2-4426-927f-51d938bd9acb,1416182400000,
cbcc4f85-bb3d-4e16-8e74-4f2475898e29.binning_data.json,2023-09-22 22:20:21.727,2023-09-22 22:20:21.727,com.sec.android.app.shealth,0,11260,0.0,9043.58,495.4,qLIGTXAOb+,com.sec.android.app.shealth,cbcc4f85-bb3d-4e16-8e74-4f2475898e29,1416268800000,
07096fed-49a2-4d79-86f1-778a3d750651.binning_data.json,2023-09-22 22:20:21.727,2023-09-22 22:20:21.727,com.sec.android.app.shealth,0,5817,0.0,4583.05,256.1,qLIGTXAOb+,com.sec.android.app.shealth,07096fed-49a2-4d79-86f1-778a3d750651,1416355200000,
b359c51d-5b51-43cb-81ab-e206f9011f6f.binning_data.json,2023-09-22 22:20:21.727,2023-09-22 22:20:21.727,com.sec.android.app.shealth,0,4802,0.0,3719.58,203.73,qLIGTXAOb+,com.sec.android.app.shealth,b359c51d-5b51-43cb-81ab-e206f9011f6f,1416441600000,
7b9f698d-917c-4288-ac5b-4183b51f3a6d.binning_data.json,2023-09-22 22:20:21.727,2023-09-22 22:20:21.727,com.sec.android.app.shealth,0,340,0.0,266.96,14.57,qLIGTXAOb+,com.sec.android.app.shealth,7b9f698d-917c-4288-ac5b-4183b51f3a6d,1416528000000,
5519e109-6676-4105-8fc9-c7264a6bda32.binning_data.json,2023-09-22 22:20:21.727,2023-09-22 22:20:21.727,com.sec.android.app.shealth,0,4581,0.0,3612.09,196.37,qLIGTXAOb+,com.sec.android.app.shealth,5519e109-6676-4105-8fc9-c7264a6bda32,1416614400000,
85a87858-7a97-4d6a-88a6-d9d4dce1d15b.binning_data.json,2023-09-22 22:20:21.727,2023-09-22 22:20:21.727,com.sec.android.app.shealth,0,7548,0.0,5722.08,329.9,qLIGTXAOb+,com.sec.android.app.shealth,85a87858-7a97-4d6a-88a6-d9d4dce1d15b,1416700800000,
a03b6201-83b0-43a6-a402-8e5276c1a267.binning_data.json,2023-09-22 22:20:21.727,2023-09-22 22:20:21.727,com.sec.android.app.shealth,0,10466,0.0,8033.9,452.30997,qLIGTXAOb+,com.sec.android.app.shealth,a03b6201-83b0-43a6-a402-8e5276c1a267,1416787200000,
6ff8ca14-10cc-4d46-a5c6-8c78ae393e6b.binning_data.json,2023-09-22 22:20:21.727,2023-09-22 22:20:21.727,com.sec.android.app.shealth,0,8225,0.0,6418.61,354.46,qLIGTXAOb+,com.sec.android.app.shealth,6ff8ca14-10cc-4d46-a5c6-8c78ae393e6b,1416873600000,
2731f9df-c928-4751-9428-fd98d4d99e39.binning_data.json,2023-09-22 22:20:21.727,2023-09-22 22:20:21.727,com.sec.android.app.shealth,0,898,0.0,699.31006,40.43,qLIGTXAOb+,com.sec.android.app.shealth,2731f9df-c928-4751-9428-fd98d4d99e39,1416960000000,
5f244f66-a4ce-4cdb-8e07-1e03e1688982.binning_data.json,2023-09-22 22:20:21.727,2023-09-22 22:20:21.727,com.sec.android.app.shealth,0,60,0.0,44.399998,2.8500004,qLIGTXAOb+,com.sec.android.app.shealth,5f244f66-a4ce-4cdb-8e07-1e03e1688982,1417046400000,
44a231aa-b105-411f-9a31-66f752b7aef0.binning_data.json,2023-09-22 22:20:21.727,2023-09-22 22:20:21.727,com.sec.android.app.shealth,0,13813,0.0,10756.7295,579.11,qLIGTXAOb+,com.sec.android.app.shealth,44a231aa-b105-411f-9a31-66f752b7aef0,1417132800000,
e3998672-2ce5-4a3f-b3ef-bb6d518c85b4.binning_data.json,2023-09-22 22:20:21.727,2023-09-22 22:20:21.727,com.sec.android.app.shealth,0,7941,0.0,6326.48,348.28,qLIGTXAOb+,com.sec.android.app.shealth,e3998672-2ce5-4a3f-b3ef-bb6d518c85b4,1417219200000,
c96ad30e-5241-4348-8cb8-19ef85d20c6f.binning_data.json,2023-09-22 22:20:21.727,2023-09-22 22:20:21.727,com.sec.android.app.shealth,0,5943,0.0,4732.6,256.25,qLIGTXAOb+,com.sec.android.app.shealth,c96ad30e-5241-4348-8cb8-19ef85d20c6f,1417305600000,
78d8c1f4-f90c-4976-b4ef-3e8f7c06f124.binning_data.json,2023-09-22 22:20:21.727,2023-09-22 22:20:21.727,com.sec.android.app.shealth,0,5130,0.0,4015.29,225.12,qLIGTXAOb+,com.sec.android.app.shealth,78d8c1f4-f90c-4976-b4ef-3e8f7c06f124,1417392000000,
f89996d7-80ad-433d-859f-92d3a36cc3ef.binning_data.json,2023-09-22 22:20:21.727,2023-09-22 22:20:21.727,com.sec.android.app.shealth,0,8177,0.0,6428.73,353.97998,qLIGTXAOb+,com.sec.android.app.shealth,f89996d7-80ad-433d-859f-92d3a36cc3ef,1417478400000,
964ca5f7-7d19-4357-a293-5bd23ed69d8a.binning_data.json,2023-09-22 22:20:21.728,2023-09-22 22:20:21.728,com.sec.android.app.shealth,0,3925,0.0,3137.96,179.92,qLIGTXAOb+,com.sec.android.app.shealth,964ca5f7-7d19-4357-a293-5bd23ed69d8a,1417564800000,
