date,calories,carbs_g,fat_g,protein_g,chol_mg,sodium_mg,sugar_g,fiber_g
2020-06-08,1783,194,69,90,111,3281,63,40
2020-06-09,1894,206,78,59,25,1838,88,19
2020-06-10,1795,193,77,90,47,2268,35,67
2020-06-11,2358,274,120,43,112,3938,146,47
2020-06-12,1855,248,84,56,2,3344,80,53
2020-06-13,1970,232,102,64,42,3004,50,62
2020-06-14,2031,149,104,72,2,2180,52,21
2020-06-15,2061,272,81,77,62,4658,50,45
2020-06-16,1947,254,88,48,25,1913,107,44
2020-06-17,2569,246,112,98,50,2515,83,63
2020-06-18,2137,192,127,50,0,2148,25,37
2020-06-19,2370,221,122,48,1,1026,38,67
2020-06-20,2090,122,128,69,106,2580,52,41
2020-06-21,1970,202,105,95,90,3940,21,76
2020-06-22,2012,184,105,108,94,3798,89,54
2020-06-23,2140,228,95,52,20,2940,32,52
2020-06-24,1966,194,100,88,6,2415,35,37
2020-06-25,1938,178,101,101,101,2847,52,46
2020-06-26,2271,225,107,99,15,2442,18,46
2020-06-27,1999,196,88,79,77,2491,49,20
2020-06-28,1972,211,91,62,35,2129,46,67
2020-06-29,2077,204,100,90,67,4485,60,47
2020-06-30,2218,204,93,73,58,2101,67,32
2020-07-01,2831,272,135,93,144,4509,56,66
2020-07-02,2290,256,106,81,82,3260,50,69
2020-07-03,2104,210,92,106,71,3666,49,47
2020-07-04,2534,222,125,75,113,2697,66,26
2020-07-05,2703,342,110,85,120,3899,77,60
2020-07-06,2147,213,103,100,77,3184,63,79
2020-07-07,2153,194,115,68,152,2215,49,63
2020-07-08,2126,235,88,95,103,3435,51,49
2020-07-09,1912,210,103,28,58,1612,77,27
2020-07-10,2091,171,91,125,43,4224,46,32
2020-07-11,2253,220,139,48,105,2257,33,42
2020-07-12,2173,270,84,72,71,2515,70,33
2020-07-13,2243,327,63,73,29,3008,83,34
2020-07-14,2103,254,80,76,43,3153,98,22
2020-07-15,2168,215,123,61,133,3529,62,63
2020-07-16,1953,193,87,75,93,1816,56,43
2020-07-17,2017,198,96,104,108,2885,50,75
2020-07-18,2292,222,97,106,205,1387,30,5
2020-07-19,2283,243,84,113,184,1966,67,52
2020-07-20,2011,192,81,110,118,3083,92,27
2020-07-21,2109,270,60,92,157,2539,63,19
2020-07-22,2047,213,90,88,114,2644,54,56
2020-07-23,2044,188,113,74,31,2392,38,64
2020-07-24,2120,122,116,117,363,2598,53,49
2020-07-25,2125,231,82,94,165,3691,35,33
2020-07-26,2005,196,109,95,83,2348,25,60
2020-07-27,2135,140,134,88,201,3884,32,59
2020-07-28,2160,212,93,83,40,2245,32,47
2020-07-29,2060,186,126,83,68,2268,49,52
2020-07-30,2303,195,109,116,83,4094,54,59
2020-07-31,1997,230,102,49,78,2681,61,62
2020-08-01,2073,208,111,73,146,3987,72,48
2020-08-02,2205,235,118,77,108,2986,62,67
2020-08-03,1848,174,108,81,45,1965,45,57
2020-08-04,2020,190,114,80,63,2814,29,91
2020-08-05,2073,227,99,76,132,4208,102,82
2020-08-06,2080,248,104,62,62,4215,46,32
2020-08-07,2032,220,104,65,63,4215,79,23
2020-08-08,2168,200,114,85,187,4164,30,7
2020-08-09,2229,260,98,77,105,3373,68,46
2020-08-10,1972,205,74,118,50,2175,32,103
2020-08-11,2106,189,72,174,168,3603,110,27
2020-08-12,2176,237,108,67,30,2662,34,32
2020-08-13,2253,257,106,78,53,2964,85,42
2020-08-14,2010,250,91,66,71,2695,52,45
2020-08-15,2108,232,102,67,38,5100,49,19
2020-08-16,2137,181,110,73,41,2765,49,40
2020-08-17,1799,192,88,68,30,2428,62,61
2020-08-18,1940,226,97,63,26,3656,83,29
2020-08-19,2079,183,103,96,82,2744,39,90
2020-08-20,1956,206,88,104,72,2819,40,78
2020-08-21,1916,193,102,64,36,3876,48,45
2020-08-22,1950,182,100,94,134,2528,55,71
2020-08-23,2117,183,119,105,149,3177,93,26
2020-08-24,1985,276,72,93,41,4159,72,60
2020-08-25,2285,286,92,41,36,3303,148,11
2020-08-26,2198,259,96,79,20,5763,141,31
2020-08-27,2165,218,125,54,0,1420,74,25
2020-08-28,2070,189,117,76,30,1943,72,26
2020-08-29,2186,236,107,70,56,3812,79,36
2020-08-30,2000,267,93,41,65,2270,135,37
2020-08-31,2175,247,114,70,20,2697,62,65
2020-09-01,2280,269,100,50,34,2389,88,62
2020-09-02,2185,224,114,72,155,2965,48,20
2020-09-03,2275,169,126,82,80,3000,21,41
2020-09-04,2170,218,119,82,153,2177,56,40
2020-09-05,2270,252,117,75,73,1907,10,35
2020-09-06,2117,216,104,90,90,3126,34,36
2020-09-07,2534,265,138,82,20,3084,86,44
2020-09-08,2591,337,114,69,90,2685,65,38
2020-09-09,2284,248,93,99,98,2551,76,31
2020-09-10,2137,228,103,65,120,3919,44,50
2020-09-11,2833,286,135,103,183,3601,52,14
2020-09-12,2027,248,81,89,116,3239,99,32
2020-09-13,1915,207,83,77,174,1891,21,42
2020-09-14,2143,256,97,81,113,2666,21,25
2020-09-15,1787,196,91,84,70,2043,26,70
2020-09-16,2310,266,94,85,55,2351,96,53
2020-09-17,3228,361,160,104,200,4423,86,32
2020-09-18,2418,244,132,85,128,3145,88,38
2020-09-19,2345,239,122,87,125,2890,77,48
2020-09-20,2045,245,104,58,25,2206,31,42
2020-09-21,2178,161,112,120,140,3665,53,36
2020-09-22,2012,179,100,100,80,3363,28,73
2020-09-23,2027,238,78,62,61,3516,25,76
2020-09-24,2263,222,108,96,92,2695,92,52
2020-09-25,2187,203,115,66,158,2346,70,24
2020-09-26,1928,197,85,81,60,3505,65,13
2020-09-27,2075,264,85,61,76,1689,60,7
2020-09-28,2322,251,119,78,114,1503,81,27
2020-09-29,2165,183,120,83,215,3257,57,12
2020-09-30,2257,275,105,94,105,3354,118,49
2020-10-01,1969,251,79,86,130,2016,155,27
2020-10-02,2670,232,109,46,66,1688,81,25
2020-10-03,2247,275,92,95,210,2708,101,15
2020-10-04,2813,272,168,73,263,3640,65,61
2020-10-05,2017,271,92,65,115,2313,40,40
2020-10-06,1950,155,128,50,155,1714,55,56
2020-10-07,2448,239,120,109,150,3406,71,38
2020-10-08,2090,218,113,76,90,2360,79,44
2020-10-09,2281,159,152,89,106,1694,34,45
2020-10-10,2095,205,109,72,96,1983,24,40
2020-10-11,2099,200,112,95,155,2319,37,54
2020-10-12,2029,261,87,80,40,2817,109,24
2020-10-13,1973,259,83,70,60,2814,56,34
2020-10-14,2099,137,121,91,130,2913,48,38
2020-10-15,2509,274,123,79,180,3011,54,7
2020-10-16,2119,217,93,85,150,2787,44,26
2020-10-17,1944,134,108,79,246,2218,31,15
2020-10-18,2320,258,108,113,174,3445,90,34
2020-10-19,1801,156,106,82,30,1441,37,54
2020-10-20,2648,218,153,90,0,3021,74,71
2020-10-21,2415,235,145,70,199,3634,88,43
2020-10-22,3303,285,194,85,255,3147,71,46
2020-10-23,2126,212,133,43,232,1685,109,28
2020-10-24,2172,236,107,65,82,5230,55,21
2020-10-25,2121,286,82,61,98,4177,197,11
2020-10-26,2074,216,96,68,81,1698,76,9
2020-10-27,2080,236,97,82,58,2702,57,50
2020-10-28,2583,326,114,69,131,2954,111,29
2020-10-29,1944,196,93,93,96,2508,130,33
2020-10-30,2218,252,96,65,125,2908,84,29
2020-10-31,2200,242,103,55,148,4539,71,39
2020-11-01,1976,225,96,65,75,5257,62,31
2020-11-02,2028,210,109,84,112,2474,46,73
2020-11-03,2940,286,169,56,183,2548,82,22
2020-11-04,1987,216,101,59,105,2420,72,44
2020-11-05,2666,284,134,86,180,3385,57,13
2020-11-06,2968,303,155,110,177,3552,91,26
2020-11-07,2364,216,111,79,239,2168,54,50
2020-11-08,2124,176,132,75,143,2722,65,57
2020-11-09,2131,192,122,77,158,2638,75,35
2020-11-10,2137,154,134,108,75,3494,21,52
2020-11-11,1998,195,97,102,75,3374,86,50
2020-11-12,2176,192,124,85,188,2702,81,46
2020-11-13,2231,168,134,100,85,2712,40,59
2020-11-14,2028,182,134,46,310,1364,66,67
2020-11-15,2899,287,145,97,190,3840,85,16
2020-11-16,1959,172,99,77,20,2719,86,38
2020-11-17,2076,180,95,87,170,2737,72,23
2020-11-18,2102,225,107,82,85,3711,66,21
2020-11-19,2123,208,94,129,90,3706,79,53
2020-11-20,2021,192,115,80,113,2665,42,44
2020-11-21,2062,248,98,58,102,1959,92,38
2020-11-22,2055,196,99,67,70,2605,79,21
2020-11-23,2276,231,128,66,120,2509,68,21
2020-11-24,1980,217,97,92,55,2831,40,59
2020-11-25,2015,192,101,78,100,1860,19,28
2020-11-26,3331,272,161,82,193,3051,89,48
2020-11-27,2522,254,129,87,133,2867,92,41
2020-11-28,2202,251,97,91,176,1768,114,30
2020-11-29,2425,254,121,66,124,2347,69,41
2020-11-30,2386,270,110,79,143,2444,118,43
2020-12-01,2599,272,145,60,86,2706,71,57
2020-12-02,2805,316,144,89,175,3685,113,10
2020-12-03,2035,211,108,63,72,2077,114,32
2020-12-04,2072,210,108,75,30,3768,46,17
2020-12-05,2072,138,115,129,255,2628,32,10
2020-12-06,1894,187,96,91,217,1895,68,46
2020-12-07,2151,246,112,37,128,1379,60,22
2020-12-08,1807,132,99,76,73,1679,18,36
2020-12-09,1963,216,91,83,30,2701,81,32
2020-12-10,2355,308,99,85,182,2583,111,40
2020-12-11,2332,220,117,86,98,2858,48,41
2020-12-12,2536,276,133,76,138,3273,126,59
2020-12-13,2252,200,114,72,82,3938,76,23
2020-12-14,2630,247,137,107,171,1744,77,30
2020-12-15,2168,200,116,77,119,2075,49,25
2020-12-16,1868,164,105,64,9,3907,43,28
2020-12-17,2182,140,148,79,221,2413,62,42
2020-12-18,2600,264,139,85,129,2926,72,36
2020-12-19,2412,226,131,92,117,1773,26,26
2020-12-20,2130,193,119,86,151,2295,42,22
2020-12-21,1943,221,75,66,89,2918,96,22
2020-12-22,1863,212,87,75,106,2017,108,24
2020-12-23,3499,320,193,130,309,4608,79,26
2020-12-24,3417,349,146,87,247,3707,92,29
2020-12-25,2354,236,126,77,172,2373,118,21
2020-12-26,2063,208,112,57,114,2113,104,17
2020-12-27,2738,279,154,83,211,2692,130,43
2020-12-28,2121,210,112,83,188,2731,73,36
2020-12-29,1278,145,56,63,50,1766,49,29
2020-12-30,2127,202,116,64,159,1885,92,34
2020-12-31,1617,166,84,77,45,1873,47,33
2021-01-01,2370,211,135,55,218,2936,93,20
2021-01-02,2343,228,130,75,220,2740,80,25
2021-01-03,2321,266,116,71,140,3358,165,12
2021-01-04,3063,315,153,94,196,3491,103,16
2021-01-05,2656,228,150,101,317,3816,78,17
2021-01-06,2273,215,114,100,91,3537,102,27
2021-01-07,1872,188,106,52,76,3381,88,18
2021-01-08,2661,277,137,92,195,3775,57,10
2021-01-09,2543,246,136,59,128,3035,53,19
2021-01-10,1760,175,103,38,192,1386,56,10
2021-01-11,2590,239,127,97,105,2577,92,14
2021-01-12,2437,264,136,55,80,2884,84,25
2021-01-13,1787,144,99,90,55,2081,52,38
2021-01-14,1655,132,99,71,12,2862,35,17
2021-01-15,1567,114,92,73,30,2760,27,21
2021-01-16,2136,176,114,72,238,1508,56,17
2021-01-17,2243,174,143,62,151,3819,63,12
2021-01-18,2147,247,116,56,31,2690,103,30
2021-01-19,1999,224,105,56,51,2094,104,24
2021-01-20,2440,236,137,76,90,3102,38,32
2021-01-21,3444,348,178,105,244,3708,138,10
2021-01-22,2850,306,162,73,128,2389,154,43
2021-01-23,2528,302,125,35,81,2119,93,27
2021-01-24,3184,447,129,77,60,5663,151,19
2021-01-25,3477,421,176,41,15,4052,151,20
2021-01-26,2179,240,102,51,30,2934,76,24
2021-01-27,2580,241,139,89,50,3200,93,43
2021-01-28,2015,296,72,54,102,2219,130,10
2021-01-29,2233,314,85,84,112,3867,81,38
2021-01-30,2765,352,121,97,142,3050,144,48
2021-01-31,2098,202,109,78,178,2385,44,25
2021-02-01,3007,378,138,94,173,4363,143,56
2021-02-02,2058,208,121,47,90,1669,106,22
2021-02-03,2844,441,95,78,50,3853,177,56
2021-02-04,2650,264,86,45,50,2580,118,18
2021-02-05,2500,313,99,55,50,3520,114,56
2021-02-06,2805,311,154,51,125,3520,112,36
2021-02-07,2620,351,109,69,85,4730,91,43
2021-02-08,1985,256,89,89,115,3848,58,56
2021-02-09,1547,141,89,53,78,2501,42,24
2021-02-10,1837,179,90,86,44,1654,96,38
2021-02-11,1673,160,93,65,139,1510,14,43
2021-02-12,1869,246,86,72,133,1378,58,54
2021-02-13,1723,183,82,68,107,2227,20,20
2021-02-14,1746,136,110,53,241,1967,20,27
2021-02-15,1662,112,106,63,224,2116,27,27
2021-02-16,2195,193,131,44,63,3002,48,30
2021-02-17,1752,118,88,109,132,1098,15,16
2021-02-18,2379,218,121,57,26,2647,23,49
2021-02-19,2559,182,190,61,212,3468,44,48
2021-02-20,2848,230,138,112,302,2245,73,5
2021-02-21,2287,200,151,67,42,2996,59,35
2021-02-22,1719,149,106,54,86,2359,29,26
2021-02-23,1996,233,111,47,106,1050,84,34
2021-02-24,2062,249,84,75,61,2413,53,46
2021-02-25,1788,182,98,70,60,2472,46,23
2021-02-26,2417,210,131,66,78,2338,36,34
2021-02-27,2157,245,100,74,191,2178,75,7
2021-02-28,2061,286,79,118,75,4160,98,37
2021-03-01,2055,208,122,74,141,2287,85,48
2021-03-02,1482,122,77,58,46,1644,41,18
2021-03-03,2073,191,100,67,51,3088,63,27
2021-03-04,1852,196,88,41,83,1851,68,62
2021-03-05,2954,312,121,78,78,3741,77,54
2021-03-06,2078,270,82,78,35,2221,72,86
2021-03-07,2273,214,120,91,194,4065,17,18
2021-03-08,2256,243,117,65,124,3898,51,26
2021-03-09,1830,219,98,36,88,1901,96,17
2021-03-10,2366,228,115,82,105,3275,86,42
2021-03-11,2260,241,128,62,15,4603,77,38
2021-03-12,2038,192,131,71,163,3097,68,58
2021-03-13,2210,218,132,58,117,2048,97,24
2021-03-14,2111,244,108,52,82,1892,108,37
2021-03-15,2018,235,102,57,93,2623,64,44
2021-03-16,1959,193,91,52,165,1015,42,7
2021-03-17,1988,222,100,62,127,1547,70,26
2021-03-18,2612,304,122,95,119,3969,74,53
2021-03-19,2068,229,101,86,168,1757,66,17
2021-03-20,2112,182,115,83,79,2590,64,30
2021-03-21,2433,277,127,72,107,3603,86,55
2021-03-22,2705,284,131,105,239,3882,45,33
2021-03-23,2250,289,97,79,107,3583,104,35
2021-03-24,2142,206,110,74,81,3460,58,45
2021-03-25,2261,199,106,111,82,2572,71,31
2021-03-26,2382,183,118,67,84,1487,46,42
2021-03-27,2554,224,116,77,482,2710,71,38
2021-03-28,2041,246,99,58,106,1600,110,45
2021-03-29,1838,157,93,68,152,1932,86,24
2021-03-30,1769,181,81,66,143,1042,33,24
2021-03-31,2087,218,108,78,115,2766,77,30
2021-04-01,2493,234,148,68,110,3303,35,34
2021-04-02,1985,254,97,57,48,2869,117,34
2021-04-03,1700,214,52,89,18,5902,65,16
2021-04-04,1820,214,91,41,54,3965,54,43
2021-04-05,2291,195,130,83,49,3431,69,38
2021-04-06,1917,178,125,34,44,2274,22,38
2021-04-07,2196,138,146,54,78,3573,60,29
2021-04-08,2160,230,118,61,1,4188,80,38
2021-04-09,1912,179,111,62,217,2233,65,24
2021-04-10,2000,146,101,89,140,2145,18,21
2021-04-11,1708,198,85,70,160,1845,37,62
2021-04-12,1693,137,95,91,82,2968,11,52
2021-04-13,2226,199,104,87,130,2589,55,37
2021-04-14,1839,156,113,74,108,2789,38,34
2021-04-15,1711,231,61,93,25,2674,17,71
2021-04-16,2364,180,130,66,37,2714,24,33
2021-04-17,2113,238,111,74,122,1938,65,17
2021-04-18,2594,240,130,69,83,2542,67,21
2021-04-19,2842,307,118,62,73,2370,52,38
2021-04-20,2060,223,110,50,153,1111,30,12
2021-04-21,2566,288,108,46,155,3978,81,18
2021-04-22,2035,249,89,59,119,2438,118,8
2021-04-23,1931,293,66,62,68,1545,54,26
2021-04-24,2053,290,67,65,124,3685,69,14
2021-04-25,2104,233,94,84,77,3897,53,37
2021-04-26,1821,220,84,63,81,1832,40,31
2021-04-27,2177,202,122,82,120,3331,18,41
2021-04-28,1945,233,79,54,111,2039,44,34
2021-04-29,1874,163,114,44,151,1707,19,33
2021-04-30,2142,198,102,102,100,2043,18,67
2021-05-01,2679,258,112,79,140,1612,100,24
2021-05-02,2220,211,115,99,35,5672,20,39
2021-05-03,2313,222,127,58,102,2965,43,30
2021-05-04,2470,289,131,72,45,2628,98,37
2021-05-05,2200,220,99,52,34,2121,38,53
2021-05-06,2002,211,99,89,124,3696,44,86
2021-05-07,1944,194,74,75,56,2661,53,25
2021-05-08,2434,280,138,94,148,3811,20,38
2021-05-09,1959,167,128,41,176,2122,36,43
2021-05-10,2103,265,99,72,56,2427,64,52
2021-05-11,2213,229,100,55,105,2278,48,26
2021-05-12,2139,259,102,52,88,3124,38,37
2021-05-13,2187,108,89,35,128,1827,26,27
2021-05-14,3185,268,163,84,36,4537,46,39
2021-05-15,1975,182,101,133,10,3420,6,50
2021-05-16,2052,235,74,62,41,2740,16,39
2021-05-17,1576,129,95,56,104,1547,24,22
2021-05-18,1896,211,90,68,20,3266,44,40
2021-05-19,1701,135,82,96,80,2340,26,46
2021-05-20,1836,200,81,94,20,1385,17,35
2021-05-21,1887,204,83,88,48,2199,37,10
2021-05-22,1819,221,79,80,28,2732,53,34
2021-05-23,2931,251,120,66,35,3037,16,20
2021-05-24,1714,229,71,72,63,1997,28,72
2021-05-25,1984,156,125,45,68,3468,24,36
2021-05-26,2000,200,84,106,0,2785,14,49
2021-05-27,2296,180,92,82,168,3853,64,15
2021-05-28,3126,287,153,120,150,4980,46,29
2021-05-29,1988,237,99,43,148,2873,63,25
2021-05-30,2051,204,102,59,33,3324,47,22
2021-05-31,2522,259,131,90,129,4113,65,48
2021-06-01,3358,350,168,124,215,4641,83,32
2021-06-02,2346,274,105,89,175,3401,60,44
2021-06-03,2136,255,103,80,193,3220,105,51
2021-06-04,2091,210,96,64,45,2423,89,42
2021-06-05,1947,178,108,46,116,1652,49,48
2021-06-06,2191,243,85,43,77,1706,135,24
2021-06-07,1842,185,94,57,50,1394,43,70
2021-06-08,1976,172,126,60,117,2683,54,35
2021-06-09,2487,266,121,58,20,2559,106,12
2021-06-10,2009,221,104,58,118,1693,65,47
2021-06-11,2216,254,87,54,114,2151,36,66
2021-06-12,2167,284,101,38,27,2078,78,54
2021-06-13,2308,248,109,69,126,3264,92,29
2021-06-14,2070,194,104,70,155,2472,60,18
2021-06-15,2453,272,127,63,172,2938,77,20
2021-06-16,2132,259,106,55,50,1875,96,35
2021-06-17,2007,233,81,49,196,1031,83,28
2021-06-18,2173,245,93,83,189,1610,80,78
2021-06-19,2462,240,107,119,107,2969,54,28
2021-06-20,2385,271,128,62,92,2434,42,66
2021-06-21,1967,190,106,51,125,2875,51,32
2021-06-22,2081,204,114,77,120,2634,32,43
2021-06-23,2453,190,123,101,106,4100,21,40
2021-06-24,1941,176,102,96,74,2700,25,27
2021-06-25,2470,257,100,78,114,2278,44,29
2021-06-26,2168,243,89,108,72,3206,91,44
2021-06-27,2385,315,108,65,45,3165,59,52
2021-06-28,2543,224,126,95,55,3913,74,27
2021-06-29,2249,213,123,85,55,3040,69,40
2021-06-30,1952,147,96,109,88,2758,41,35
2021-07-01,2103,182,89,120,82,3840,63,26
2021-07-02,2210,181,117,114,77,4336,36,26
2021-07-03,2162,154,127,84,55,2675,42,43
2021-07-04,2230,252,88,96,163,2077,86,41
2021-07-05,1339,101,65,59,70,2130,14,31
2021-07-06,2404,227,123,114,127,2560,73,37
2021-07-07,1973,279,84,77,76,4222,58,55
2021-07-08,2483,256,105,113,46,3114,46,45
2021-07-09,2056,218,82,65,88,1605,59,32
2021-07-10,2000,254,83,90,68,3846,89,21
2021-07-11,1928,181,93,89,139,1634,41,65
2021-07-12,2464,274,114,72,150,2087,45,89
2021-07-13,3323,250,155,103,228,2620,103,17
2021-07-14,1718,143,65,87,70,2125,30,24
2021-07-15,2406,186,141,89,138,3673,39,53
2021-07-16,1860,172,85,75,61,3392,54,16
2021-07-17,2674,258,118,71,100,2011,33,76
2021-07-18,2866,272,146,93,148,2812,46,83
2021-07-19,2222,206,114,101,63,3318,41,24
2021-07-20,2356,280,83,106,90,2545,22,82
2021-07-21,2041,250,90,83,30,3103,89,28
2021-07-22,2083,206,105,97,41,4104,59,34
2021-07-23,1994,153,72,90,83,1961,38,22
2021-07-24,2410,255,127,105,223,2188,33,92
2021-07-25,2429,349,99,87,115,2996,50,86
2021-07-26,2020,200,84,97,144,1553,71,31
2021-07-27,2467,248,100,81,100,2830,87,27
2021-07-28,2345,244,116,105,170,3225,46,23
2021-07-29,2283,261,92,102,203,3759,32,78
2021-07-30,2329,304,87,84,105,2765,74,70
2021-07-31,3019,253,206,48,107,4173,84,40
2021-08-01,1955,209,102,95,135,3070,61,32
2021-08-02,1764,235,77,61,57,2698,43,36
2021-08-03,2500,251,135,98,190,3208,40,30
2021-08-04,2084,212,118,74,199,2665,47,30
2021-08-05,2041,265,94,86,201,2138,49,63
2021-08-06,2313,225,126,62,171,1834,84,7
2021-08-07,2499,293,109,95,199,2013,54,65
2021-08-08,3310,307,151,105,273,3649,35,68
2021-08-09,1977,243,96,86,135,1779,49,35
2021-08-10,2142,206,115,115,96,2181,33,27
2021-08-11,2118,217,101,127,61,2746,17,45
2021-08-12,2080,143,127,82,20,4245,19,31
2021-08-13,1998,212,116,83,190,1779,42,76
2021-08-14,2403,156,109,106,68,2796,47,18
2021-08-15,1907,267,85,53,103,3085,79,41
2021-08-16,2030,256,78,83,60,3558,55,51
2021-08-17,2044,238,101,81,56,2535,46,77
2021-08-18,1902,156,96,77,91,2261,25,31
2021-08-19,2634,162,50,39,64,942,57,14
2021-08-20,2809,325,125,51,111,3861,130,28
2021-08-21,2247,179,102,110,118,2210,58,27
2021-08-22,1934,225,68,70,35,3137,99,29
2021-08-23,2023,227,108,76,56,2023,57,29
2021-08-24,1869,141,95,69,41,3885,26,17
2021-08-25,2294,210,117,66,122,3172,32,43
2021-08-26,2447,244,113,110,166,2186,53,73
2021-08-27,2150,208,109,75,95,2779,27,26
2021-08-28,2213,153,118,77,413,3332,28,24
2021-08-29,2109,263,78,120,100,3543,28,77
2021-08-30,1804,143,109,107,126,2171,41,36
2021-08-31,2954,262,147,87,46,3846,85,30
2021-09-01,1991,175,128,70,200,3320,16,51
2021-09-02,1965,166,118,91,50,2585,5,36
2021-09-03,1858,161,118,84,81,2319,12,36
2021-09-04,2073,174,101,99,106,2025,45,22
2021-09-05,2512,284,99,70,121,2328,52,74
2021-09-06,1548,183,68,89,101,2576,45,36
2021-09-07,1995,208,93,98,30,5112,39,49
2021-09-08,1553,166,72,79,52,1868,24,47
2021-09-09,1901,185,101,95,165,3811,41,28
2021-09-10,2325,269,102,87,120,3277,58,63
2021-09-11,2071,201,100,95,130,3867,36,46
2021-09-12,2136,230,74,110,57,3438,86,27
2021-09-13,1663,173,71,66,79,2264,67,28
2021-09-14,2333,265,101,118,134,3872,45,53
2021-09-15,1971,189,98,114,83,3115,32,41
2021-09-16,2058,210,95,104,79,3017,34,43
2021-09-17,2130,185,105,104,79,3321,24,52
2021-09-18,1982,215,77,80,125,3536,54,8
2021-09-19,2257,211,106,108,169,2088,26,40
2021-09-20,1731,164,72,124,40,5338,14,24
2021-09-21,2379,202,114,137,94,3694,24,53
2021-09-22,2413,286,100,83,132,2064,13,112
2021-09-23,2929,319,162,48,89,5747,45,50
2021-09-24,1981,181,117,78,117,2937,49,23
2021-09-25,2133,216,122,55,184,2986,91,28
2021-09-26,2270,248,98,100,115,2808,51,30
2021-09-27,1968,179,95,76,120,2287,34,31
2021-09-28,2361,286,97,82,75,2510,78,73
2021-09-29,2140,236,112,91,54,2575,64,43
2021-09-30,2230,251,110,52,107,2629,28,36
2021-10-01,2546,199,123,79,73,3036,50,18
2021-10-02,2015,199,82,69,64,2118,44,13
2021-10-03,2255,231,123,86,197,1708,49,68
2021-10-04,2123,238,92,66,122,1653,51,82
2021-10-05,2099,230,87,74,2,2959,45,33
2021-10-06,2440,237,119,102,110,2529,30,52
2021-10-07,2101,182,123,84,256,2370,35,28
2021-10-08,2968,237,149,119,247,3772,40,38
2021-10-09,2781,213,145,82,152,3700,32,32
2021-10-10,2892,365,106,96,119,1502,91,64
2021-10-11,1994,241,79,80,85,2342,60,28
2021-10-12,2092,221,101,63,104,2072,63,17
2021-10-13,2193,232,96,102,157,2350,48,49
2021-10-14,1943,230,93,67,93,1482,89,21
2021-10-15,2065,257,79,91,110,2954,81,37
2021-10-16,2381,263,115,45,163,1370,83,23
2021-10-17,2360,237,121,74,65,3217,37,19
2021-10-18,2147,230,104,105,122,2080,79,41
2021-10-19,2742,256,118,114,75,2954,74,29
2021-10-20,2117,177,99,76,42,2519,46,19
2021-10-21,3110,269,144,87,246,2902,56,14
2021-10-22,1780,160,95,74,170,2990,18,8
2021-10-23,2006,400,249,115,140,2495,268,10
2021-10-24,2825,347,125,42,96,4309,99,11
2021-10-25,2710,362,84,87,125,2802,50,33
2021-10-26,1740,158,83,75,108,1764,41,30
2021-10-27,1514,152,85,68,55,1615,22,38
2021-10-28,1527,148,62,92,15,2911,45,12
2021-10-29,1715,200,44,84,46,2520,53,17
2021-10-30,2019,197,116,66,161,2347,95,15
2021-10-31,2117,178,126,103,111,5162,45,22
2021-11-01,1515,122,46,70,45,1945,5,23
2021-11-02,1498,185,57,58,45,2838,81,27
2021-11-03,1714,228,75,69,59,3429,84,28
2021-11-04,1551,179,57,72,46,3644,60,34
2021-11-05,1685,139,86,95,52,3048,17,20
2021-11-06,2500,265,106,115,277,2751,109,22
2021-11-07,1645,131,95,125,150,2825,11,43
2021-11-08,1519,191,53,88,59,2607,35,29
2021-11-09,1913,132,95,116,123,2676,13,33
2021-11-10,1859,216,85,84,77,1981,95,24
2021-11-11,2042,241,97,82,132,2109,64,33
2021-11-12,1657,176,80,93,37,2268,21,27
2021-11-13,1629,205,58,66,51,2158,60,19
2021-11-14,1658,153,79,72,83,2116,57,8
2021-11-15,1658,129,84,73,45,1674,35,28
2021-11-16,1822,175,106,55,58,2045,76,17
2021-11-17,1552,139,90,64,90,1565,31,17
2021-11-18,1620,151,73,86,134,1570,45,13
2021-11-19,1818,174,82,118,105,3555,19,42
2021-11-20,1976,218,98,70,105,2636,53,21
2021-11-21,2074,234,93,75,15,3074,98,26
2021-11-22,2974,291,157,106,75,2494,147,40
2021-11-23,2935,291,147,58,110,4223,37,22
2021-11-24,2641,250,130,101,139,3280,48,36
2021-11-25,2884,278,154,104,100,2855,70,65
2021-11-26,2212,196,116,85,87,2337,64,34
2021-11-27,2587,171,149,94,291,2652,44,32
2021-11-28,2559,208,142,78,98,2439,84,34
2021-11-29,2628,276,148,65,87,2115,82,48
2021-11-30,1908,164,113,72,79,2657,22,36
2021-12-01,2522,241,139,71,39,3593,106,43
2021-12-02,2323,176,135,85,16,3579,70,38
2021-12-03,2611,275,135,73,64,4227,47,25
2021-12-04,2364,304,86,106,70,2723,138,45
2021-12-05,2247,225,90,104,265,3738,23,36
2021-12-06,2089,213,115,115,55,2923,56,54
2021-12-07,2361,232,100,77,108,2403,58,33
2021-12-08,2449,183,114,94,114,2415,54,30
2021-12-09,3321,365,106,105,110,1618,90,19
2021-12-10,2933,283,165,79,156,4343,112,30
2021-12-11,2076,171,113,57,85,1839,23,49
2021-12-12,2427,239,104,102,204,2312,65,20
2021-12-13,1822,168,98,82,174,2545,45,34
2021-12-14,1947,195,89,76,141,2310,64,27
2021-12-15,3175,335,112,98,55,3776,58,29
2021-12-16,1710,113,116,81,155,2550,35,54
2021-12-17,1746,158,100,81,15,3743,17,21
