date,fm,surplus,sp,pressure,m_expr,pred_surplus,overload,recovery
2011-08-29,69.79,-960.0,99.6476556528291,1642.1710609056001,1.0,1242.1710609056001,2175.664875781382,0.0
2011-08-30,69.51,-811.0,99.61751799717628,1655.913489844695,1.0,1255.913489844695,2002.1710609056,0.0
2011-08-31,69.27,-852.0,99.58717047917911,1667.444376354851,1.0,1267.444376354851,1866.913489844695,0.0
2011-09-01,69.02,-289.0,99.55660330869993,1679.5131819784965,1.0,1279.5131819784965,1919.444376354851,0.0
2011-09-02,68.93,-548.0,99.52597670539123,1682.7787187965173,1.0,1282.7787187965173,1368.5131819784965,0.0
2011-09-03,68.77,-1030.0,99.49522072868584,1689.8871400777211,1.0,1289.8871400777211,1630.7787187965173,0.0
2011-09-04,68.47,-1008.0,99.46419550795716,1704.6807529376438,1.0,1304.6807529376438,2119.887140077721,0.0
2011-09-05,68.18,-910.0,99.4329113124492,1718.910122184706,1.0,1318.910122184706,2112.680752937644,0.0
2011-09-06,67.91,-739.0,99.40138840113676,1732.026362062522,1.0,1332.026362062522,2028.9101221847059,0.0
2011-09-07,67.69,-1074.0,99.36967701273562,1742.3822357004592,1.0,1342.3822357004592,1871.026362062522,0.0
2011-09-08,67.38,-1047.0,99.33768733572289,1757.6728034647592,1.0,1357.6728034647592,2216.382235700459,0.0
2011-09-09,67.07,-871.0,99.30541964838717,1772.9480806612949,1.0,1372.9480806612949,2204.6728034647595,0.0
2011-09-10,66.82,-1072.0,99.27293422873879,1784.911382580634,1.0,1384.911382580634,2043.9480806612946,0.0
2011-09-11,66.51,-796.0,99.24017129451005,1800.1594211980523,1.0,1400.1594211980523,2256.911382580634,0.0
2011-09-12,66.27,-1000.0,99.20720112321554,1811.546061776855,1.0,1411.546061776855,1996.1594211980523,0.0
2011-09-13,65.98,-1032.0,99.17397392209233,1825.6685657150779,1.0,1425.6685657150779,2211.546061776855,0.0
2011-09-14,65.69,-1004.0,99.14048994817024,1839.7769471493634,1.0,1439.7769471493634,2257.668565715078,0.0
2011-09-15,65.39,-928.0,99.10673945822207,1854.4206702022136,1.0,1454.4206702022136,2243.7769471493634,0.0
