date,fm,sp,surplus,pressure,required_control,control_stock,control_exerted,control_shortfall,surplus_30,required_30,stock_30,shortfall_30
2012-05-05,37.34,41.28109496812083,-395.0,216.7602232466456,111.76022324664564,364.3954275243978,111.76022324664564,0.0,-203.03333333333333,159.00273356294505,371.5590714403495,17.930615133753477
2012-05-06,37.23,41.18856783117309,-295.0,217.72123071452003,12.721230714520061,364.75547432458075,12.721230714520061,0.0,-225.16666666666666,159.42677458676238,375.9134663257042,17.930615133753477
2012-05-07,37.15,41.09632681442866,-783.0,217.04797479357623,500.04797479357626,404.91611869518516,404.91611869518516,95.1318560983911,-258.6333333333333,176.09504041321495,380.09596510858836,21.101677003699844
2012-05-08,36.93,41.00116777847386,560.0,223.91422781606212,0.0,345.8345725822444,0.0,0.0,-269.8,176.09504041321495,380.82870645784686,21.101677003699844
2012-05-09,37.09,40.91183658295456,-472.0,210.20101206250044,182.20101206250047,388.9178811305995,182.20101206250047,0.0,-259.6666666666667,165.14819086037681,381.5467929801202,16.327303230858316
2012-05-10,36.96,40.821576510657174,-851.0,212.3867080861445,563.3867080861445,374.69932109548745,374.69932109548745,188.68738699065705,-275.8333333333333,180.3407760494585,383.4850129279475,22.616882797213552
2012-05-11,36.72,40.72789637368441,-333.0,220.43430055264255,53.434300552642526,322.2654704544802,53.434300552642526,0.0,-276.26666666666665,180.07308034880063,383.60386735227286,22.616882797213552
2012-05-12,36.62,40.63407189084061,-55.0,220.77395399623362,0.0,355.13330093486206,0.0,0.0,-293.3666666666667,180.07308034880063,383.7738838282433,22.616882797213552
2012-05-13,36.61,40.54216196183094,-9.0,216.26890790070183,0.0,398.03063491616484,0.0,0.0,-295.9,180.07308034880063,383.94049997469443,22.616882797213552
2012-05-14,36.61,40.45235125850107,-102.0,211.32931921755875,0.0,440.07002221784154,0.0,0.0,-342.03333333333336,180.07308034880063,384.10378379821645,22.616882797213552
2012-05-15,36.58,40.363906633523214,-167.0,208.1148648437769,0.0,481.2686217734847,0.0,0.0,-326.6,169.13659962265436,384.263801945268,22.616882797213552
2012-05-16,36.54,40.27656848530905,358.0,205.51126669199775,0.0,521.643249338015,0.0,0.0,-292.7,157.0618055351433,387.2745825412745,22.616882797213552
2012-05-17,36.64,40.193509146313566,-42.0,195.44300304724612,0.0,561.2103843512548,0.0,0.0,-284.93333333333334,157.0618055351433,393.3067730095297,22.616882797213552
2012-05-18,36.63,40.11211848492691,1592.0,191.5165166709799,0.0,599.9861766642297,0.0,0.0,-212.63333333333333,147.53285823232392,399.21831966841984,22.616882797213552
2012-05-19,37.09,40.04309320333573,1999.0,162.42012618346493,0.0,637.986453130945,0.0,0.0,-115.7,126.79171478217522,407.5840915213628,14.776182598486827
2012-05-20,37.66,39.988663279347406,-702.0,128.07648036410754,330.0764803641075,675.2267240683261,330.0764803641075,0.0,-147.8,137.79426412764548,419.02930325419777,14.776182598486827
2012-05-21,37.46,39.930908530227946,-486.0,135.89996916253696,121.89996916253699,625.7068935141382,121.89996916253699,0.0,-161.7,141.85759643306338,427.3784342166154,14.776182598486827
2012-05-22,37.33,39.871503697297904,-468.0,139.78270335138478,107.78270335138478,618.8127618113481,107.78270335138478,0.0,-163.06666666666666,140.89382828923507,434.0812494320345,14.776182598486827
2012-05-23,37.19,39.810258068207936,-606.0,144.11419375143663,250.11419375143663,614.8799659048442,250.11419375143663,0.0,-162.76666666666668,138.33453528279503,440.8427619719108,14.776182598486827
2012-05-24,37.02,39.74652848585347,-554.0,149.95906672194053,203.95906672194053,582.55952783646,203.95906672194053,0.0,-174.4,145.13317084019306,447.9809028622776,14.776182598486827
2012-05-25,36.87,39.68082848443678,189.0,154.59556664402305,0.0,560.1165239353428,0.0,0.0,-154.73333333333332,141.26603512278987,452.94988715669086,14.776182598486827
2012-05-26,36.92,39.61777107470461,-904.0,148.37740910875365,552.3774091087537,598.914193456636,552.3774091087537,0.0,-165.5,149.76020212197778,459.25958557536313,14.776182598486827
2012-05-27,36.67,39.550443890309744,-453.0,158.4244139670358,111.42441396703578,506.4604277657525,111.42441396703578,0.0,-160.73333333333332,142.9341711467624,463.74425662582433,14.776182598486827
2012-05-28,36.54,39.481685256828136,487.0,161.79268912554755,0.0,504.04633641703026,0.0,0.0,-135.06666666666666,142.69042808215625,469.5044404503194,14.776182598486827
2012-05-29,36.68,39.41769467712487,-221.0,150.57320724186792,0.0,543.9654096886896,0.0,0.0,-137.13333333333333,142.69042808215625,475.1981692112458,14.776182598486827
2012-05-30,36.62,39.353795242387996,-675.0,150.3587383313399,325.3587383313399,583.0861014949159,325.3587383313399,0.0,-136.76666666666668,139.96667930715165,480.7780233969537,14.776182598486827
2012-05-31,36.43,39.287015666760055,-599.0,157.13586167180307,256.13586167180307,536.3526317987496,256.13586167180307,0.0,-169.1,148.50454136287846,486.79103025394835,14.776182598486827
2012-06-01,36.26,39.217878533381224,343.0,162.68331933596744,0.0,504.39840682841395,0.0,0.0,-140.16666666666666,140.4993994412685,490.309537895991,14.776182598486827
2012-06-02,36.36,39.152604497467706,19.0,153.59324736072386,0.0,544.3104386918457,0.0,0.0,-112.4,122.7560095295456,496.02537043618156,9.460641436301605
2012-06-03,36.37,39.08904972291054,-263.0,149.54773476007972,0.0,583.4242299180088,0.0,0.0,-129.6,122.75600952954561,504.7791227421425,9.460641436301605
2012-06-04,36.29,39.02511933888515,1224.0,150.43156363868317,0.0,621.7557453196487,0.0,0.0,-75.63333333333334,119.03066875465741,513.3578000019842,9.460641436301605
2012-06-05,36.64,38.97064313789692,-27.0,128.18537258433065,0.0,659.3206304132557,0.0,0.0,-66.7,118.60662773084007,523.1766385382733,9.460641436301605
2012-06-06,36.64,38.917411175058845,-579.0,125.25761462823645,204.25761462823647,696.1342178049906,204.25761462823647,0.0,-59.9,108.7469490586621,532.8839085086003,6.2895795663552345
2012-06-07,36.48,38.861740626881776,-223.0,130.99573447849787,0.0,671.3600105232435,0.0,0.0,-86.0,108.7469490586621,543.7347564399669,6.2895795663552345
2012-06-08,36.41,38.805742793572755,-71.0,131.76585364650168,0.0,707.9328103127787,0.0,0.0,-72.63333333333334,102.67358198991208,554.3685874127061,6.2895795663552345
2012-06-09,36.4,38.75079555222847,-417.0,129.29375537256578,46.29375537256578,743.774154106523,46.29375537256578,0.0,-58.166666666666664,85.43715023279279,566.6710818464073,0.0
2012-06-10,36.28,38.694362503823044,-486.0,132.78993771026734,118.78993771026734,769.6399199498794,118.78993771026734,0.0,-63.266666666666666,87.61567147138027,581.5835634962539,0.0
2012-06-11,36.14,38.636020783605346,-383.0,137.28114309829402,20.281143098294024,760.4891340088284,20.281143098294024,0.0,-74.2,88.29170957465675,595.0954245987194,0.0
2012-06-12,36.03,38.57649918664679,421.0,140.0574552655735,0.0,791.2231227089931,0.0,0.0,-59.86666666666667,88.29170957465675,608.2018408584805,0.0
2012-06-13,36.16,38.52130626894516,-638.0,129.87184479198402,267.871844791984,825.3986602548132,267.871844791984,0.0,-77.73333333333333,97.22077106772288,621.0461287930463,0.0
2012-06-14,35.98,38.46326275354421,78.0,136.57945144493155,0.0,785.3163180913201,0.0,0.0,-69.56666666666666,97.22077106772288,631.1810520036407,0.0
2012-06-15,36.0,38.40700175449851,-279.0,132.385096497418,0.0,819.6099917294937,0.0,0.0,-90.8,97.22077106772288,641.1132767500234,0.0
2012-06-16,35.92,38.35019855592168,-587.0,133.66092057569227,220.66092057569227,853.2177918949038,220.66092057569227,0.0,-108.96666666666667,104.57613508691263,650.8468570014782,0.0
2012-06-17,35.76,38.29103833914286,-702.0,139.2071086528573,341.2071086528573,822.0212519418673,341.2071086528573,0.0,-185.43333333333334,115.9497053753412,658.2480261773995,0.0
2012-06-18,35.56,38.22866133726955,600.0,146.7763735498251,0.0,767.3394051724584,0.0,0.0,-232.06666666666666,115.9497053753412,662.55979124545,0.0
2012-06-19,35.73,38.17159183345419,341.0,134.28755083998044,0.0,801.9926170690093,0.0,0.0,-197.3,104.94715602987095,666.7853210121394,0.0
2012-06-20,35.83,38.118109802063984,370.0,125.8460391135192,0.0,835.9527647276291,0.0,0.0,-168.76666666666668,100.88382372445305,673.7935167192558,0.0
2012-06-21,35.93,38.06813330511551,-724.0,117.59733178135303,341.59733178135303,869.2337094330765,341.59733178135303,0.0,-177.3,108.67764467211867,682.1408816399801,0.0
2012-06-22,35.73,38.01473026662173,-248.0,125.66016466419548,0.0,813.5295688881444,0.0,0.0,-165.36666666666667,100.34050488040411,688.7625350727566,0.0
2012-06-23,35.66,37.96094815300326,-604.0,126.55214841517939,230.55214841517937,847.2589775103814,230.55214841517937,0.0,-167.03333333333333,101.2269409368454,697.5858500618874,0.0
2012-06-24,35.49,37.904511619191325,-585.0,132.79813905552277,217.79813905552277,814.203368277138,217.79813905552277,0.0,-192.83333333333334,108.48687890536283,706.0554115399472,0.0
2012-06-25,35.32,37.845481292226935,-688.0,138.90147107248143,326.9014710724814,784.3596731004907,326.9014710724814,0.0,-185.63333333333333,100.97101430415374,712.2369275280757,0.0
2012-06-26,35.12,37.7832312134806,-167.0,146.477716741433,0.0,733.2921854239846,0.0,0.0,-176.1,97.25686717191921,719.7979861166835,0.0
2012-06-27,35.08,37.72148932723517,-710.0,145.28191299793437,355.28191299793434,768.626341715505,355.28191299793434,0.0,-216.0,109.09959760518369,728.6173196266326,0.0
2012-06-28,34.87,37.656361220991705,455.0,153.24986715454395,0.0,712.197432281608,0.0,0.0,-193.46666666666667,109.09959760518369,734.2250537130633,0.0
2012-06-29,35.01,37.59591824716987,-277.0,142.22550359434294,0.0,747.9534836359759,0.0,0.0,-180.2,98.25430632747238,739.7206331177653,0.0
2012-06-30,34.93,37.53502859025279,-351.0,143.27657246390362,0.0,782.9944139632564,0.0,0.0,-171.93333333333334,89.7164442717456,747.9420258565822,0.0
2012-07-01,34.83,37.47324565186515,306.0,145.37851085258328,0.0,817.3345256839913,0.0,0.0,-173.16666666666666,89.7164442717456,758.3732298184348,0.0
2012-07-02,34.92,37.414929440581425,262.0,137.22111923197826,0.0,850.9878351703114,0.0,0.0,-165.06666666666666,89.7164442717456,768.5958097010503,0.0
2012-07-03,34.99,37.35954397561382,-624.0,130.32491865875986,254.32491865875988,883.9680784669052,254.32491865875988,0.0,-177.1,98.19394156037093,778.6139379860135,0.0
2012-07-04,34.81,37.30131231073252,198.0,137.02217709028847,0.0,845.4237331658152,0.0,0.0,-211.3,98.19394156037093,786.0695375808857,0.0
2012-07-05,34.87,37.245781060809186,316.0,130.6679583445054,0.0,878.5152585024989,0.0,0.0,-199.86666666666667,98.19394156037093,793.3760251838605,0.0
2012-07-06,34.96,37.1935737492279,-141.0,122.84655620753455,0.0,910.9449533324489,0.0,0.0,-185.26666666666668,91.38535440609638,800.5363830347758,0.0
2012-07-07,34.92,37.141645253028464,46.0,122.19048891656544,0.0,942.7260542657999,0.0,0.0,-176.3,91.38535440609638,809.5819178261943,0.0
2012-07-08,34.94,37.091359605952704,-514.0,118.32477832739883,132.3247783273988,973.8715331804839,132.3247783273988,0.0,-191.06666666666666,95.79618035034301,818.4465419217845,0.0
2012-07-09,34.79,37.03879647990859,-467.0,123.68380639497254,90.68380639497252,957.9291468513944,90.68380639497252,0.0,-192.73333333333332,97.27584871775657,825.5850416799469,0.0
2012-07-10,34.66,36.984464693218975,-177.0,127.8455581270438,0.0,970.633802635372,0.0,0.0,-182.43333333333334,93.31618412741433,832.2848377694633,0.0
2012-07-11,34.61,36.93023184467408,-517.0,127.61275145707458,144.61275145707458,1001.2211265826646,144.61275145707458,0.0,-186.9,97.460571072707,840.3092375219245,0.0
2012-07-12,34.46,36.873811671366994,129.0,132.7596419251846,0.0,982.2741537595964,0.0,0.0,-196.63333333333333,97.460571072707,846.6776052236113,0.0
2012-07-13,34.5,36.819593737861815,121.0,127.57765558239984,0.0,1012.6286706844045,0.0,0.0,-171.33333333333334,88.53150957964087,852.9186055712643,0.0
2012-07-14,34.54,36.767527744931954,219.0,122.5140259712575,0.0,1042.3760972707164,0.0,0.0,-166.63333333333333,88.53150957964087,861.4872648772442,0.0
2012-07-15,34.6,36.71802134281806,-450.0,116.49117385499335,66.49117385499335,1071.528575325302,66.49117385499335,0.0,-172.33333333333334,90.74788204147399,869.8845509971045,0.0
2012-07-16,34.47,36.666676464387606,-229.0,120.81720554131842,0.0,1086.799769047797,0.0,0.0,-160.4,83.39251802228425,877.670616902201,0.0
2012-07-17,34.41,36.6151339027073,114.0,121.28236464890165,0.0,1115.0637736668411,0.0,0.0,-133.2,72.01894773385567,887.4387009597,0.0
2012-07-18,34.44,36.56545377570972,-602.0,116.89995766403473,218.89995766403473,1142.7624981935044,218.89995766403473,0.0,-173.26666666666668,79.3156129893235,899.9528040604015,0.0
2012-07-19,34.27,36.513025539014784,30.0,123.36640464581293,0.0,1106.1272566968273,0.0,0.0,-183.63333333333333,79.3156129893235,910.0906253813288,0.0
2012-07-20,34.28,36.46202316521655,-182.0,120.01127408691019,0.0,1134.0047115628909,0.0,0.0,-202.03333333333333,79.3156129893235,920.0256902758375,0.0
2012-07-21,34.23,36.41104368566751,-349.0,119.95740271171312,0.0,1161.3246173316331,0.0,0.0,-189.53333333333333,67.9290352632784,929.7620538724561,0.0
2012-07-22,34.13,36.358944575883996,157.0,122.59195167361963,0.0,1188.0981249850004,0.0,0.0,-176.03333333333333,67.9290352632784,942.247672409018,0.0
2012-07-23,34.17,36.30894901267512,-604.0,117.6421956971316,221.64219569713157,1214.3361624853003,221.64219569713157,0.0,-176.03333333333333,67.63203683934347,954.4835785748486,0.0
2012-07-24,34.0,36.256212544341906,247.0,124.09168993880485,0.0,1175.721000096168,0.0,0.0,-148.3,60.372098870826036,966.5341663021496,0.0
2012-07-25,34.07,36.20627938081969,65.0,117.49536594508278,0.0,1202.2065800942446,0.0,0.0,-123.2,49.47538316840999,980.4623965352747,0.0
2012-07-26,34.09,36.15794349295981,413.0,113.73689211278932,0.0,1228.1624484923598,0.0,0.0,-103.86666666666666,49.47538316840999,996.9580719708872,0.0
2012-07-27,34.21,36.1134524020923,716.0,104.68988211507643,0.0,1253.5991995225127,0.0,0.0,-56.333333333333336,37.63265273514551,1013.1238338977876,0.0
2012-07-28,34.42,36.07477389577341,242.0,91.01256426753753,0.0,1278.5272155320624,0.0,0.0,-63.43333333333333,37.63265273514551,1032.0014933394693,0.0
2012-07-29,34.49,36.038577609969366,-117.0,85.17176854831501,0.0,1302.9566712214212,0.0,0.0,-58.1,37.63265273514551,1050.5015995923175,0.0
2012-07-30,34.45,36.00229444721302,-813.0,85.37619459671582,398.37619459671583,1326.8975377969928,398.37619459671583,0.0,-73.5,50.911859221702706,1068.6317037201088,0.0
2012-07-31,34.22,35.961586785779204,1071.0,95.78727321785628,0.0,1250.6843481217097,0.0,0.0,-48.0,50.911859221702706,1083.076697801366,0.0
2012-08-01,34.53,35.92888929840289,-56.0,76.93891141215907,0.0,1275.6706611592756,0.0,0.0,-58.6,50.911859221702706,1097.2327920009982,0.0
2012-08-02,34.51,35.896481822039064,113.0,76.25650021214864,0.0,1300.15724793609,0.0,0.0,-34.03333333333333,42.43436193307738,1111.1057643166378,0.0
2012-08-03,34.55,35.865728134720975,292.0,72.36504740965376,0.0,1324.1541029773682,0.0,0.0,-30.9,42.43436193307738,1127.063443310356,0.0
2012-08-04,34.63,35.83750406511726,-68.0,66.41272358144906,0.0,1347.671020917821,0.0,0.0,-43.7,42.43436193307738,1142.7019687242,0.0
2012-08-05,34.61,35.80946783352289,-463.0,65.97073084375886,28.970730843758872,1370.7176004994644,28.970730843758872,0.0,-54.43333333333333,43.40005296120268,1158.0277236297673,0.0
2012-08-06,34.48,35.77910274623957,410.0,71.45065104317669,0.0,1387.5091023207235,0.0,0.0,-42.3,43.40005296120268,1172.8538252315982,0.0
2012-08-07,34.6,35.75217200229619,202.0,63.369460126290456,0.0,1409.758920274309,0.0,0.0,-18.433333333333334,38.98922701695606,1187.3834048013923,0.0
2012-08-08,34.66,35.72722675928851,-459.0,58.697471760868396,17.697471760868382,1431.563741868823,17.697471760868382,0.0,-18.166666666666668,36.556349195819244,1203.1712246353065,0.0
2012-08-09,34.53,35.699882062315,404.0,64.34351342732484,0.0,1449.3929726792728,0.0,0.0,1.2,36.556349195819244,1219.1298636367696,0.0
2012-08-10,34.64,35.67567432255575,-121.0,56.96208774056622,0.0,1470.4051132256873,0.0,0.0,14.4,31.73592414725009,1234.7693298582042,0.0
2012-08-11,34.61,35.651334287389766,-403.0,57.27338580643714,0.0,1490.9970109611736,0.0,0.0,-3.3333333333333335,31.73592414725009,1251.7267584315898,0.0
2012-08-12,34.5,35.62503777592305,-753.0,61.87707767576761,314.8770776757676,1500.0,314.8770776757676,0.0,-32.46666666666667,42.23182673644234,1267.9724694087765,0.0
2012-08-13,34.28,35.594317070663834,-234.0,72.28743888651081,0.0,1437.0245844648464,0.0,0.0,-47.56666666666667,42.23182673644234,1281.127418981914,0.0
2012-08-14,34.22,35.56292762538852,-683.0,73.86101939636856,256.86101939636853,1458.2840927755494,256.86101939636853,0.0,-55.333333333333336,48.57748825448819,1294.019269563589,0.0
2012-08-15,34.02,35.52768710972097,-464.0,82.9227910346533,46.9227910346533,1407.7462070407648,46.9227910346533,0.0,-63.166666666666664,50.14158128897663,1304.7174841633546,0.0
2012-08-16,33.89,35.49028228444012,-133.0,88.01552564420658,0.0,1420.2067246930187,0.0,0.0,-71.4,50.14158128897663,1314.888915864227,0.0
2012-08-17,33.85,35.45281818528676,718.0,88.15500019077166,0.0,1441.8025901991584,0.0,0.0,-27.4,42.8449160335088,1324.8569189310824,0.0
2012-08-18,34.06,35.42100617396945,-643.0,74.85533956831975,217.85533956831978,1462.9665383951753,217.85533956831978,0.0,-49.833333333333336,50.106760685786135,1336.7515616543606,0.0
2012-08-19,33.88,35.38580954431297,-340.0,82.8195249372132,0.0,1420.136139713608,0.0,0.0,-55.1,50.106760685786135,1346.289275926051,0.0
2012-08-20,33.78,35.34913280363227,-591.0,86.30230419977494,177.30230419977494,1441.7334169193357,177.30230419977494,0.0,-63.166666666666664,56.0168374924453,1355.636235912308,0.0
2012-08-21,33.61,35.309410955500276,-442.0,93.46760255251522,35.467602552515245,1407.438287740994,35.467602552515245,0.0,-83.13333333333334,57.199090910862466,1362.947574670841,0.0
2012-08-22,33.49,35.26785555184557,-132.0,97.7820553515063,0.0,1422.196001475671,0.0,0.0,-67.4,49.81101772095808,1369.87623597052,0.0
2012-08-23,33.45,35.226335673659435,-656.0,97.69846205126875,253.69846205126873,1443.7520814461575,253.69846205126873,0.0,-97.5,58.267633122667036,1378.810605348853,0.0
2012-08-24,33.26,35.181424504804184,-549.0,105.67834776423024,154.67834776423024,1394.1373474069806,154.67834776423024,0.0,-117.96666666666667,63.42357804814139,1385.208297592611,0.0
2012-08-25,33.11,35.13411310372838,-62.0,111.32622070506102,0.0,1365.3189309059949,0.0,0.0,-133.8,63.42357804814139,1389.780180339732,0.0
2012-08-26,33.09,35.087425495915255,-531.0,109.85840227533885,140.85840227533885,1388.012552287875,140.85840227533885,0.0,-175.36666666666667,68.11885812398602,1394.260625431911,0.0
2012-08-27,32.94,35.03837822980345,-621.0,115.41080263918982,236.4108026391898,1362.0806207870496,236.4108026391898,0.0,-204.13333333333333,75.999218211959,1397.0457389404105,0.0
2012-08-28,32.76,34.98633999911601,-354.0,122.44869995138077,0.0,1317.5568478434707,0.0,0.0,-212.03333333333333,75.999218211959,1397.5324114944785,0.0
2012-08-29,32.66,34.93320632010352,-166.0,125.02634760569393,0.0,1341.2057108866013,0.0,0.0,-190.46666666666667,62.72001172540181,1398.0093505974658,0.0
2012-08-30,32.61,34.8801442144186,-630.0,124.85793179302303,254.857931793023,1364.3815966688692,254.857931793023,0.0,-247.16666666666666,71.21527611850257,1401.799258882371,0.0
2012-08-31,32.43,34.824182843220626,22.0,131.68005637713446,0.0,1316.1223783768871,0.0,0.0,-244.56666666666666,71.21527611850257,1403.1476494562914,0.0
2012-09-01,32.43,34.76949963150728,-455.0,128.6724797329004,83.6724797329004,1339.7999308093495,83.6724797329004,0.0,-263.5,74.00435877626592,1404.4690722187333,0.0
2012-09-02,32.3,34.713096181972034,-220.0,132.72029000846203,0.0,1346.2694362465822,0.0,0.0,-280.56666666666666,74.00435877626592,1405.2062499943738,0.0
2012-09-03,32.24,34.65661058711065,131.0,132.91358229108556,0.0,1369.3440475216505,0.0,0.0,-273.93333333333334,74.00435877626592,1405.9286842145016,0.0
2012-09-04,32.27,34.60210032596588,108.0,128.26551792812313,0.0,1391.9571665712174,0.0,0.0,-254.9,73.03866774814063,1406.6366697502265,0.0
2012-09-05,32.3,34.54952028185328,-434.0,123.72361550193074,57.72361550193074,1414.118023239793,57.72361550193074,0.0,-283.03333333333336,74.96278826487166,1407.5236337808624,0.0
2012-09-06,32.18,34.49540036382006,-304.0,127.34702001010334,0.0,1424.290939674611,0.0,0.0,-299.9,74.96278826487166,1408.0080344275389,0.0
2012-09-07,32.09,34.44046094358213,690.0,129.27535189701703,0.0,1445.805120881119,0.0,0.0,-261.6,74.37287253950937,1408.4827470612822,0.0
2012-09-08,32.28,34.39111594743414,-722.0,116.11137710887749,338.1113771088775,1466.8890184634965,338.1113771088775,0.0,-299.1333333333333,85.64325177647196,1409.065948587423,0.0
2012-09-09,32.08,34.33832998624263,-337.0,124.20814924334458,0.0,1399.9289626724512,0.0,0.0,-306.3333333333333,85.64325177647196,1406.7167435689814,0.0
2012-09-10,31.98,34.28446565491438,-767.0,126.74561102029075,393.74561102029077,1421.9303834190023,393.74561102029077,0.0,-318.46666666666664,98.76810547714831,1404.4145226509095,0.0
2012-09-11,31.76,34.226806779669474,-383.0,135.67437288182097,18.674372881821,1344.7426535465643,18.674372881821,0.0,-306.1333333333333,88.89468198401677,1399.2392777691282,0.0
2012-09-12,31.65,34.16795243148297,-339.0,138.48738373156363,0.0,1364.1129258992687,0.0,0.0,-309.6333333333333,88.89468198401677,1396.8088891502755,0.0
2012-09-13,31.55,34.10815831531026,-326.0,140.6987073420644,0.0,1386.8306673812833,0.0,0.0,-297.73333333333335,80.33264800413781,1394.4271083038,0.0
2012-09-14,31.45,34.04744589548181,-434.0,142.85952425149947,76.85952425149947,1409.0940540336576,76.85952425149947,0.0,-296.73333333333335,81.33053911136602,1394.4720365368964,0.0
2012-09-15,31.33,33.985379345450774,-663.0,146.04586399979266,309.0458639997927,1415.5402681026846,309.0458639997927,0.0,-314.4,91.63206791135912,1394.3164879838853,0.0
2012-09-16,31.14,33.920390791384136,-533.0,152.92149352612745,185.92149352612745,1355.4202899406723,185.92149352612745,0.0,-356.1,97.8294510288967,1391.437077975269,0.0
2012-09-17,30.99,33.85346057320893,-686.0,157.4903315264911,343.4903315264911,1321.1275854366334,343.4903315264911,0.0,-357.53333333333336,102.01728409416907,1386.709112876651,0.0
2012-09-18,30.79,33.78349103701639,-371.0,164.64200703590149,35.642007035901486,1256.0069674226024,35.642007035901486,0.0,-358.56666666666666,103.20535099536578,1381.2381404669509,0.0
2012-09-19,30.68,33.7126072037669,-407.0,166.79339620717954,73.79339620717951,1273.75842666697,73.79339620717951,0.0,-352.43333333333334,99.75505406227926,1375.6389741252056,0.0
2012-09-20,30.57,33.640829956034096,-571.0,168.8956475818753,239.89564758187532,1283.5245788921948,239.89564758187532,0.0,-356.73333333333335,106.56932222992461,1371.5085171635787,0.0
2012-09-21,30.4,33.56680929753904,-122.0,174.17451136464717,0.0,1239.8749577979759,0.0,0.0,-356.4,106.56932222992461,1365.4311490409889,0.0
2012-09-22,30.37,33.49379407227355,-421.0,171.8086739750453,92.80867397504528,1265.0774586420164,92.80867397504528,0.0,-348.56666666666666,101.20632929405049,1359.475328280851,0.0
2012-09-23,30.25,33.41970571327002,-329.0,174.33381422985107,3.3338142298511,1271.214174674167,3.3338142298511,0.0,-341.23333333333335,96.1615115095712,1355.3778891897568,0.0
2012-09-24,30.16,33.34525393188386,-485.0,175.1889662536123,160.1889662536123,1295.1231283347136,160.1889662536123,0.0,-355.3333333333333,101.50114371802492,1353.0380291040478,0.0
2012-09-25,30.02,33.269305027115486,-502.0,178.71177649135174,180.71177649135177,1267.1828725172968,180.71177649135177,0.0,-354.3666666666667,102.82958952522536,1349.010373111695,0.0
2012-09-26,29.88,33.1918931933102,-186.0,182.15412563206107,0.0,1235.6968597686805,0.0,0.0,-339.8666666666667,94.94922943725236,1344.7975810777493,0.0
2012-09-27,29.83,33.1151074466543,-625.0,180.68090956598655,305.68090956598655,1260.982922573307,305.68090956598655,0.0,-348.9,105.13859308945192,1342.9117835687439,0.0
2012-09-28,29.65,33.035964283193984,-451.0,186.2280355756692,137.2280355756692,1204.6270822086435,137.2280355756692,0.0,-358.4,109.71286094197421,1338.3591626128118,0.0
2012-09-29,29.52,32.95565954798177,-682.0,188.96127513899722,370.9612751389972,1183.0889334493368,370.9612751389972,0.0,-360.1333333333333,113.58297238684003,1332.3160738388276,0.0
2012-09-30,29.33,32.87284936945919,-440.0,194.8567153202555,134.8567153202555,1115.2348997525505,134.8567153202555,0.0,-375.53333333333336,118.07819623084855,1325.6198245513494,0.0
2012-10-01,29.21,32.789189774240135,428.0,196.8554375832074,0.0,1095.9588586934485,0.0,0.0,-346.1,115.2891135730852,1317.4917888141529,0.0
2012-10-02,29.33,32.71018177060456,339.0,185.9099973832507,0.0,1124.0396815195795,0.0,0.0,-327.46666666666664,115.2891135730852,1310.084130323253,0.0
2012-10-03,29.43,32.63526231542254,-424.0,176.28942734823954,100.28942734823954,1151.5588878891879,100.28942734823954,0.0,-345.96666666666664,118.63209448469318,1302.8246250021707,0.0
2012-10-04,29.31,32.55931321917387,-680.0,178.7122270545631,358.7122270545631,1138.469824661756,358.7122270545631,0.0,-372.23333333333335,130.5891687198453,1294.3750469385222,0.0
2012-10-05,29.11,32.480530796367766,110.0,185.37919380022717,0.0,1073.9579827576085,0.0,0.0,-354.1,128.66504820311425,1283.0363789224493,0.0
2012-10-06,29.15,32.40446136784801,-282.0,178.99537523164048,0.0,1102.4788231024563,0.0,0.0,-353.3666666666667,128.66504820311425,1272.3093083700442,0.0
2012-10-07,29.07,32.32830216495157,-661.0,179.2066190723365,340.2066190723365,1130.4292466404072,340.2066190723365,0.0,-398.4,140.0052688388588,1261.7967792286872,0.0
2012-10-08,28.88,32.24954283465582,-113.0,185.32485590607016,0.0,1069.779337893132,0.0,0.0,-378.1,128.7348896018962,1248.5597898763417,0.0
2012-10-09,28.85,32.171897169003145,-68.0,182.70434429517292,0.0,1098.3837511352692,0.0,0.0,-369.1333333333333,128.7348896018962,1238.5082828251022,0.0
2012-10-10,28.83,32.09556813217361,-47.0,179.6062472695487,0.0,1126.4160761125638,0.0,0.0,-345.1333333333333,115.61003590121986,1228.6578059148876,0.0
2012-10-11,28.82,32.020754052638985,-200.0,176.04147289514415,0.0,1153.8877545903126,0.0,0.0,-339.03333333333336,114.98755680515916,1222.2959759496794,0.0
2012-10-12,28.76,31.94627832714855,-538.0,175.24530799317023,213.24530799317023,1180.8099994985064,213.24530799317023,0.0,-345.6666666666667,122.09573373826484,1216.185878402987,0.0
2012-10-13,28.61,31.87007762484434,-222.0,179.30426936643863,0.0,1144.5447379099023,0.0,0.0,-342.2,122.09573373826484,1208.1096807539411,0.0
2012-10-14,28.55,31.79424694709214,-209.0,178.43358209006772,0.0,1171.6538431517042,0.0,0.0,-334.7,119.53374959654819,1200.195007057876,0.0
2012-10-15,28.49,31.71877784251951,-923.0,177.5827813385732,600.5827813385732,1198.2207662886701,600.5827813385732,0.0,-343.3666666666667,129.2516468411742,1192.9510236640756,0.0
2012-10-16,28.23,31.63909404647046,1160.0,187.50017255587534,0.0,1084.139794695182,0.0,0.0,-286.93333333333334,123.05426372363664,1183.9083404892258,0.0
