date,fm,surplus,sp,pressure,suppression,load,score,future_event
2012-07-16,34.47,-229.0,85.041750506671,2781.446277866905,3010.446277866905,7363010.215591861,1.2552744586709594,1.0
2012-07-17,34.41,114.0,84.99111875616433,2781.9615315890383,2667.9615315890383,7363464.064623483,1.2554278195790867,1.0
2012-07-18,34.44,-602.0,84.94056763740817,2777.531220057449,3379.531220057449,7378986.849689156,1.2606731506219315,1.0
2012-07-19,34.27,30.0,84.88989706977075,2784.094338837391,2754.094338837391,7381201.553775732,1.2614215250951262,1.0
2012-07-20,34.28,-182.0,84.83928717270098,2780.760794498554,2962.760794498554,7387780.550890773,1.2636446453439931,1.0
2012-07-21,34.23,-349.0,84.78867788552827,2780.727283704055,3129.727283704055,7397870.356442889,1.2670541089199479,1.0
2012-07-22,34.13,157.0,84.73801920764275,2783.4410564203513,2626.4410564203513,7397200.382936322,1.2668277170181719,1.0
2012-07-23,34.17,-604.0,84.6874511884351,2778.459815363931,3382.459815363931,7412550.845104538,1.2720148181338742,1.0
2012-07-24,34.0,247.0,84.63676373724667,2785.0220055485665,2538.0220055485665,7409910.8629573155,1.2711227372185747,1.0
2012-07-25,34.07,65.0,84.58619697350942,2778.390833543018,2713.390833543018,7410900.169351877,1.271457035446652,1.0
2012-07-26,34.09,413.0,84.5357007765359,2774.5135427094747,2361.5135427094747,7404311.0347166965,1.2692304896108904,1.0
2012-07-27,34.21,716.0,84.48537507575936,2765.145629166765,2049.145629166765,7390976.046662519,1.264724440825146,1.0
2012-07-28,34.42,242.0,84.4353097006836,2750.842033537598,2508.842033537598,7387220.208672742,1.2634552991397896,1.0
2012-07-29,34.49,-117.0,84.38536439098291,2744.2450415040603,2861.2450415040603,7390785.698281027,1.2646601198756406,1.0
2012-07-30,34.45,-813.0,84.33542902659192,2743.6985964625555,3556.6985964625555,7408950.998280864,1.2707983876921838,1.0
2012-07-31,34.22,1071.0,84.28531359756533,2753.5922478660937,1682.5922478660937,7387655.080086088,1.2636022472882318,1.0
2012-08-01,34.53,-56.0,84.23555828396776,2733.805705618227,2789.805705618227,7389489.7111507505,1.2642221906318347,1.0
2012-08-02,34.51,113.0,84.1858327256838,2732.170799912609,2619.170799912609,7387698.534167696,1.263616930931807,1.0
2012-08-03,34.55,292.0,84.13619689295811,2727.2408291126962,2435.2408291126962,7381973.568521978,1.2616823979279899,1.0
2012-08-04,34.63,-68.0,84.08669069606515,2720.117988283583,2788.117988283583,7383523.602063182,1.262206172432161,1.0
2012-08-05,34.61,-463.0,84.03721400536908,2718.4967702952995,3181.4967702952995,7393231.551051292,1.265486602198743,1.0
2012-08-06,34.48,410.0,83.9876567913637,2722.921123525004,2312.921123525004,7384828.122220928,1.2626469850859787,1.0
2012-08-07,34.6,202.0,83.93826913457234,2713.6048024014785,2511.6048024014785,7380460.228165677,1.261171022481141,1.0
2012-08-08,34.66,-459.0,83.88899086543776,2707.594497599077,3166.594497599077,7389616.008068456,1.26426486784087,1.0
2012-08-09,34.53,404.0,83.83963187457232,2712.0297531014776,2308.0297531014776,7380945.278135591,1.2613349265520766,1.0
2012-08-10,34.64,-121.0,83.79043224269775,2703.273773348376,2824.273773348376,7382892.751812091,1.2619930007370408,1.0
2012-08-11,34.61,-403.0,83.74125181045505,2702.218849575028,3105.218849575028,7390626.858313277,1.2646064459885025,1.0
2012-08-12,34.5,-753.0,83.6920105586446,2705.560580725453,3458.560580725453,7405715.626911215,1.269705117779049,1.0
2012-08-13,34.28,-234.0,83.64259854808596,2714.9429201447274,2948.9429201447274,7410322.665075536,1.2712618899817594,1.0
2012-08-14,34.22,-683.0,83.59317594953787,2715.524677224583,3398.524677224583,7424273.949263065,1.2759761924556259,1.0
2012-08-15,34.02,-464.0,83.54360277358833,2723.7981525473583,3187.7981525473583,7433930.339569301,1.2792391999391952,1.0
2012-08-16,33.89,-133.0,83.49394917081474,2728.217204394811,2861.217204394811,7436785.046802726,1.2802038389782828,1.0
2012-08-17,33.85,718.0,83.44430522164393,2727.686787190416,2009.686787190416,7421786.266515361,1.2751355752927858,0.0
2012-08-18,34.06,-643.0,83.39492091642228,2713.4206504032254,3356.4206504032254,7434718.24068932,1.279505440963988,0.0
2012-08-19,33.88,-340.0,83.34540599550586,2720.597329752822,3060.597329752822,7441561.211500219,1.2818177610191739,0.0
2012-08-20,33.78,-591.0,83.29584058951035,2723.371232423069,3314.371232423069,7453719.130834538,1.2859260644860389,0.0
2012-08-21,33.61,-442.0,83.24615474892084,2729.9885111906465,3171.9885111906465,7462969.88656354,1.2890520032908233,0.0
2012-08-22,33.49,-132.0,83.19639859417192,2733.8519226794556,2865.8519226794556,7465822.700636361,1.29001600260875,0.0
2012-08-23,33.45,-656.0,83.14665219557776,2733.3158707567763,3389.3158707567763,7479618.95715176,1.294677919414859,0.0
2012-08-24,33.26,-549.0,83.09676554338218,2741.02210488602,3290.02210488602,7491421.678054925,1.2986661971679478,1.0
2012-08-25,33.11,-62.0,83.0467787778388,2746.5228327811337,2808.5228327811337,7493126.795132523,1.2992423762170666,1.0
2012-08-26,33.09,-531.0,82.99682199906096,2744.875209948352,3275.875209948352,7504625.223216883,1.303127829859544,1.0
2012-08-27,32.94,-621.0,82.94676517706189,2750.3720847384043,3371.3720847384043,7518188.665783809,1.3077110761032524,1.0
2012-08-28,32.76,-354.0,82.89657841188483,2757.511812653666,3111.511812653666,7526335.173999223,1.3104638767284187,1.0
2012-08-29,32.66,-166.0,82.84634183347295,2760.2488008410123,2926.2488008410123,7530561.244776806,1.3118919155851787,1.0
2012-08-30,32.61,-630.0,82.79610549163948,2760.2358020401716,3390.2358020401716,7544580.304127094,1.3166291200810503,1.0
2012-08-31,32.43,22.0,82.74573938614785,2767.365666238132,2745.365666238132,7544985.7750969725,1.316766133474992,1.0
2012-09-01,32.43,-455.0,82.6954236467617,2764.598300571893,3219.598300571893,7555388.39113052,1.3202812993796098,1.0
2012-09-02,32.3,-220.0,82.64502822311493,2768.9765522713215,2988.9765522713215,7560920.076883118,1.322150520841777,1.0
2012-09-03,32.24,131.0,82.59462319489182,2769.5042757190504,2638.5042757190504,7558974.664981577,1.3214931433547408,1.0
2012-09-04,32.27,108.0,82.54429857169693,2765.086421443331,2657.086421443331,7557348.948505445,1.3209437946996485,1.0
2012-09-05,32.3,-434.0,82.49405427312523,2760.6729850218876,3194.6729850218876,7567031.835690722,1.3242157557892609,1.0
2012-09-06,32.18,-304.0,82.4437402188521,2764.5057120368656,3068.5057120368656,7574058.437495779,1.326590126910026,1.0
2012-09-07,32.09,690.0,82.39338647863325,2766.6862563248283,2076.6862563248283,7560029.940598361,1.3218497333563455,0.0
2012-09-08,32.28,-722.0,82.34327309215462,2753.480020068504,3475.480020068504,7575447.967196306,1.3270596652848918,0.0
2012-09-09,32.08,-337.0,82.29300981906246,2761.7155400484353,3098.7155400484353,7582984.401225793,1.3296063146909085,0.0
2012-09-10,31.98,-767.0,82.2426968092434,2764.4483245083866,3531.4483245083866,7599705.811150448,1.335256675124739,0.0
2012-09-11,31.76,-383.0,82.19221411243416,2773.7717761838785,3156.7717761838785,7608578.224023271,1.3382547674432155,0.0
2012-09-12,31.65,-339.0,82.14167189832172,2777.0419544076944,3116.0419544076944,7616593.993555354,1.3409633899346718,0.0
2012-09-13,31.55,-326.0,82.0910802264234,2779.759412453287,3105.759412453287,7624393.940167565,1.3435990833314733,0.0
2012-09-14,31.45,-434.0,82.04043914619697,2782.4741530408332,3216.4741530408332,7634562.190605865,1.3470350543540563,0.0
2012-09-15,31.33,-663.0,81.98972870705077,2786.2850788877927,3449.2850788877927,7649723.161228206,1.3521581240550526,0.0
2012-09-16,31.14,-533.0,81.93887897834372,2793.938343808905,3326.938343808905,7662347.812932796,1.3564241418612022,0.0
2012-09-17,30.99,-686.0,81.88793009936538,2799.386155465096,3485.386155465096,7678417.650175738,1.361854328247682,1.0
2012-09-18,30.79,-371.0,81.83683216926602,2807.575769309631,3178.575769309631,7687974.533111155,1.3650837110241552,1.0
2012-09-19,30.68,-407.0,81.78567533709675,2810.8121435403214,3217.8121435403214,7698383.138720088,1.3686009008765099,1.0
2012-09-20,30.57,-571.0,81.73445966175966,2814.0452813967813,3385.0452813967813,7712402.187094246,1.3733381016634183,1.0
2012-09-21,30.4,-122.0,81.6831252020979,2820.5718861153846,2942.5718861153846,7716908.240099798,1.3748607497971606,1.0
2012-09-22,30.37,-421.0,81.6318120768958,2819.3996642292686,3240.3996642292686,7727795.44813506,1.3785396650198907,1.0
2012-09-23,30.25,-329.0,81.5804302648189,2823.1736645650394,3152.1736645650394,7736782.017963014,1.381576332311735,1.0
2012-09-24,30.16,-485.0,81.52900983455409,2825.295540900475,3310.295540900475,7749178.378254986,1.3857652077733664,1.0
2012-09-25,30.02,-502.0,81.47750082471953,2830.1625453595743,3332.1625453595743,7762078.040922071,1.3901241550076173,1.0
2012-09-26,29.88,-186.0,81.42590332389481,2835.024682814215,3021.024682814215,7768235.642776754,1.392204880858114,1.0
2012-09-27,29.83,-625.0,81.37430742057091,2834.9369081314003,3459.9369081314003,7783890.216767674,1.3974947449237238,1.0
2012-09-28,29.65,-451.0,81.32258311315034,2841.992071223269,3292.992071223269,7795971.914891022,1.4015772923498826,1.0
2012-09-29,29.52,-682.0,81.2707805300372,2846.2929291520463,3528.2929291520463,7813207.822703612,1.407401507651357,1.0
2012-09-30,29.33,-440.0,81.21883974950717,2853.886186222894,3293.886186222894,7825384.664442647,1.411516205220598,1.0
2012-10-01,29.21,428.0,81.16683090975766,2857.6257000366713,2429.6257000366713,7818614.661457198,1.4092285418490127,1.0
2012-10-02,29.33,339.0,81.1149940788479,2848.174674336635,2509.174674336635,7813458.68152255,1.4074862757870223,1.0
2012-10-03,29.43,-424.0,81.06330908476905,2839.8319996622977,3263.8319996622977,7824623.636219688,1.4112590448627444,1.0
2012-10-04,29.31,-680.0,81.01155577568427,2843.5855676626347,3523.5855676626347,7841463.74377028,1.416949514615837,1.0
2012-10-05,29.11,110.0,80.95965421990859,2851.730982094972,2741.730982094972,7841288.9394203015,1.4168904461767982,1.0
2012-10-06,29.15,-282.0,80.90784456568868,2846.6814511128773,3128.6814511128773,7849460.217636725,1.4196516168756772,1.0
2012-10-07,29.07,-661.0,80.856006721123,2848.2303696617646,3509.2303696617646,7865921.654595007,1.4252141293965812,1.0
2012-10-08,28.88,-113.0,80.80403071440188,2855.821689292103,2968.821689292103,7870620.81602848,1.4268020311318728,1.0
2012-10-09,28.85,-68.0,80.75207668368748,2854.614217602811,2922.614217602811,7874244.4442536505,1.4280264975879113,1.0
2012-10-10,28.83,-47.0,80.7001546070038,2852.8585033852087,2899.8585033852087,7877302.8436144125,1.429059966584651,1.0
2012-10-11,28.82,-200.0,80.64827445239679,2850.5550948818236,3050.5550948818236,7883582.20880329,1.4311818376931682,1.0
2012-10-12,28.76,-538.0,80.5963861779444,2851.0012397869414,3389.0012397869414,7897226.684227479,1.435792465889271,1.0
2012-10-13,28.61,-222.0,80.54439979176645,2856.391988547155,3078.391988547155,7904099.828054829,1.4381149817604253,1.0
2012-10-14,28.55,-209.0,80.49240539197469,2856.832296558608,3065.832296558608,7910655.3593153935,1.4403301726219815,1.0
2012-10-15,28.49,-923.0,80.44040298658271,2857.2721642620495,3780.2721642620495,7932832.282769425,1.4478240150308075,1.0
2012-10-16,28.23,1160.0,80.38819258359612,2868.7005920977867,1708.7005920977867,7909577.659685462,1.439966005283464,1.0
2012-10-17,28.56,961.0,80.33636439101252,2847.7000415056887,1886.7000415056887,7890115.025953078,1.433389353190422,1.0
