date,fat_mass_lbs_filtered,fat_mass_std_filtered,tdee_filtered,tdee_std_filtered,fat_mass_lbs,fat_mass_std,tdee,tdee_std,innovation
2014-12-20,17.57,8.6,2294.0,141.0,35.52,1.37,2067.0,96.0,
2014-12-21,17.58,8.62,2294.0,141.0,35.57,1.36,2067.0,96.0,
2014-12-22,17.86,8.63,2294.0,141.0,35.9,1.34,2068.0,96.0,
2014-12-23,18.01,8.65,2294.0,141.0,36.09,1.33,2068.0,96.0,
2014-12-24,18.05,8.66,2294.0,141.0,36.18,1.32,2068.0,96.0,
2014-12-25,18.21,8.68,2294.0,141.0,36.39,1.3,2068.0,96.0,
2014-12-26,18.43,8.69,2294.0,141.0,36.65,1.29,2068.0,96.0,
2014-12-27,18.53,8.71,2294.0,141.0,36.79,1.28,2068.0,96.0,
2014-12-28,18.66,8.72,2294.0,141.0,36.97,1.26,2069.0,96.0,
2014-12-29,18.62,8.74,2294.0,141.0,36.98,1.25,2069.0,96.0,
2014-12-30,18.75,8.75,2294.0,141.0,37.15,1.24,2069.0,95.0,
2014-12-31,18.7,8.77,2294.0,141.0,37.15,1.22,2069.0,95.0,
2015-01-01,18.63,8.78,2294.0,141.0,37.12,1.21,2069.0,95.0,
2015-01-02,18.47,8.8,2294.0,141.0,37.01,1.2,2069.0,95.0,
2015-01-03,18.44,8.81,2294.0,141.0,37.03,1.18,2070.0,95.0,
2015-01-04,18.35,8.83,2294.0,141.0,36.98,1.17,2070.0,95.0,
2015-01-05,18.31,8.84,2294.0,141.0,36.99,1.16,2070.0,95.0,
2015-01-06,18.21,8.86,2294.0,141.0,36.93,1.14,2070.0,95.0,
2015-01-07,18.29,8.87,2294.0,141.0,37.06,1.13,2070.0,95.0,
2015-01-08,18.13,8.89,2294.0,141.0,36.94,1.12,2070.0,94.0,
2015-01-09,17.96,8.9,2294.0,141.0,36.81,1.11,2071.0,94.0,
2015-01-10,17.97,8.92,2294.0,141.0,36.87,1.09,2071.0,94.0,
2015-01-11,17.99,8.93,2294.0,141.0,36.93,1.08,2071.0,94.0,
2015-01-12,17.92,8.95,2294.0,141.0,36.91,1.07,2071.0,94.0,
2015-01-13,17.89,8.96,2294.0,141.0,36.92,1.05,2071.0,94.0,
2015-01-14,17.94,8.98,2294.0,141.0,37.02,1.04,2072.0,93.0,
2015-01-15,18.03,8.99,2294.0,141.0,37.15,1.03,2072.0,93.0,
2015-01-16,17.97,9.01,2294.0,141.0,37.13,1.01,2072.0,93.0,
2015-01-17,18.01,9.02,2294.0,141.0,37.23,1.0,2072.0,93.0,
2015-01-18,17.89,9.04,2294.0,141.0,37.15,0.99,2072.0,93.0,
2015-01-19,17.75,9.05,2294.0,141.0,37.05,0.98,2073.0,92.0,
2015-01-20,17.69,9.07,2294.0,141.0,37.04,0.96,2073.0,92.0,
2015-01-21,17.78,9.08,2294.0,141.0,37.17,0.95,2073.0,92.0,
2015-01-22,17.86,9.09,2294.0,141.0,37.3,0.94,2073.0,92.0,
2015-01-23,17.84,9.11,2294.0,141.0,37.31,0.92,2073.0,92.0,
2015-01-24,18.04,9.12,2294.0,141.0,37.56,0.91,2074.0,91.0,
2015-01-25,18.16,9.14,2294.0,141.0,37.72,0.9,2074.0,91.0,
2015-01-26,18.03,9.15,2294.0,141.0,37.64,0.89,2074.0,91.0,
2015-01-27,17.93,9.17,2294.0,141.0,37.59,0.87,2074.0,91.0,
2015-01-28,18.02,9.18,2294.0,141.0,37.72,0.86,2074.0,90.0,
2015-01-29,18.18,9.2,2294.0,141.0,37.93,0.85,2075.0,90.0,
2015-01-30,18.16,9.21,2294.0,141.0,37.95,0.84,2075.0,90.0,
2015-01-31,18.35,9.23,2294.0,141.0,38.18,0.83,2075.0,90.0,
2015-02-01,17.92,9.24,2294.0,141.0,37.79,0.81,2075.0,89.0,
2015-02-02,17.84,9.26,2294.0,141.0,37.76,0.8,2075.0,89.0,
2015-02-03,17.72,9.27,2294.0,141.0,37.68,0.79,2076.0,89.0,
2015-02-04,17.68,9.28,2294.0,141.0,37.69,0.78,2076.0,88.0,
2015-02-05,17.69,9.3,2294.0,141.0,37.74,0.77,2076.0,88.0,
2015-02-06,17.54,9.31,2294.0,141.0,37.64,0.76,2076.0,88.0,
2015-02-07,17.72,9.33,2294.0,141.0,37.86,0.74,2077.0,87.0,
2015-02-08,17.56,9.34,2293.0,141.0,37.74,0.73,2077.0,87.0,
2015-02-09,17.46,9.36,2293.0,141.0,37.69,0.72,2077.0,87.0,
2015-02-10,17.32,9.37,2293.0,141.0,37.58,0.71,2077.0,86.0,
2015-02-11,17.25,9.39,2293.0,141.0,37.56,0.7,2078.0,86.0,
2015-02-12,17.1,9.4,2293.0,141.0,37.45,0.69,2078.0,85.0,
2015-02-13,16.98,9.41,2293.0,141.0,37.37,0.68,2078.0,85.0,
2015-02-14,16.91,9.43,2293.0,141.0,37.35,0.67,2078.0,84.0,
2015-02-15,16.95,9.44,2293.0,141.0,37.43,0.66,2078.0,84.0,
2015-02-16,16.8,9.46,2293.0,141.0,37.32,0.65,2079.0,84.0,
2015-02-17,16.62,9.47,2293.0,141.0,37.19,0.64,2079.0,83.0,
2015-02-18,16.61,9.48,2293.0,141.0,37.22,0.63,2079.0,83.0,
2015-02-19,16.48,9.5,2293.0,141.0,37.12,0.62,2079.0,82.0,
2015-02-20,16.33,9.51,2293.0,141.0,37.02,0.61,2080.0,82.0,
2015-02-21,16.2,9.53,2293.0,141.0,36.93,0.6,2080.0,81.0,
2015-02-22,37.15,0.98,2135.0,122.0,36.82,0.59,2080.0,81.0,21.319
2015-02-23,36.51,0.7,2141.0,122.0,36.74,0.59,2080.0,80.0,-1.081
2015-02-24,36.4,0.7,2142.0,122.0,36.64,0.58,2081.0,80.0,
2015-02-25,36.43,0.71,2143.0,123.0,36.69,0.58,2081.0,79.0,
2015-02-26,36.51,0.72,2144.0,123.0,36.78,0.58,2081.0,78.0,
2015-02-27,36.59,0.73,2144.0,123.0,36.88,0.58,2082.0,78.0,
2015-02-28,36.67,0.74,2145.0,123.0,36.99,0.57,2082.0,77.0,
2015-03-01,36.71,0.75,2146.0,123.0,37.04,0.57,2082.0,77.0,
2015-03-02,36.66,0.76,2146.0,124.0,37.01,0.57,2082.0,76.0,
2015-03-03,36.59,0.78,2147.0,124.0,36.96,0.57,2083.0,76.0,
2015-03-04,36.7,0.79,2148.0,124.0,37.09,0.57,2083.0,75.0,
2015-03-05,36.71,0.81,2148.0,124.0,37.11,0.57,2084.0,75.0,
2015-03-06,36.53,0.82,2149.0,124.0,36.95,0.57,2084.0,74.0,
2015-03-07,36.73,0.84,2150.0,124.0,37.17,0.57,2084.0,74.0,
2015-03-08,36.7,0.85,2150.0,125.0,37.15,0.57,2085.0,73.0,
2015-03-09,36.55,0.87,2151.0,125.0,37.02,0.57,2085.0,73.0,
2015-03-10,36.52,0.89,2152.0,125.0,37.01,0.57,2086.0,72.0,
2015-03-11,36.49,0.91,2152.0,125.0,37.0,0.57,2086.0,72.0,
2015-03-12,36.26,0.93,2153.0,125.0,36.79,0.57,2087.0,71.0,
2015-03-13,36.43,0.68,2122.0,115.0,36.57,0.58,2087.0,71.0,0.846
2015-03-14,36.5,0.7,2123.0,115.0,36.65,0.58,2088.0,71.0,
2015-03-15,36.63,0.72,2124.0,116.0,36.79,0.59,2088.0,70.0,
2015-03-16,36.57,0.74,2125.0,116.0,36.74,0.59,2089.0,70.0,
2015-03-17,36.36,0.75,2126.0,116.0,36.53,0.6,2089.0,69.0,
2015-03-18,36.58,0.77,2126.0,116.0,36.76,0.6,2090.0,69.0,
2015-03-19,36.49,0.79,2127.0,117.0,36.68,0.61,2090.0,68.0,
2015-03-20,36.55,0.81,2128.0,117.0,36.75,0.61,2091.0,68.0,
2015-03-21,36.78,0.83,2129.0,117.0,37.0,0.62,2091.0,67.0,
2015-03-22,36.82,0.85,2129.0,118.0,37.04,0.62,2092.0,67.0,
2015-03-23,36.74,0.87,2130.0,118.0,36.97,0.63,2092.0,67.0,
2015-03-24,36.84,0.9,2131.0,118.0,37.09,0.63,2093.0,66.0,
2015-03-25,36.84,0.92,2132.0,118.0,37.1,0.64,2093.0,66.0,
2015-03-26,36.96,0.94,2132.0,119.0,37.22,0.64,2094.0,65.0,
2015-03-27,36.76,0.96,2133.0,119.0,37.04,0.65,2094.0,65.0,
2015-03-28,36.88,0.99,2134.0,119.0,37.16,0.65,2095.0,64.0,
2015-03-29,36.78,1.01,2134.0,119.0,37.07,0.66,2095.0,64.0,
2015-03-30,36.67,1.03,2135.0,120.0,36.97,0.66,2096.0,64.0,
2015-03-31,36.59,1.05,2136.0,120.0,36.9,0.67,2096.0,63.0,
2015-04-01,36.72,1.08,2137.0,120.0,37.04,0.67,2097.0,63.0,
2015-04-02,36.65,1.1,2137.0,120.0,36.98,0.68,2097.0,62.0,
2015-04-03,36.71,1.12,2138.0,120.0,37.05,0.68,2098.0,62.0,
2015-04-04,36.87,1.15,2139.0,121.0,37.23,0.69,2098.0,62.0,
2015-04-05,36.93,1.17,2139.0,121.0,37.29,0.69,2099.0,61.0,
2015-04-06,37.06,1.2,2140.0,121.0,37.43,0.69,2099.0,61.0,
2015-04-07,37.02,1.22,2141.0,121.0,37.4,0.7,2100.0,61.0,
2015-04-08,37.09,1.25,2141.0,122.0,37.48,0.7,2100.0,60.0,
2015-04-09,37.11,1.27,2142.0,122.0,37.52,0.71,2101.0,60.0,
2015-04-10,37.19,1.29,2143.0,122.0,37.6,0.71,2101.0,60.0,
2015-04-11,37.28,1.32,2143.0,122.0,37.71,0.71,2102.0,60.0,
2015-04-12,37.4,1.34,2144.0,122.0,37.84,0.72,2102.0,59.0,
2015-04-13,37.62,1.37,2145.0,123.0,38.07,0.72,2103.0,59.0,
2015-04-14,37.41,1.39,2145.0,123.0,37.87,0.72,2103.0,59.0,
2015-04-15,37.52,1.42,2146.0,123.0,37.99,0.72,2104.0,59.0,
2015-04-16,37.45,1.44,2147.0,123.0,37.94,0.73,2104.0,58.0,
2015-04-17,37.35,1.47,2147.0,123.0,37.84,0.73,2105.0,58.0,
2015-04-18,37.42,1.49,2148.0,124.0,37.92,0.73,2105.0,58.0,
2015-04-19,37.45,1.52,2149.0,124.0,37.96,0.73,2106.0,58.0,
2015-04-20,37.62,1.55,2149.0,124.0,38.14,0.73,2106.0,58.0,
2015-04-21,37.61,1.57,2150.0,124.0,38.15,0.74,2107.0,57.0,
2015-04-22,37.87,1.6,2150.0,124.0,38.42,0.74,2107.0,57.0,
2015-04-23,37.93,1.62,2151.0,125.0,38.49,0.74,2108.0,57.0,
2015-04-24,38.0,1.65,2152.0,125.0,38.57,0.74,2108.0,57.0,
2015-04-25,38.06,1.67,2152.0,125.0,38.64,0.74,2109.0,57.0,
2015-04-26,38.13,1.7,2153.0,125.0,38.72,0.74,2109.0,57.0,
2015-04-27,38.32,1.73,2154.0,125.0,38.93,0.74,2110.0,57.0,
2015-04-28,38.36,1.75,2154.0,125.0,38.97,0.74,2110.0,57.0,
2015-04-29,38.55,1.78,2155.0,126.0,39.18,0.74,2111.0,57.0,
2015-04-30,38.63,1.8,2155.0,126.0,39.27,0.74,2111.0,56.0,
2015-05-01,38.62,1.83,2156.0,126.0,39.27,0.74,2112.0,56.0,
2015-05-02,38.5,1.86,2156.0,126.0,39.16,0.74,2112.0,56.0,
2015-05-03,38.46,1.88,2157.0,126.0,39.14,0.74,2113.0,56.0,
2015-05-04,38.45,1.91,2158.0,126.0,39.14,0.74,2113.0,56.0,
2015-05-05,38.47,1.93,2158.0,127.0,39.16,0.73,2114.0,56.0,
2015-05-06,38.52,1.96,2159.0,127.0,39.23,0.73,2114.0,56.0,
2015-05-07,38.41,1.99,2159.0,127.0,39.13,0.73,2115.0,56.0,
2015-05-08,38.32,2.01,2160.0,127.0,39.05,0.73,2115.0,56.0,
2015-05-09,38.64,2.04,2160.0,127.0,39.38,0.73,2116.0,57.0,
2015-05-10,38.97,2.07,2161.0,127.0,39.72,0.72,2116.0,57.0,
2015-05-11,39.12,2.09,2162.0,128.0,39.88,0.72,2117.0,57.0,
2015-05-12,39.15,2.12,2162.0,128.0,39.93,0.72,2117.0,57.0,
2015-05-13,39.34,2.14,2163.0,128.0,40.13,0.71,2118.0,57.0,
2015-05-14,39.43,2.17,2163.0,128.0,40.23,0.71,2118.0,57.0,
2015-05-15,39.43,2.2,2164.0,128.0,40.25,0.71,2119.0,57.0,
2015-05-16,39.47,2.22,2164.0,128.0,40.3,0.7,2119.0,57.0,
2015-05-17,39.66,2.25,2165.0,128.0,40.49,0.7,2120.0,57.0,
2015-05-18,39.76,2.28,2165.0,129.0,40.61,0.7,2120.0,57.0,
2015-05-19,39.71,2.3,2166.0,129.0,40.57,0.69,2121.0,57.0,
2015-05-20,39.87,2.33,2166.0,129.0,40.74,0.69,2121.0,58.0,
2015-05-21,39.81,2.36,2167.0,129.0,40.7,0.68,2122.0,58.0,
2015-05-22,39.94,2.38,2167.0,129.0,40.84,0.68,2123.0,58.0,
2015-05-23,39.88,2.41,2168.0,129.0,40.79,0.67,2123.0,58.0,
2015-05-24,40.05,2.44,2168.0,129.0,40.97,0.67,2124.0,58.0,
2015-05-25,40.59,2.46,2169.0,129.0,41.52,0.66,2124.0,58.0,
2015-05-26,40.67,2.49,2169.0,130.0,41.61,0.66,2125.0,58.0,
2015-05-27,40.82,2.52,2170.0,130.0,41.77,0.65,2125.0,59.0,
2015-05-28,40.74,2.54,2170.0,130.0,41.7,0.64,2126.0,59.0,
2015-05-29,40.69,2.57,2171.0,130.0,41.66,0.64,2126.0,59.0,
2015-05-30,40.58,2.6,2171.0,130.0,41.56,0.63,2127.0,59.0,
2015-05-31,40.39,2.62,2172.0,130.0,41.39,0.62,2127.0,59.0,
2015-06-01,40.26,2.65,2172.0,130.0,41.27,0.62,2128.0,59.0,
2015-06-02,40.08,2.68,2173.0,130.0,41.1,0.61,2128.0,59.0,
2015-06-03,40.08,2.7,2173.0,131.0,41.11,0.6,2129.0,60.0,
2015-06-04,40.08,2.73,2174.0,131.0,41.12,0.6,2130.0,60.0,
2015-06-05,40.22,2.76,2174.0,131.0,41.28,0.59,2130.0,60.0,
2015-06-06,40.25,2.78,2175.0,131.0,41.32,0.58,2131.0,60.0,
2015-06-07,40.81,2.81,2175.0,131.0,41.89,0.57,2131.0,60.0,
2015-06-08,40.82,2.84,2175.0,131.0,41.92,0.57,2132.0,60.0,
2015-06-09,40.98,2.86,2176.0,131.0,42.09,0.56,2132.0,60.0,
2015-06-10,41.04,2.89,2176.0,131.0,42.16,0.55,2133.0,60.0,
2015-06-11,41.03,2.92,2177.0,131.0,42.15,0.54,2133.0,60.0,
2015-06-12,41.31,2.94,2177.0,132.0,42.45,0.53,2134.0,61.0,
2015-06-13,41.36,2.97,2178.0,132.0,42.5,0.53,2135.0,61.0,
2015-06-14,41.48,3.0,2178.0,132.0,42.64,0.52,2135.0,61.0,
2015-06-15,41.74,3.02,2179.0,132.0,42.92,0.51,2136.0,61.0,
2015-06-16,41.99,3.05,2179.0,132.0,43.18,0.5,2136.0,61.0,
2015-06-17,42.09,3.08,2179.0,132.0,43.29,0.49,2137.0,61.0,
2015-06-18,41.87,3.1,2180.0,132.0,43.07,0.48,2137.0,61.0,
2015-06-19,41.7,3.13,2180.0,132.0,42.92,0.48,2138.0,61.0,
2015-06-20,41.67,3.16,2181.0,132.0,42.89,0.47,2138.0,61.0,
2015-06-21,41.7,3.18,2181.0,132.0,42.94,0.46,2139.0,61.0,
2015-06-22,41.45,3.21,2182.0,133.0,42.7,0.45,2140.0,61.0,
2015-06-23,41.33,3.24,2182.0,133.0,42.59,0.44,2140.0,60.0,
2015-06-24,42.84,0.94,2128.0,89.0,42.4,0.43,2141.0,60.0,1.876
2015-06-25,42.64,0.68,2130.0,86.0,42.24,0.43,2141.0,60.0,-0.108
2015-06-26,42.47,0.69,2131.0,87.0,42.07,0.43,2142.0,60.0,
2015-06-27,42.33,0.7,2132.0,88.0,41.92,0.42,2142.0,60.0,
2015-06-28,42.18,0.72,2132.0,89.0,41.75,0.42,2143.0,60.0,
2015-06-29,42.04,0.73,2133.0,89.0,41.61,0.41,2143.0,60.0,
2015-06-30,41.87,0.74,2134.0,90.0,41.44,0.41,2143.0,59.0,
2015-07-01,41.57,0.6,2142.0,88.0,41.3,0.41,2144.0,59.0,-0.456
2015-07-02,41.33,0.61,2143.0,89.0,41.05,0.41,2144.0,59.0,
2015-07-03,41.24,0.52,2139.0,88.0,40.87,0.41,2144.0,59.0,0.285
2015-07-04,40.94,0.47,2151.0,87.0,40.77,0.41,2144.0,59.0,-0.867
2015-07-05,40.87,0.48,2152.0,88.0,40.7,0.41,2144.0,58.0,
2015-07-06,40.88,0.5,2152.0,89.0,40.7,0.41,2144.0,58.0,
2015-07-07,40.76,0.51,2153.0,89.0,40.57,0.42,2144.0,58.0,
2015-07-08,40.59,0.52,2153.0,90.0,40.4,0.42,2144.0,58.0,
2015-07-09,40.44,0.54,2154.0,91.0,40.25,0.42,2144.0,57.0,
2015-07-10,40.51,0.55,2154.0,91.0,40.32,0.43,2144.0,57.0,
2015-07-11,40.53,0.57,2155.0,92.0,40.34,0.43,2143.0,57.0,
2015-07-12,40.55,0.59,2155.0,92.0,40.36,0.43,2143.0,57.0,
2015-07-13,40.57,0.6,2156.0,93.0,40.37,0.44,2143.0,56.0,
2015-07-14,40.61,0.62,2156.0,94.0,40.41,0.44,2142.0,56.0,
2015-07-15,40.48,0.64,2157.0,94.0,40.29,0.44,2142.0,56.0,
2015-07-16,40.41,0.65,2157.0,95.0,40.21,0.45,2141.0,56.0,
2015-07-17,40.29,0.67,2158.0,95.0,40.09,0.45,2141.0,55.0,
2015-07-18,40.26,0.69,2158.0,96.0,40.06,0.45,2140.0,55.0,
2015-07-19,40.64,0.71,2159.0,97.0,40.44,0.45,2140.0,55.0,
2015-07-20,40.64,0.72,2159.0,97.0,40.44,0.46,2139.0,55.0,
2015-07-21,40.52,0.74,2160.0,98.0,40.32,0.46,2138.0,55.0,
2015-07-22,40.66,0.76,2160.0,98.0,40.46,0.46,2137.0,54.0,
2015-07-23,40.72,0.78,2161.0,99.0,40.53,0.46,2136.0,54.0,
2015-07-24,40.72,0.8,2161.0,99.0,40.52,0.46,2135.0,54.0,
2015-07-25,40.78,0.82,2162.0,100.0,40.59,0.46,2135.0,54.0,
2015-07-26,40.62,0.84,2162.0,100.0,40.43,0.46,2134.0,54.0,
2015-07-27,40.49,0.86,2163.0,101.0,40.3,0.46,2132.0,54.0,
2015-07-28,40.37,0.88,2163.0,101.0,40.19,0.46,2131.0,53.0,
2015-07-29,40.43,0.9,2164.0,102.0,40.25,0.46,2130.0,53.0,
2015-07-30,40.49,0.92,2164.0,102.0,40.31,0.46,2129.0,53.0,
2015-07-31,40.47,0.94,2165.0,103.0,40.29,0.46,2128.0,53.0,
2015-08-01,40.69,0.96,2165.0,103.0,40.52,0.46,2126.0,53.0,
2015-08-02,41.2,0.98,2166.0,104.0,41.04,0.46,2125.0,53.0,
2015-08-03,41.2,1.0,2166.0,104.0,41.04,0.46,2124.0,53.0,
2015-08-04,41.2,1.03,2166.0,105.0,41.04,0.46,2122.0,53.0,
2015-08-05,41.25,1.05,2167.0,105.0,41.1,0.46,2121.0,53.0,
2015-08-06,41.22,1.07,2167.0,105.0,41.07,0.46,2119.0,53.0,
2015-08-07,41.33,1.09,2168.0,106.0,41.19,0.46,2117.0,53.0,
2015-08-08,41.38,1.11,2168.0,106.0,41.25,0.45,2116.0,53.0,
2015-08-09,41.48,1.13,2169.0,107.0,41.36,0.45,2114.0,53.0,
2015-08-10,41.52,1.16,2169.0,107.0,41.41,0.45,2112.0,53.0,
2015-08-11,41.61,1.18,2170.0,107.0,41.52,0.45,2111.0,53.0,
2015-08-12,42.07,1.2,2170.0,108.0,41.98,0.44,2109.0,53.0,
2015-08-13,42.11,1.22,2170.0,108.0,42.03,0.44,2107.0,53.0,
2015-08-14,42.22,1.24,2171.0,109.0,42.15,0.44,2105.0,53.0,
2015-08-15,42.2,1.27,2171.0,109.0,42.14,0.43,2103.0,54.0,
2015-08-16,42.1,1.29,2172.0,109.0,42.06,0.43,2101.0,54.0,
2015-08-17,42.12,1.31,2172.0,110.0,42.09,0.42,2099.0,54.0,
2015-08-18,42.16,1.33,2172.0,110.0,42.15,0.42,2096.0,54.0,
2015-08-19,42.32,1.36,2173.0,110.0,42.32,0.41,2094.0,54.0,
2015-08-20,42.3,1.38,2173.0,111.0,42.32,0.41,2092.0,54.0,
2015-08-21,42.3,1.4,2174.0,111.0,42.33,0.4,2090.0,54.0,
2015-08-22,42.25,1.43,2174.0,111.0,42.29,0.4,2087.0,54.0,
2015-08-23,42.54,1.45,2174.0,112.0,42.6,0.39,2085.0,54.0,
2015-08-24,40.7,0.82,2281.0,87.0,42.61,0.39,2082.0,54.0,-2.653
2015-08-25,40.57,0.83,2281.0,88.0,42.54,0.39,2080.0,54.0,
2015-08-26,40.37,0.85,2281.0,88.0,42.4,0.38,2078.0,54.0,
2015-08-27,40.2,0.86,2281.0,89.0,42.29,0.38,2075.0,54.0,
2015-08-28,40.03,0.88,2281.0,90.0,42.18,0.37,2073.0,54.0,
2015-08-29,39.91,0.9,2280.0,90.0,42.12,0.37,2071.0,54.0,
2015-08-30,39.73,0.91,2280.0,91.0,42.01,0.37,2069.0,54.0,
2015-08-31,39.54,0.93,2280.0,92.0,41.87,0.36,2067.0,54.0,
2015-09-01,41.11,0.68,2174.0,84.0,41.72,0.36,2066.0,54.0,3.726
2015-09-02,41.53,0.57,2143.0,81.0,41.64,0.36,2064.0,54.0,1.594
2015-09-03,41.46,0.5,2143.0,80.0,41.6,0.35,2062.0,54.0,-0.004
2015-09-04,41.38,0.51,2144.0,81.0,41.53,0.36,2060.0,54.0,
2015-09-05,41.12,0.46,2154.0,80.0,41.43,0.36,2058.0,54.0,-0.627
2015-09-06,40.91,0.43,2158.0,79.0,41.3,0.36,2057.0,54.0,-0.295
2015-09-07,40.81,0.44,2159.0,80.0,41.23,0.36,2055.0,54.0,
2015-09-08,40.88,0.46,2159.0,81.0,41.33,0.37,2053.0,54.0,
2015-09-09,40.86,0.47,2160.0,82.0,41.35,0.37,2051.0,54.0,
2015-09-10,41.28,0.49,2160.0,83.0,41.8,0.38,2050.0,54.0,
2015-09-11,41.82,0.5,2161.0,83.0,42.37,0.38,2048.0,54.0,
2015-09-12,42.1,0.52,2161.0,84.0,42.69,0.38,2047.0,53.0,
2015-09-13,42.62,0.53,2161.0,85.0,43.24,0.39,2045.0,53.0,
2015-09-14,43.08,0.55,2162.0,86.0,43.73,0.39,2044.0,53.0,
2015-09-15,43.67,0.57,2162.0,86.0,44.36,0.4,2043.0,53.0,
2015-09-16,43.99,0.58,2163.0,87.0,44.71,0.4,2041.0,53.0,
2015-09-17,44.13,0.6,2163.0,88.0,44.89,0.4,2040.0,53.0,
2015-09-18,44.38,0.62,2164.0,89.0,45.18,0.4,2039.0,53.0,
2015-09-19,44.67,0.63,2164.0,89.0,45.51,0.41,2038.0,53.0,
2015-09-20,44.92,0.65,2164.0,90.0,45.8,0.41,2037.0,53.0,
2015-09-21,45.28,0.67,2165.0,91.0,46.19,0.41,2036.0,52.0,
2015-09-22,45.74,0.69,2165.0,91.0,46.69,0.41,2035.0,52.0,
2015-09-23,46.11,0.71,2166.0,92.0,47.1,0.41,2034.0,52.0,
2015-09-24,46.0,0.73,2166.0,92.0,47.03,0.42,2033.0,52.0,
2015-09-25,46.03,0.74,2166.0,93.0,47.1,0.42,2032.0,52.0,
2015-09-26,46.01,0.76,2167.0,94.0,47.12,0.42,2031.0,52.0,
2015-09-27,46.22,0.78,2167.0,94.0,47.37,0.42,2031.0,52.0,
2015-09-28,46.33,0.8,2168.0,95.0,47.51,0.42,2030.0,52.0,
2015-09-29,46.81,0.82,2168.0,95.0,48.04,0.42,2029.0,52.0,
2015-09-30,46.97,0.84,2168.0,96.0,48.24,0.42,2029.0,52.0,
2015-10-01,47.23,0.86,2169.0,97.0,48.54,0.42,2028.0,52.0,
2015-10-02,47.49,0.88,2169.0,97.0,48.85,0.42,2028.0,52.0,
2015-10-03,47.9,0.9,2170.0,98.0,49.29,0.42,2027.0,52.0,
2015-10-04,48.13,0.92,2170.0,98.0,49.57,0.41,2027.0,52.0,
2015-10-05,48.71,0.94,2170.0,99.0,50.19,0.41,2027.0,52.0,
2015-10-06,48.96,0.96,2171.0,99.0,50.48,0.41,2027.0,52.0,
2015-10-07,49.17,0.98,2171.0,100.0,50.74,0.41,2026.0,52.0,
2015-10-08,49.4,1.01,2172.0,100.0,51.01,0.41,2026.0,52.0,
2015-10-09,49.29,1.03,2172.0,101.0,50.94,0.41,2026.0,53.0,
2015-10-10,49.19,1.05,2172.0,101.0,50.89,0.4,2026.0,53.0,
2015-10-11,49.07,1.07,2173.0,102.0,50.81,0.4,2026.0,53.0,
2015-10-12,48.93,1.09,2173.0,102.0,50.71,0.4,2026.0,53.0,
2015-10-13,48.76,1.11,2173.0,103.0,50.58,0.39,2026.0,53.0,
2015-10-14,48.8,1.13,2174.0,103.0,50.66,0.39,2027.0,53.0,
2015-10-15,48.63,1.16,2174.0,104.0,50.54,0.39,2027.0,53.0,
2015-10-16,48.51,1.18,2174.0,104.0,50.46,0.38,2027.0,53.0,
2015-10-17,50.21,0.76,2054.0,86.0,50.33,0.38,2027.0,53.0,3.138
2015-10-18,50.13,0.78,2055.0,86.0,50.26,0.38,2028.0,53.0,
2015-10-19,50.53,0.62,2024.0,81.0,50.18,0.38,2028.0,53.0,1.23
2015-10-20,50.15,0.53,2042.0,79.0,50.05,0.38,2028.0,53.0,-0.864
2015-10-21,50.07,0.55,2043.0,79.0,49.97,0.38,2028.0,53.0,
2015-10-22,50.3,0.56,2044.0,80.0,50.2,0.38,2029.0,53.0,
2015-10-23,50.44,0.58,2045.0,81.0,50.34,0.38,2029.0,53.0,
2015-10-24,50.5,0.59,2046.0,82.0,50.4,0.38,2029.0,53.0,
2015-10-25,50.38,0.61,2047.0,83.0,50.28,0.38,2029.0,53.0,
2015-10-26,50.27,0.62,2048.0,84.0,50.17,0.39,2029.0,53.0,
2015-10-27,50.17,0.64,2049.0,84.0,50.08,0.39,2029.0,53.0,
2015-10-28,50.17,0.65,2050.0,85.0,50.08,0.39,2029.0,53.0,
2015-10-29,50.09,0.67,2051.0,86.0,50.0,0.39,2029.0,53.0,
2015-10-30,50.01,0.69,2052.0,87.0,49.92,0.39,2029.0,53.0,
2015-10-31,49.83,0.57,2053.0,82.0,49.76,0.39,2029.0,53.0,-0.032
2015-11-01,49.27,0.5,2087.0,80.0,49.64,0.39,2028.0,53.0,-1.692
2015-11-02,49.22,0.52,2088.0,80.0,49.61,0.4,2028.0,53.0,
2015-11-03,49.07,0.53,2089.0,81.0,49.48,0.4,2028.0,53.0,
2015-11-04,49.1,0.55,2090.0,82.0,49.53,0.4,2028.0,53.0,
2015-11-05,49.01,0.57,2090.0,83.0,49.46,0.41,2028.0,53.0,
2015-11-06,48.89,0.58,2091.0,84.0,49.37,0.41,2028.0,53.0,
2015-11-07,48.77,0.6,2092.0,84.0,49.26,0.42,2028.0,53.0,
2015-11-08,48.64,0.61,2093.0,85.0,49.15,0.42,2028.0,53.0,
2015-11-09,48.68,0.63,2093.0,86.0,49.22,0.42,2028.0,53.0,
2015-11-10,48.71,0.65,2094.0,87.0,49.27,0.42,2028.0,53.0,
2015-11-11,48.81,0.67,2095.0,87.0,49.39,0.43,2029.0,53.0,
2015-11-12,48.79,0.68,2096.0,88.0,49.39,0.43,2029.0,53.0,
2015-11-13,48.89,0.7,2096.0,89.0,49.51,0.43,2029.0,53.0,
