date,fm,surplus,sp,pressure,required_control,control_stock,control_exerted,control_shortfall,surplus_pred_no_control,surplus_pred_with_control
2012-07-31,34.22,1071.0,36.96270680088,150.84887404840003,0.0,259.1403185587137,0.0,0.0,-249.15112595159997,-249.15112595159997
2012-08-01,34.53,-56.0,36.92091435412598,131.50028947692903,0.0,297.95751218753946,0.0,0.0,-268.499710523071,-268.499710523071
2012-08-02,34.51,113.0,36.87949628856344,130.3222958709892,0.0,335.99836194378867,0.0,0.0,-269.6777041290108,-269.6777041290108
2012-08-03,34.55,292.0,36.83947693663486,125.92123151491745,0.0,373.2783947049129,0.0,0.0,-274.07876848508255,-274.07876848508255
2012-08-04,34.63,-68.0,36.8015194453354,119.43356949344692,0.0,409.8128268108146,0.0,0.0,-280.56643050655305,-280.56643050655305
2012-08-05,34.61,-463.0,36.763870452988094,118.4628749143452,181.4628749143452,445.6165702745983,181.4628749143452,0.0,-281.5371250856548,-463.0
2012-08-06,34.48,410.0,36.72463492560557,123.45492090830658,0.0,388.11908890336827,0.0,0.0,-276.5450790916934,-276.5450790916934
2012-08-07,34.6,202.0,36.68813496927381,114.84742331005954,0.0,424.3567071253009,0.0,0.0,-285.1525766899405,-285.1525766899405
2012-08-08,34.66,-459.0,36.65329282443224,109.6311053437735,168.63110534377347,459.86957298279486,168.63110534377347,0.0,-290.36889465622653,-459.0
2012-08-09,34.53,404.0,36.616815924595336,114.77487585274343,0.0,407.2197393856296,0.0,0.0,-285.22512414725657,-285.22512414725657
2012-08-10,34.64,-121.0,36.582855410224575,106.85704756235157,0.0,443.075344597917,0.0,0.0,-293.14295243764843,-293.14295243764843
2012-08-11,34.61,-403.0,36.54896293512015,106.64296143160837,109.64296143160834,478.21383770595867,109.64296143160834,0.0,-293.35703856839166,-403.0
2012-08-12,34.5,-753.0,36.51376297829182,110.75696380605024,463.75696380605024,448.7923763791961,448.7923763791961,14.96458742685411,-289.24303619394976,-738.0354125731459
2012-08-13,34.28,-234.0,36.47538826733299,120.7463547033143,0.0,284.2995782999337,0.0,0.0,-279.2536452966857,-279.2536452966857
2012-08-14,34.22,-683.0,36.43664204685214,121.9153125768679,404.9153125768679,322.61358673393505,322.61358673393505,82.30172584293285,-278.0846874231321,-600.6982741570671
2012-08-15,34.02,-464.0,36.395125582956844,130.63190706262623,194.63190706262623,211.11588030568228,194.63190706262623,0.0,-269.3680929373738,-464.0
2012-08-16,33.89,-133.0,36.35208902487267,135.41489636799673,0.0,153.04079987451814,0.0,0.0,-264.58510363200327,-264.58510363200327
2012-08-17,33.85,718.0,36.30910463303886,135.25075481713702,0.0,193.9799838770278,0.0,0.0,-264.749245182863,-264.749245182863
2012-08-18,34.06,-643.0,36.27046636163415,121.57564988987808,364.5756498898781,234.10038419948722,234.10038419948722,130.47526569039087,-278.4243501101219,-512.5247343096091
2012-08-19,33.88,-340.0,36.22939958034356,129.21697691889568,69.21697691889568,159.7782228357026,69.21697691889568,0.0,-270.7830230811043,-340.0
2012-08-20,33.78,-591.0,36.187320361629745,132.4026198896359,323.4026198896359,172.89586761143025,172.89586761143025,150.50675227820565,-267.5973801103641,-440.4932477217943
2012-08-21,33.61,-442.0,36.14304354045981,139.31739472528943,181.31739472528943,124.27960321462955,124.27960321462955,57.037791510659886,-260.68260527471057,-384.9622084893401
2012-08-22,33.49,-132.0,36.09746584040132,143.41062122207248,0.0,96.08216986448514,0.0,0.0,-256.58937877792755,-256.58937877792755
2012-08-23,33.45,-656.0,36.05198396189133,143.10911790402304,399.10911790402304,138.16052646719544,138.16052646719544,260.9485914368276,-256.89088209597696,-395.0514085631724
2012-08-24,33.26,-549.0,36.00401934855478,150.92106417051286,299.92106417051286,104.13310535097337,104.13310535097337,195.78795881953948,-249.07893582948714,-353.2120411804605
2012-08-25,33.11,-62.0,35.95430182834814,156.4366005591479,0.0,84.39720110356454,0.0,0.0,-243.5633994408521,-243.5633994408521
2012-08-26,33.09,-531.0,35.90509483735138,154.83021605432558,285.83021605432555,126.70925708149325,126.70925708149325,159.12095897283228,-245.16978394567442,-371.87904102716766
2012-08-27,32.94,-621.0,35.85415628278911,160.27859555340132,381.2785955534013,97.49136910726608,97.49136910726608,283.78722644613526,-239.72140444659868,-337.21277355386474
2012-08-28,32.76,-354.0,35.80100052984334,167.25502914138394,121.25502914138394,80.54499408221433,80.54499408221433,40.71003505916961,-232.74497085861606,-313.2899649408304
2012-08-29,32.66,-166.0,35.747040020771585,169.7872011424374,0.0,70.7160965676843,0.0,0.0,-230.2127988575626,-230.2127988575626
2012-08-30,32.61,-630.0,35.69314755087514,169.57311529813268,399.5731152981327,113.30177463633062,113.30177463633062,286.27134066180207,-230.42688470186732,-343.72865933819793
2012-08-31,32.43,22.0,35.637088629092574,176.3898746000916,0.0,89.71502928907177,0.0,0.0,-223.6101253999084,-223.6101253999084
2012-09-01,32.43,-455.0,35.581992766032435,173.35960213178396,228.35960213178396,131.92072870329034,131.92072870329034,96.43887342849362,-226.64039786821604,-358.5611265715064
2012-09-02,32.3,-220.0,35.52561009473318,177.40855521032515,0.0,100.51402264790838,0.0,0.0,-222.59144478967485,-222.59144478967485
2012-09-03,32.24,131.0,35.46916527989198,177.6040903940589,0.0,142.5037421949502,0.0,0.0,-222.3959096059411,-222.3959096059411
2012-09-04,32.27,108.0,35.414205535228625,172.9313044375742,0.0,183.65366735105118,0.0,0.0,-227.0686955624258,-227.0686955624258
2012-09-05,32.3,-434.0,35.36070534812633,168.33879414694835,202.33879414694835,223.98059400403017,202.33879414694835,0.0,-231.66120585305165,-434.0
2012-09-06,32.18,-304.0,35.3060627340416,171.9334503722882,75.9334503722882,162.56546446517024,75.9334503722882,0.0,-228.0665496277118,-304.0
2012-09-07,32.09,690.0,35.25081270122985,173.84469856764142,0.0,172.94077502695154,0.0,0.0,-226.15530143235858,-226.15530143235858
2012-09-08,32.28,-722.0,35.19977591718855,160.58767544537037,482.58767544537034,213.4819595264125,213.4819595264125,269.1057159189578,-239.41232455462963,-452.89428408104214
2012-09-09,32.08,-337.0,35.146180034258315,168.6399018842074,105.6399018842074,147.81953652531928,105.6399018842074,0.0,-231.3600981157926,-337.0
2012-09-10,31.98,-767.0,35.09178695637178,171.14828260044771,538.1482826004477,126.60718504112995,126.60718504112995,411.5410975593178,-228.85171739955229,-355.4589024406822
2012-09-11,31.76,-383.0,35.03454885068657,180.10018678776123,163.10018678776123,97.43216732385538,97.43216732385538,65.66801946390585,-219.89981321223877,-317.33198053609414
2012-09-12,31.65,-339.0,34.97640432723742,182.95223799805808,121.95223799805808,80.5106570478361,80.5106570478361,41.441580950221976,-217.04776200194192,-297.558419049778
2012-09-13,31.55,-326.0,34.91754075175352,185.2147413464436,111.21474134644359,70.69618108774495,70.69618108774495,40.51856025869864,-214.7852586535564,-285.48143974130136
2012-09-14,31.45,-434.0,34.85797047711844,187.43837624151436,221.43837624151436,65.00378503089208,65.00378503089208,156.43459121062227,-212.56162375848564,-277.5654087893777
2012-09-15,31.33,-663.0,34.797362055971526,190.704913078434,453.704913078434,61.7021953179174,61.7021953179174,392.0027177605166,-209.295086921566,-270.9972822394834
2012-09-16,31.14,-533.0,34.734530764946626,197.69919207206442,330.6991920720644,59.787273284392086,59.787273284392086,270.91191878767233,-202.30080792793558,-262.08808121232767
2012-09-17,30.99,-686.0,34.67020196767595,202.41110822217738,488.4111082221774,58.6766185049474,58.6766185049474,429.73448971723,-197.58889177782262,-256.26551028277004
2012-09-18,30.79,-371.0,34.603542420347736,209.74483311912553,180.74483311912553,58.03243873286948,58.03243873286948,122.71239438625605,-190.25516688087447,-248.28760561374395
2012-09-19,30.68,-407.0,34.53613830998385,212.08760704911163,219.08760704911163,57.658814465064296,57.658814465064296,161.42879258404733,-187.91239295088837,-245.57120741595267
2012-09-20,30.57,-571.0,34.46800242773158,214.3901335252367,385.3901335252367,57.44211238973729,57.44211238973729,327.9480211354994,-185.6098664747633,-243.0519788645006
2012-09-21,30.4,-122.0,34.39811658090668,219.8964119498675,0.0,57.316425186047624,0.0,0.0,-180.1035880501325,-180.1035880501325
2012-09-22,30.37,-421.0,34.32891594905676,217.7403771981216,238.7403771981216,100.17009668232667,100.17009668232667,138.57028051579493,-182.2596228018784,-282.42971948420507
2012-09-23,30.25,-329.0,34.25884261446773,220.48634379572522,149.48634379572522,82.09865607574947,82.09865607574947,67.38768771997574,-179.51365620427478,-261.61231228002424
2012-09-24,30.16,-485.0,34.188426951693955,221.56348234316755,306.56348234316755,71.61722052393469,71.61722052393469,234.94626181923286,-178.43651765683245,-250.05373818076714
2012-09-25,30.02,-502.0,34.11681587165601,225.32487294108049,327.32487294108046,65.53798790388213,65.53798790388213,261.7868850371983,-174.67512705891951,-240.21311496280163
2012-09-26,29.88,-186.0,34.04402991090698,229.02164509988387,15.02164509988387,62.01203298425163,15.02164509988387,0.0,-170.97835490011613,-186.0
2012-09-27,29.83,-625.0,33.97163539932519,227.78994696288538,452.7899469628854,98.76313428461306,98.76313428461306,354.02681267827234,-172.21005303711462,-270.97318732172766
2012-09-28,29.65,-451.0,33.89739228985913,233.60657594225205,284.60657594225205,81.28261788507558,81.28261788507558,203.32395805717647,-166.39342405774795,-247.67604194282353
2012-09-29,29.52,-682.0,33.822191310386714,236.62052207126928,518.6205220712693,71.14391837334384,71.14391837334384,447.4766036979255,-163.37947792873072,-234.52339630207456
2012-09-30,29.33,-440.0,33.745018152454044,242.8259983849725,282.82599838497254,65.26347265653942,65.26347265653942,217.56252572843312,-157.1740016150275,-222.4374742715669
2012-10-01,29.21,428.0,33.66710925500846,245.1410090254654,0.0,61.85281414079286,0.0,0.0,-154.8589909745346,-154.8589909745346
2012-10-02,29.33,339.0,33.592600313963565,234.4430172679962,0.0,104.615757857977,0.0,0.0,-165.5569827320038,-165.5569827320038
2012-10-03,29.43,-424.0,33.52108933207432,225.00991326408752,249.00991326408752,146.52344270081747,146.52344270081747,102.48647056327005,-174.99008673591248,-321.51352943673
2012-10-04,29.31,-680.0,33.4487453378768,227.63099358322413,507.63099358322415,108.98359676647414,108.98359676647414,398.64739681675,-172.36900641677587,-281.35260318325004
2012-10-05,29.11,110.0,33.37420828990749,234.53145594491215,0.0,87.21048612455499,0.0,0.0,-165.46854405508785,-165.46854405508785
2012-10-06,29.15,-282.0,33.3016389198667,228.34014059266843,110.34014059266843,129.4662764020639,110.34014059266843,0.0,-171.65985940733157,-282.0
2012-10-07,29.07,-661.0,33.22894189605077,228.74180428279234,489.7418042827924,106.74089463695523,106.74089463695523,383.00090964583717,-171.25819571720766,-277.9990903541629
2012-10-08,28.88,-113.0,33.154229677315136,235.08263225233256,0.0,85.90971888943403,0.0,0.0,-164.91736774766744,-164.91736774766744
2012-10-09,28.85,-68.0,33.0802855877351,232.6657073254303,0.0,128.19152451164535,0.0,0.0,-167.3342926745697,-167.3342926745697
2012-10-10,28.83,-47.0,33.007268225326065,229.7497523929337,0.0,169.62769402141245,0.0,0.0,-170.2502476070663,-170.2502476070663
2012-10-11,28.82,-200.0,32.935333463484476,226.34334049164613,26.34334049164613,210.23514014098419,26.34334049164613,0.0,-173.65665950835387,-200.0
2012-10-12,28.76,-538.0,32.863603733707826,225.69820535393038,363.69820535393035,239.49310114150606,239.49310114150606,124.20510421242429,-174.30179464606962,-413.7948957875757
2012-10-13,28.61,-222.0,32.79052936753704,229.92911521453723,51.929115214537234,162.9059986620735,51.929115214537234,0.0,-170.07088478546277,-222.0
2012-10-14,28.55,-209.0,32.71767961115147,229.22237861333068,38.222378613330676,182.87623260301714,38.222378613330676,0.0,-170.77762138666932,-209.0
2012-10-15,28.49,-923.0,32.64505060588944,228.52778332391915,751.5277833239192,207.92975650562454,207.92975650562454,543.5980268182946,-171.47221667608085,-379.4019731817054
2012-10-16,28.23,1160.0,32.56920267908783,238.65614734983063,0.0,144.59925877326225,0.0,0.0,-161.34385265016937,-161.34385265016937
2012-10-17,28.56,961.0,32.50032697675032,216.7179837212678,0.0,185.707273597797,0.0,0.0,-183.2820162787322,-183.2820162787322
2012-10-18,28.84,1181.0,32.437444750161085,197.85946125885965,0.0,225.99312812584108,0.0,0.0,-202.14053874114035,-202.14053874114035
2012-10-19,29.17,1095.0,32.38131200506685,176.62216027867683,0.0,265.4732655633243,0.0,0.0,-223.37783972132317,-223.37783972132317
2012-10-20,29.49,1409.0,32.331640995400875,156.2902547470482,0.0,304.1638002520578,0.0,0.0,-243.7097452529518,-243.7097452529518
2012-10-21,29.89,2930.0,32.28969506453251,131.98322854928796,0.0,342.0805242470166,0.0,0.0,-268.01677145071204,-268.01677145071204
2012-10-22,30.73,120.0,32.26290043687192,84.30952402795539,0.0,379.2389137620763,0.0,0.0,-315.6904759720446,-315.6904759720446
2012-10-23,30.77,-57.0,32.237253300934924,80.69893155142084,0.0,415.6541354868348,0.0,0.0,-319.30106844857914,-319.30106844857914
2012-10-24,30.75,-514.0,32.21170317941326,80.39367486772946,194.3936748677295,451.34105277709807,194.3936748677295,0.0,-319.6063251322705,-514.0
2012-10-25,30.61,-268.0,32.18418687748277,86.58027826155255,0.0,388.5567617744643,0.0,0.0,-313.41972173844744,-313.41972173844744
2012-10-26,30.53,-637.0,32.15576893703332,89.41729153683266,326.41729153683264,424.785626538975,326.41729153683264,0.0,-310.58270846316736,-637.0
2012-10-27,30.35,834.0,32.12474690752951,97.61107991412314,0.0,309.7229973934625,0.0,0.0,-302.38892008587686,-302.38892008587686
2012-10-28,30.59,-395.0,32.09838087427363,82.96094808504967,77.96094808504967,347.52853744559326,77.96094808504967,0.0,-317.03905191495033,-395.0
2012-10-29,30.48,-343.0,32.0705780595278,87.48179327402882,30.481793274028803,353.39358746266157,30.481793274028803,0.0,-312.5182067259712,-343.0
2012-10-30,30.38,-239.0,32.04153494035258,91.38442171939177,0.0,378.1329984037968,0.0,0.0,-308.61557828060825,-308.61557828060825
2012-10-31,30.31,762.0,32.01178820647934,93.59835135636365,0.0,414.5703384357209,0.0,0.0,-306.40164864363635,-306.40164864363635
2012-11-01,30.53,592.0,31.986331972009317,80.0982584605124,0.0,450.2789316670065,0.0,0.0,-319.9017415394876,-319.9017415394876
2012-11-02,30.7,-201.0,31.96423355865809,69.53284572619502,0.0,485.27335303366635,0.0,0.0,-330.46715427380497,-330.46715427380497
2012-11-03,30.65,1506.0,31.9416558127486,71.04106970117307,0.0,519.567885972993,0.0,0.0,-328.95893029882694,-328.95893029882694
2012-11-04,31.08,-191.0,31.926853081625573,46.57691948940663,0.0,553.1765282535332,0.0,0.0,-353.42308051059337,-353.42308051059337
2012-11-05,31.03,-404.0,31.9114456824904,48.47951253697188,52.47951253697187,586.1129976884625,52.47951253697187,0.0,-351.52048746302813,-404.0
2012-11-06,30.91,1195.0,31.89424144507577,54.1332794791674,0.0,597.3989327199046,0.0,0.0,-345.8667205208326,-345.8667205208326
2012-11-07,31.25,-405.0,31.883173762657027,34.82455694613647,39.824556946136454,629.4509540655065,39.824556946136454,0.0,-365.17544305386355,-405.0
2012-11-08,31.14,371.0,31.870406482237705,40.17235652307374,0.0,644.9321122057419,0.0,0.0,-359.82764347692626,-359.82764347692626
2012-11-09,31.25,-183.0,31.859748270214215,33.53615486178184,0.0,676.033469961627,0.0,0.0,-366.4638451382182,-366.4638451382182
2012-11-10,31.2,-514.0,31.848414189821128,35.66278044016207,149.66278044016207,706.5128005623944,149.66278044016207,0.0,-364.33721955983793,-514.0
2012-11-11,31.05,-287.0,31.834697911927023,43.158385155986224,0.0,656.5174323750817,0.0,0.0,-356.84161484401375,-356.84161484401375
2012-11-12,30.97,-434.0,31.819842919360944,46.741360564851995,80.74136056485202,687.3870837275801,80.74136056485202,0.0,-353.258639435148,-434.0
2012-11-13,30.85,154.0,31.803181598501197,52.42498791756578,0.0,685.3427978270877,0.0,0.0,-347.5750120824342,-347.5750120824342
2012-11-14,30.89,-405.0,31.787493685219456,49.36215268707004,54.36215268707002,715.6359418705459,54.36215268707002,0.0,-350.63784731293,-405.0
2012-11-15,30.78,191.0,31.770185546737945,54.46020507058692,0.0,723.578361958307,0.0,0.0,-345.53979492941306,-345.53979492941306
2012-11-16,30.83,274.0,31.75403372178858,50.82185469837203,0.0,753.1067947191409,0.0,0.0,-349.178145301628,-349.178145301628
2012-11-17,30.91,426.0,31.73953372764063,45.62435502023465,0.0,782.0446588247581,0.0,0.0,-354.37564497976535,-354.37564497976535
2012-11-18,31.04,-374.0,31.727516156902354,37.81338862962951,11.813388629629515,810.403765648263,11.813388629629515,0.0,-362.1866113703705,-374.0
2012-11-19,30.93,-400.0,31.71381530667628,43.10984186719548,43.109841867195485,833.470334883446,43.109841867195485,0.0,-356.8901581328045,-400.0
2012-11-20,30.82,1038.0,31.69846009469649,48.31530520830691,0.0,843.5569914388989,0.0,0.0,-351.6846947916931,-351.6846947916931
2012-11-21,31.11,892.0,31.6883507024896,31.80928863692806,0.0,870.685851610121,0.0,0.0,-368.19071136307196,-368.19071136307196
2012-11-22,31.37,1575.0,31.68288162796813,17.208489538247047,0.0,897.2721345779186,0.0,0.0,-382.791510461753,-382.791510461753
2012-11-23,31.82,251.0,31.685237239528085,-7.411951825955327,0.0,923.3266918863602,0.0,0.0,-407.4119518259553,-407.4119518259553
2012-11-24,31.9,157.0,31.68892673520776,-11.609029563573028,0.0,948.860158048633,0.0,0.0,-411.609029563573,-411.609029563573
2012-11-25,31.94,580.0,31.69324002361818,-13.571798701000137,0.0,973.8829548876604,0.0,0.0,-413.57179870100015,-413.57179870100015
2012-11-26,32.11,-2.0,31.700399710562717,-22.528015919050528,0.0,998.4052957899072,0.0,0.0,-422.5280159190505,-422.5280159190505
2012-11-27,32.11,218.0,31.70743639837094,-22.14099808959821,0.0,1022.4371898741091,0.0,0.0,-422.1409980895982,-422.1409980895982
2012-11-28,32.17,-313.0,31.715382964181682,-25.003936970007583,0.0,1045.9884460766268,0.0,0.0,-425.0039369700076,-425.0039369700076
2012-11-29,32.08,-349.0,31.721646866617245,-19.709422336051414,0.0,1069.0686771550943,0.0,0.0,-419.70942233605143,-419.70942233605143
2012-11-30,31.99,-112.0,31.72625701282727,-14.505864294500146,0.0,1091.6873036119923,0.0,0.0,-414.50586429450016,-414.50586429450016
2012-12-01,31.96,-123.0,31.73027257744114,-12.635008240737271,0.0,1113.8535575397525,0.0,0.0,-412.63500824073725,-412.63500824073725
2012-12-02,31.92,-465.0,31.733531981000255,-10.255741044986095,54.74425895501389,1135.5764863889574,54.74425895501389,0.0,-410.2557410449861,-465.0
2012-12-03,31.79,-154.0,31.734502067768005,-3.052386272759655,0.0,1134.9672530791727,0.0,0.0,-403.05238627275963,-403.05238627275963
2012-12-04,31.75,-298.0,31.73476831296754,-0.8377427867853626,0.0,1156.2679080175892,0.0,0.0,-400.8377427867854,-400.8377427867854
2012-12-05,31.66,-434.0,31.733483838102977,4.041611095663722,38.04161109566371,1177.1425498572373,38.04161109566371,0.0,-395.9583889043363,-434.0
2012-12-06,31.54,-18.0,31.7301599015732,10.458794586525979,0.0,1182.383054421827,0.0,0.0,-389.541205413474,-389.541205413474
2012-12-07,31.54,-244.0,31.726893068283477,10.279118755591288,0.0,1200.0,0.0,0.0,-389.7208812444087,-389.7208812444087
2012-12-08,31.47,-283.0,31.722479799132493,13.886388952287199,0.0,1200.0,0.0,0.0,-386.1136110477128,-386.1136110477128
2012-12-09,31.39,-491.0,31.716767995187602,17.972239735318105,108.97223973531811,1200.0,108.97223973531811,0.0,-382.0277602646819,-491.0
2012-12-10,31.25,-508.0,31.708749200412047,25.231206022662587,133.2312060226626,1156.4111041058727,133.2312060226626,0.0,-374.7687939773374,-508.0
2012-12-11,31.11,-173.0,31.698463047527458,32.365467614010214,0.0,1103.9903996146902,0.0,0.0,-367.6345323859898,-367.6345323859898
2012-12-12,31.06,-420.0,31.68749463451996,34.51220489859793,54.51220489859793,1125.9105916223964,54.51220489859793,0.0,-365.48779510140207,-420.0
2012-12-13,30.94,-366.0,31.67465312410827,40.405921825954856,6.405921825954863,1125.5874978305094,6.405921825954863,0.0,-359.59407817404514,-366.0
2012-12-14,30.84,-353.0,31.660314283013754,45.11728556575649,0.0,1144.5133791435173,0.0,0.0,-354.8827144342435,-354.8827144342435
2012-12-15,30.74,-94.0,31.64450383448132,49.74771089647268,0.0,1165.623111560647,0.0,0.0,-350.25228910352735,-350.25228910352735
2012-12-16,30.71,345.0,31.628449617947762,50.51472898712687,0.0,1186.310649329434,0.0,0.0,-349.4852710128731,-349.4852710128731
2012-12-17,30.81,-111.0,31.61438914339055,44.24140288648033,0.0,1200.0,0.0,0.0,-355.75859711351967,-355.75859711351967
2012-12-18,30.78,-183.0,31.60005483732676,45.10301605297169,0.0,1200.0,0.0,0.0,-354.89698394702833,-354.89698394702833
2012-12-19,30.73,-263.0,31.58510781598868,47.03092987937728,0.0,1200.0,0.0,0.0,-352.96907012062275,-352.96907012062275
2012-12-20,30.65,588.0,31.569043223414337,50.54737728778859,0.0,1200.0,0.0,0.0,-349.4526227122114,-349.4526227122114
2012-12-21,30.82,-51.0,31.556175109172344,40.48963100447889,0.0,1200.0,0.0,0.0,-359.5103689955211,-359.5103689955211
2012-12-22,30.81,17.0,31.543356267416332,40.334594707898326,0.0,1200.0,0.0,0.0,-359.6654052921017,-359.6654052921017
2012-12-23,30.82,-33.0,31.530929439703577,39.101119183696724,0.0,1200.0,0.0,0.0,-360.8988808163033,-360.8988808163033
2012-12-24,30.81,1678.0,31.51854430343836,38.96993668910993,0.0,1200.0,0.0,0.0,-361.03006331089006,-361.03006331089006
2012-12-25,31.29,1399.0,31.514618049099397,12.353992700466883,0.0,1200.0,0.0,0.0,-387.6460072995331,-387.6460072995331
2012-12-26,31.69,1809.0,31.517631006041835,-9.480294667699134,0.0,1200.0,0.0,0.0,-409.4802946676991,-409.4802946676991
2012-12-27,32.21,-282.0,31.529525490943865,-37.426097998087485,0.0,1200.0,0.0,0.0,-437.42609799808747,-437.42609799808747
2012-12-28,32.13,-135.0,31.53984128359828,-32.45872940209465,0.0,1200.0,0.0,0.0,-432.45872940209466,-432.45872940209466
2012-12-29,32.09,-269.0,31.549292681051178,-29.73890254218542,0.0,1200.0,0.0,0.0,-429.73890254218543,-429.73890254218543
2012-12-30,32.02,-394.0,31.557379151051087,-25.444146692190373,0.0,1200.0,0.0,0.0,-425.4441466921904,-425.4441466921904
2012-12-31,31.9,-921.0,31.563265172161948,-18.520415531092773,502.4795844689072,1200.0,502.4795844689072,0.0,-418.5204155310928,-921.0
2013-01-01,31.64,-1345.0,31.564583430574938,-4.14791131837843,940.8520886816216,999.0081662124371,940.8520886816216,0.0,-404.1479113183784,-1345.0
2013-01-02,31.26,-869.0,31.559350869544627,16.464297824954386,485.4642978249544,626.6871674155396,485.4642978249544,0.0,-383.5357021750456,-869.0
2013-01-03,31.01,-377.0,31.549913350417203,29.695234272946074,6.695234272946095,443.96770493724705,6.695234272946095,0.0,-370.3047657270539,-377.0
2013-01-04,30.9,-368.0,31.538748228059585,35.13115254327728,3.131152543277267,476.41025712932367,3.131152543277267,0.0,-364.86884745672273,-368.0
2013-01-05,30.79,-1045.0,31.525885181661216,40.47368499136695,685.473684991367,509.6295909694263,509.6295909694263,175.8440940219407,-359.52631500863305,-869.1559059780593
2013-01-06,30.49,-525.0,31.508089294264433,55.994911184543916,180.99491118454392,319.58516276226726,180.99491118454392,0.0,-344.0050888154561,-525.0
2013-01-07,30.34,-240.0,31.48802221934327,63.14122206387994,0.0,264.7954950332043,0.0,0.0,-336.8587779361201,-336.8587779361201
2013-01-08,30.27,-388.0,31.46709732665637,65.84035296610028,53.84035296610028,303.49958513254023,53.84035296610028,0.0,-334.1596470338997,-388.0
2013-01-09,30.16,-1096.0,31.44464217694131,70.65531973177212,766.6553197317721,319.89345224344936,319.89345224344936,446.76186748832276,-329.3446802682279,-649.2381325116772
2013-01-10,29.84,-1276.0,31.417075384792415,86.73914616358286,962.7391461635829,209.53820230120064,209.53820230120064,753.2009438623822,-313.26085383641714,-522.7990561376178
2013-01-11,29.48,-300.0,31.383797589108955,104.70886740099249,4.708867400992517,145.53215733469636,4.708867400992517,0.0,-295.2911325990075,-300.0
2013-01-12,29.39,-654.0,31.349545339906143,107.77499369483785,361.77499369483786,184.73796722760542,184.73796722760542,177.03702646723244,-292.22500630516214,-476.9629735327676
2013-01-13,29.2,-973.0,31.31261743756671,116.19395906616916,689.1939590661691,131.14802099201114,131.14802099201114,558.0459380741579,-283.80604093383084,-414.954061925842
2013-01-14,28.92,-785.0,31.27151370207912,129.33325361435146,514.3332536143514,100.06585217536647,100.06585217536647,414.26740143898496,-270.66674638564854,-370.73259856101504
2013-01-15,28.7,-616.0,31.227336635844715,139.00351497145937,355.00351497145937,82.03819426171256,82.03819426171256,272.96532070974683,-260.99648502854063,-343.03467929025317
2013-01-16,28.52,-265.0,31.18082621290439,146.3454417097414,11.345441709741408,71.5821526717933,11.345441709741408,0.0,-253.6545582902586,-265.0
2013-01-17,28.45,-373.0,31.133912253089754,147.61517391993652,120.61517391993652,109.61233293446087,109.61233293446087,11.002840985475657,-252.38482608006348,-361.99715901452436
2013-01-18,28.34,-486.0,31.085914512864584,151.0252982075521,237.0252982075521,87.5751531019873,87.5751531019873,149.45014510556481,-248.9747017924479,-336.54985489443516
2013-01-19,28.2,-214.0,31.036336228883997,155.99849258861985,0.0,74.79358879915263,0.0,0.0,-244.00150741138015,-244.00150741138015
2013-01-20,28.14,-451.0,30.986578906060064,156.56183983330348,207.56183983330348,117.29771702316958,117.29771702316958,90.2641228101339,-243.43816016669652,-360.7358771898661
2013-01-21,28.01,-362.0,30.93544306207112,160.89936841391147,122.89936841391147,92.03267587343836,92.03267587343836,30.86669254047311,-239.10063158608853,-331.1333074595269
2013-01-22,27.91,187.0,30.883467761129314,163.54072686211225,0.0,77.37895200659426,0.0,0.0,-236.45927313788775,-236.45927313788775
2013-01-23,27.97,-24.0,30.833416128835406,157.4878870859474,0.0,119.83137296646237,0.0,0.0,-242.5121129140526,-242.5121129140526
2013-01-24,27.96,978.0,30.78405255961159,155.3228907786375,0.0,161.43474550713313,0.0,0.0,-244.6771092213625,-244.6771092213625
2013-01-25,28.24,759.0,30.740347259368043,137.51909926524246,0.0,202.20605059699045,0.0,0.0,-262.48090073475754,-262.48090073475754
2013-01-26,28.46,1408.0,30.701172258343124,123.26447420887179,0.0,242.16192958505064,0.0,0.0,-276.7355257911282,-276.7355257911282
2013-01-27,28.86,884.0,30.6695420209697,99.52481115333356,0.0,281.3186909933496,0.0,0.0,-300.47518884666647,-300.47518884666647
2013-01-28,29.11,918.0,30.64275002250591,84.30125123782516,0.0,319.6923171734826,0.0,0.0,-315.69874876217483,-315.69874876217483
2013-01-29,29.38,870.0,30.62105673293229,68.25812031127592,0.0,357.29847083001295,0.0,0.0,-331.7418796887241,-331.7418796887241
2013-01-30,29.63,-434.0,30.60403097145281,53.57170342990468,87.57170342990469,394.15250141341266,87.57170342990469,0.0,-346.4282965700953,-434.0
2013-01-31,29.5,-544.0,30.585064380175748,59.678540909666125,203.67854090966614,395.24077001318255,203.67854090966614,0.0,-340.32145909033386,-544.0
2013-02-01,29.35,-639.0,30.56384671336625,66.76156923514364,305.7615692351436,329.86453824905243,305.7615692351436,0.0,-333.2384307648564,-639.0
2013-02-02,29.17,-440.0,30.53990126111095,75.34456936110206,115.34456936110206,224.96261979001395,115.34456936110206,0.0,-324.65543063889794,-440.0
2013-02-03,29.04,-344.0,30.514133855203838,81.07736203621113,25.077362036211127,198.32553964977285,25.077362036211127,0.0,-318.9226379637889,-344.0
2013-02-04,28.94,-550.0,30.48709117776178,85.09001477689782,235.09001477689782,228.32808404229294,228.32808404229294,6.761930734604874,-314.9099852231022,-543.2380692653951
