com.samsung.shealth.step_daily_trend,6225039,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
91f37a8d-f680-4ef6-9f53-b8a2d55f6f7b.binning_data.json,2022-06-14 04:58:02.795,2022-06-14 04:58:02.795,com.sec.android.app.shealth,0,6440,0.0,5006.79,283.21,rmpFWNZh7F,com.sec.android.app.shealth,91f37a8d-f680-4ef6-9f53-b8a2d55f6f7b,1417824000000,
66297d11-fa24-4f03-acd2-ffcd97a6eab0.binning_data.json,2022-06-14 04:58:02.796,2022-06-14 04:58:02.796,com.sec.android.app.shealth,0,576,0.0,439.92,24.39,rmpFWNZh7F,com.sec.android.app.shealth,66297d11-fa24-4f03-acd2-ffcd97a6eab0,1417996800000,
22737950-11ca-4f53-b635-79600d6b441f.binning_data.json,2022-06-14 04:58:02.786,2022-06-14 04:58:02.786,com.sec.android.app.shealth,0,340,0.0,266.96,14.57,rmpFWNZh7F,com.sec.android.app.shealth,22737950-11ca-4f53-b635-79600d6b441f,1416528000000,
c79c7e16-bc42-4f51-afbe-533ef9e7c7cf.binning_data.json,2022-06-14 04:58:02.794,2022-06-14 04:58:02.794,com.sec.android.app.shealth,0,5130,0.0,4015.29,225.12,rmpFWNZh7F,com.sec.android.app.shealth,c79c7e16-bc42-4f51-afbe-533ef9e7c7cf,1417392000000,
10d8e3fc-f22a-4656-92a5-66574654d0d1.binning_data.json,2022-06-14 04:58:02.794,2022-06-14 04:58:02.794,com.sec.android.app.shealth,0,7941,0.0,6326.48,348.28,rmpFWNZh7F,com.sec.android.app.shealth,10d8e3fc-f22a-4656-92a5-66574654d0d1,1417219200000,
f0f8daa4-614d-4681-932f-168b83c2756a.binning_data.json,2022-06-14 04:58:02.797,2022-06-14 04:58:02.797,com.sec.android.app.shealth,0,308,0.0,226.77,13.53,rmpFWNZh7F,com.sec.android.app.shealth,f0f8daa4-614d-4681-932f-168b83c2756a,1418169600000,
d7ac983c-761e-4b52-b32d-e91d92edb3af.binning_data.json,2022-06-14 04:58:02.799,2022-06-14 04:58:02.799,com.sec.android.app.shealth,0,51,0.0,41.08,2.2,rmpFWNZh7F,com.sec.android.app.shealth,d7ac983c-761e-4b52-b32d-e91d92edb3af,1418515200000,
166395e3-09b6-4889-aa65-2593a1019ad3.binning_data.json,2022-06-14 04:58:02.799,2022-06-14 04:58:02.799,com.sec.android.app.shealth,0,6753,0.0,5424.6,298.52,rmpFWNZh7F,com.sec.android.app.shealth,166395e3-09b6-4889-aa65-2593a1019ad3,1418342400000,
efa1d5cf-58af-4477-b7ec-98e352ba4f8d.binning_data.json,2022-06-14 04:58:02.795,2022-06-14 04:58:02.795,com.sec.android.app.shealth,0,1289,0.0,1063.14,66.09,rmpFWNZh7F,com.sec.android.app.shealth,efa1d5cf-58af-4477-b7ec-98e352ba4f8d,1417737600000,
f5f953eb-9605-49d4-ad8d-1d6b94cb2169.binning_data.json,2022-06-14 04:58:02.800,2022-06-14 04:58:02.800,com.sec.android.app.shealth,0,8693,0.0,7143.64,401.42,rmpFWNZh7F,com.sec.android.app.shealth,f5f953eb-9605-49d4-ad8d-1d6b94cb2169,1418688000000,
9e2bea1c-0112-4ec6-8817-42bb86ae7690.binning_data.json,2022-06-14 04:58:02.802,2022-06-14 04:58:02.802,com.sec.android.app.shealth,0,2466,0.0,1933.23,106.83,rmpFWNZh7F,com.sec.android.app.shealth,9e2bea1c-0112-4ec6-8817-42bb86ae7690,1419033600000,
de36d475-c55b-44d2-8884-3e2f6f6cfa59.binning_data.json,2022-06-14 04:58:02.790,2022-06-14 04:58:02.790,com.sec.android.app.shealth,0,60,0.0,44.399998,2.8500004,rmpFWNZh7F,com.sec.android.app.shealth,de36d475-c55b-44d2-8884-3e2f6f6cfa59,1417046400000,
1452d56e-38c0-4e55-93b7-d23fd06230cc.binning_data.json,2022-06-14 04:58:02.796,2022-06-14 04:58:02.796,com.sec.android.app.shealth,0,32,0.0,24.02,1.3200002,rmpFWNZh7F,com.sec.android.app.shealth,1452d56e-38c0-4e55-93b7-d23fd06230cc,1417910400000,
7bd1ffb8-6247-41b2-bd6b-152658abe805.binning_data.json,2022-06-14 04:58:02.801,2022-06-14 04:58:02.801,com.sec.android.app.shealth,0,5164,0.0,3977.08,219.10999,rmpFWNZh7F,com.sec.android.app.shealth,7bd1ffb8-6247-41b2-bd6b-152658abe805,1418860800000,
2046060e-ef2c-43c3-aeea-8ae29d21e1e8.binning_data.json,2022-06-14 04:58:02.803,2022-06-14 04:58:02.803,com.sec.android.app.shealth,0,11248,0.0,8662.93,485.2702,rmpFWNZh7F,com.sec.android.app.shealth,2046060e-ef2c-43c3-aeea-8ae29d21e1e8,1419206400000,
9d1e7381-23cb-4d4f-afcc-4eac3ca9bfbe.binning_data.json,2022-06-14 04:58:02.798,2022-06-14 04:58:02.798,com.sec.android.app.shealth,0,162,0.0,130.85,6.45,rmpFWNZh7F,com.sec.android.app.shealth,9d1e7381-23cb-4d4f-afcc-4eac3ca9bfbe,1418256000000,
c2f44a4d-434f-4980-a3c0-d2eda7215dbe.binning_data.json,2022-06-14 04:58:02.804,2022-06-14 04:58:02.804,com.sec.android.app.shealth,0,9253,0.0,7497.8203,421.02997,rmpFWNZh7F,com.sec.android.app.shealth,c2f44a4d-434f-4980-a3c0-d2eda7215dbe,1419552000000,
a5773e8c-c07b-4245-89c0-bbb5a18e864c.binning_data.json,2022-06-14 04:58:02.795,2022-06-14 04:58:02.795,com.sec.android.app.shealth,0,3925,0.0,3137.96,179.92,rmpFWNZh7F,com.sec.android.app.shealth,a5773e8c-c07b-4245-89c0-bbb5a18e864c,1417564800000,
f47cdb5d-4453-40d7-ba1b-efefabf2fd1c.binning_data.json,2022-06-14 04:58:02.799,2022-06-14 04:58:02.799,com.sec.android.app.shealth,0,2508,0.0,1996.26,107.96,rmpFWNZh7F,com.sec.android.app.shealth,f47cdb5d-4453-40d7-ba1b-efefabf2fd1c,1418428800000,
809bf831-84b6-4c20-93a0-f3488eb5c168.binning_data.json,2022-06-14 04:58:02.803,2022-06-14 04:58:02.803,com.sec.android.app.shealth,0,942,0.0,738.39,41.5,rmpFWNZh7F,com.sec.android.app.shealth,809bf831-84b6-4c20-93a0-f3488eb5c168,1419379200000,
ea370141-ee42-47ae-b3ca-cbbc9a721554.binning_data.json,2022-06-14 04:58:02.806,2022-06-14 04:58:02.806,com.sec.android.app.shealth,0,100,0.0,76.2,4.3,rmpFWNZh7F,com.sec.android.app.shealth,ea370141-ee42-47ae-b3ca-cbbc9a721554,1419724800000,
a21cc06c-53d5-4f65-83c4-6571115fe366.binning_data.json,2022-06-14 04:58:02.797,2022-06-14 04:58:02.797,com.sec.android.app.shealth,0,8869,0.0,6999.51,385.72998,rmpFWNZh7F,com.sec.android.app.shealth,a21cc06c-53d5-4f65-83c4-6571115fe366,1418083200000,
84ef0ea3-c1a5-461d-ac66-40bdc901c4d5.binning_data.json,2022-06-14 04:58:02.801,2022-06-14 04:58:02.801,com.sec.android.app.shealth,0,4394,0.0,3503.7,197.51999,rmpFWNZh7F,com.sec.android.app.shealth,84ef0ea3-c1a5-461d-ac66-40bdc901c4d5,1418947200000,
f6d4a745-f244-427a-9d76-161b34e635b0.binning_data.json,2022-06-14 04:58:02.801,2022-06-14 04:58:02.801,com.sec.android.app.shealth,0,5903,0.0,4711.4697,258.37,rmpFWNZh7F,com.sec.android.app.shealth,f6d4a745-f244-427a-9d76-161b34e635b0,1418774400000,
1a45c3d7-307a-410c-b62e-8bb6a3276d5d.binning_data.json,2022-06-14 04:58:02.808,2022-06-14 04:58:02.808,com.sec.android.app.shealth,0,891,0.0,689.92,38.63,rmpFWNZh7F,com.sec.android.app.shealth,1a45c3d7-307a-410c-b62e-8bb6a3276d5d,1420329600000,
bbeaab97-06f2-4653-aef7-edc8e43927d3.binning_data.json,2022-06-14 04:58:02.806,2022-06-14 04:58:02.806,com.sec.android.app.shealth,0,80,0.0,65.39,3.7,rmpFWNZh7F,com.sec.android.app.shealth,bbeaab97-06f2-4653-aef7-edc8e43927d3,1419897600000,
a5e51bd6-a455-4f01-a8f6-a1d6a2453bf1.binning_data.json,2022-06-14 04:58:02.800,2022-06-14 04:58:02.800,com.sec.android.app.shealth,0,5145,0.0,4011.09,219.89,rmpFWNZh7F,com.sec.android.app.shealth,a5e51bd6-a455-4f01-a8f6-a1d6a2453bf1,1418601600000,
ff7916a8-020f-4052-9c28-f66fca20e065.binning_data.json,2022-06-14 04:58:02.807,2022-06-14 04:58:02.807,com.sec.android.app.shealth,0,54,0.0,43.93,2.5,rmpFWNZh7F,com.sec.android.app.shealth,ff7916a8-020f-4052-9c28-f66fca20e065,1420070400000,
55f6c91a-273a-4ae4-a9ff-9248c0e4f2f7.binning_data.json,2022-06-14 04:58:02.803,2022-06-14 04:58:02.803,com.sec.android.app.shealth,0,8281,0.0,6718.59,379.00998,rmpFWNZh7F,com.sec.android.app.shealth,55f6c91a-273a-4ae4-a9ff-9248c0e4f2f7,1419292800000,
2e54dc82-c14b-489c-8a80-4ff2089976de.binning_data.json,2022-06-14 04:58:02.811,2022-06-14 04:58:02.811,com.sec.android.app.shealth,0,1742,0.0,1361.91,73.73,rmpFWNZh7F,com.sec.android.app.shealth,2e54dc82-c14b-489c-8a80-4ff2089976de,1420848000000,
7f18b61f-8a36-4daf-a322-ecca884a7383.binning_data.json,2022-06-14 04:58:02.804,2022-06-14 04:58:02.804,com.sec.android.app.shealth,0,90,0.0,68.89,4.02,rmpFWNZh7F,com.sec.android.app.shealth,7f18b61f-8a36-4daf-a322-ecca884a7383,1419465600000,
8e0212b2-d03f-466e-abc2-0efa8068ca06.binning_data.json,2022-06-14 04:58:02.809,2022-06-14 04:58:02.809,com.sec.android.app.shealth,0,3107,0.0,2508.69,142.8,rmpFWNZh7F,com.sec.android.app.shealth,8e0212b2-d03f-466e-abc2-0efa8068ca06,1420502400000,
953b1657-170a-4ef7-b7ce-3e7da88bd53d.binning_data.json,2022-06-14 04:58:02.810,2022-06-14 04:58:02.810,com.sec.android.app.shealth,0,2449,0.0,1948.7,112.63,rmpFWNZh7F,com.sec.android.app.shealth,953b1657-170a-4ef7-b7ce-3e7da88bd53d,1420675200000,
c321b481-03ab-4362-bfdf-89c8c1e24f6b.binning_data.json,2022-06-14 04:58:02.802,2022-06-14 04:58:02.802,com.sec.android.app.shealth,0,918,0.0,737.87,42.59,rmpFWNZh7F,com.sec.android.app.shealth,c321b481-03ab-4362-bfdf-89c8c1e24f6b,1419120000000,
f691d8d9-87d5-472e-9c0f-d94b4d7dae08.binning_data.json,2022-06-14 04:58:02.806,2022-06-14 04:58:02.806,com.sec.android.app.shealth,0,573,0.0,430.61,24.69,rmpFWNZh7F,com.sec.android.app.shealth,f691d8d9-87d5-472e-9c0f-d94b4d7dae08,1419811200000,
7e799638-60f3-452a-acb2-4b0b976882d1.binning_data.json,2022-06-14 04:58:02.815,2022-06-14 04:58:02.815,com.sec.android.app.shealth,0,3229,0.0,2472.78,138.52,rmpFWNZh7F,com.sec.android.app.shealth,7e799638-60f3-452a-acb2-4b0b976882d1,1421366400000,
e692073c-7fce-49c6-a50a-0da4c1f2448d.binning_data.json,2022-06-14 04:58:02.807,2022-06-14 04:58:02.807,com.sec.android.app.shealth,0,191,0.0,148.93,7.98,rmpFWNZh7F,com.sec.android.app.shealth,e692073c-7fce-49c6-a50a-0da4c1f2448d,1419984000000,
1f8c6998-2db0-4521-b862-40f57d54221a.binning_data.json,2022-06-14 04:58:02.812,2022-06-14 04:58:02.812,com.sec.android.app.shealth,0,4829,0.0,3670.5398,206.75,rmpFWNZh7F,com.sec.android.app.shealth,1f8c6998-2db0-4521-b862-40f57d54221a,1421020800000,
2afc7269-47b4-4122-98b7-2bc8130aa9d4.binning_data.json,2022-06-14 04:58:02.814,2022-06-14 04:58:02.814,com.sec.android.app.shealth,0,763,0.0,591.05994,34.25,rmpFWNZh7F,com.sec.android.app.shealth,2afc7269-47b4-4122-98b7-2bc8130aa9d4,1421193600000,
85cc7449-36a3-4a0a-a314-5d386bc81112.binning_data.json,2022-06-14 04:58:02.805,2022-06-14 04:58:02.805,com.sec.android.app.shealth,0,309,0.0,243.66,13.429999,rmpFWNZh7F,com.sec.android.app.shealth,85cc7449-36a3-4a0a-a314-5d386bc81112,1419638400000,
d2264599-3564-4d74-a2ee-b99f1a48b8c8.binning_data.json,2022-06-14 04:58:02.810,2022-06-14 04:58:02.810,com.sec.android.app.shealth,0,1029,0.0,809.82,46.22,rmpFWNZh7F,com.sec.android.app.shealth,d2264599-3564-4d74-a2ee-b99f1a48b8c8,1420588800000,
e09d09b3-6482-4791-9855-e8f9aae22926.binning_data.json,2022-06-14 04:58:02.819,2022-06-14 04:58:02.819,com.sec.android.app.shealth,0,7869,0.0,6064.6797,346.71002,rmpFWNZh7F,com.sec.android.app.shealth,e09d09b3-6482-4791-9855-e8f9aae22926,1421884800000,
18f80c77-0608-4b36-a79f-02a77f705e0b.binning_data.json,2022-06-14 04:58:02.809,2022-06-14 04:58:02.809,com.sec.android.app.shealth,0,91,0.0,67.380005,3.91,rmpFWNZh7F,com.sec.android.app.shealth,18f80c77-0608-4b36-a79f-02a77f705e0b,1420416000000,
4978a1f4-bbbf-4dd1-bcd1-ab442c7e710e.binning_data.json,2022-06-14 04:58:02.816,2022-06-14 04:58:02.816,com.sec.android.app.shealth,0,48,0.0,39.030003,2.0100002,rmpFWNZh7F,com.sec.android.app.shealth,4978a1f4-bbbf-4dd1-bcd1-ab442c7e710e,1421539200000,
