com.samsung.health.step_count,6060029,6
create_time,distance,time_offset,custom,count,end_time,speed,deviceuuid,start_time,pkg_name,update_time,datauuid,calorie,sample_position_type
2019-07-30 18:27:39.342,34.2,UTC-0300,,51,2019-07-30 18:27:59.999,1.1666666,PEzvKidhug,2019-07-30 18:27:00.000,com.sec.android.app.shealth,2019-07-30 18:27:39.343,38557334-2d8d-5a47-5628-0fd5e9da1a97,2.2,230002
2019-07-30 23:55:00.763,5.15,UTC-0300,,7,2019-07-30 23:50:00.000,1.0555555,4V/TlqPcbG,2019-07-30 23:49:00.000,com.sec.android.app.shealth,2019-07-30 23:55:00.763,70f32ee6-fb38-4e56-80d4-0a8ca875f943,0.3,
2019-07-30 18:06:08.690,77.37,UTC-0300,,106,2019-07-30 18:05:59.999,1.3055556,PEzvKidhug,2019-07-30 18:05:00.000,com.sec.android.app.shealth,2019-07-30 18:06:08.697,bef99ee2-7fd5-0c3e-195a-6542bfc37581,4.87,230002
2019-07-30 16:50:17.587,11.66,UTC-0300,,20,2019-07-30 16:48:59.999,1.1388888,PEzvKidhug,2019-07-30 16:48:00.000,com.sec.android.app.shealth,2019-07-30 16:50:17.587,83255af0-4bbb-08e8-5248-2b2dfd55edba,0.81,230002
2019-07-30 22:25:17.864,28.51,UTC-0300,,47,2019-07-30 22:23:59.999,1.0277778,PEzvKidhug,2019-07-30 22:23:00.000,com.sec.android.app.shealth,2019-07-30 22:25:17.865,1c932681-601c-962f-16f6-6a5733abfae5,1.98,230002
2019-07-30 19:30:53.775,49.64,UTC-0300,,80,2019-07-30 19:29:59.999,1.0277778,PEzvKidhug,2019-07-30 19:29:00.000,com.sec.android.app.shealth,2019-07-30 19:30:53.776,9642fd44-5af6-f698-1e06-af1399a50ba1,3.31,230002
2019-07-30 18:35:00.816,58.38,UTC-0300,,77,2019-07-30 18:20:00.000,1.1944444,4V/TlqPcbG,2019-07-30 18:19:00.000,com.sec.android.app.shealth,2019-07-30 18:35:00.816,e6e5e8c4-c4fa-48a5-b422-5d138fe0f681,3.09,
2019-07-31 01:00:59.063,11.58,UTC-0300,,15,2019-07-31 00:58:00.000,1.25,4V/TlqPcbG,2019-07-31 00:57:00.000,com.sec.android.app.shealth,2019-07-31 01:00:59.063,db38922c-fc0f-434d-a6f1-a4ebff27b81f,0.62,
2019-07-30 18:55:00.904,6.79,UTC-0300,,9,2019-07-30 18:45:00.000,1.0833334,4V/TlqPcbG,2019-07-30 18:44:00.000,com.sec.android.app.shealth,2019-07-30 18:55:00.904,287bc3b6-8443-40f8-a3d6-09650aa8afc5,0.37,
2019-07-30 15:57:28.612,6.64,UTC-0300,,11,2019-07-30 15:55:59.999,1.0,PEzvKidhug,2019-07-30 15:55:00.000,com.sec.android.app.shealth,2019-07-30 15:57:28.613,c6076f5e-c516-aa03-0d98-f9f6d5cbbce7,0.47,230002
2019-07-30 19:16:55.582,29.67,UTC-0300,,40,2019-07-30 19:16:00.000,1.0555556,4V/TlqPcbG,2019-07-30 19:15:00.000,com.sec.android.app.shealth,2019-07-30 19:16:55.582,ed5e9e38-9e77-43ed-9c8a-b3d3b4d080aa,1.64,
2019-07-30 19:35:00.799,41.82,UTC-0300,,56,2019-07-30 19:35:00.000,1.1111112,4V/TlqPcbG,2019-07-30 19:34:00.000,com.sec.android.app.shealth,2019-07-30 19:35:00.799,d78b5987-3b28-476c-a353-972e75dfb2fe,2.26,
2019-08-01 17:50:28.974,69.33,UTC-0300,,97,2019-08-01 17:51:00.000,1.1824374,4V/TlqPcbG,2019-08-01 17:50:00.000,com.sec.android.app.shealth,2019-08-01 17:53:17.803,66cc8aa4-9075-420f-950a-20c3beecb228,3.9099996,
2019-07-30 19:46:40.637,64.74,UTC-0300,,88,2019-07-30 19:47:00.000,1.3070991,4V/TlqPcbG,2019-07-30 19:46:00.000,com.sec.android.app.shealth,2019-07-30 19:48:17.102,ae4af40d-ee1b-4c3d-8671-56c255ce5a4d,3.4599998,
2019-08-01 18:55:00.271,18.38,UTC-0300,,24,2019-08-01 18:46:00.000,1.111111,4V/TlqPcbG,2019-08-01 18:45:00.000,com.sec.android.app.shealth,2019-08-01 18:55:00.271,18f1083a-9a2c-442d-adc2-283c478f5b82,0.98,
2019-07-30 18:15:00.704,36.41,UTC-0300,,49,2019-07-30 18:12:00.000,1.0555556,4V/TlqPcbG,2019-07-30 18:11:00.000,com.sec.android.app.shealth,2019-07-30 18:15:00.704,9282d7ac-d7fe-48b6-9e2a-88e6872eacaf,1.97,
2019-07-31 20:48:22.568,16.45,UTC-0300,,21,2019-07-31 20:48:59.999,1.5833334,PEzvKidhug,2019-07-31 20:48:00.000,com.sec.android.app.shealth,2019-07-31 20:48:22.568,a9c3d606-af0c-123a-0349-de6ffbb35e14,1.0,230002
2019-08-01 20:35:20.856,41.11,UTC-0300,,63,2019-08-01 20:36:00.000,1.4918183,4V/TlqPcbG,2019-08-01 20:35:00.000,com.sec.android.app.shealth,2019-08-01 20:35:52.117,4031c3e1-3b81-4b18-b59a-43c18051f307,4.320001,
2019-07-30 19:14:08.608,55.610004,UTC-0300,,73,2019-07-30 19:15:00.000,1.241403,4V/TlqPcbG,2019-07-30 19:14:00.000,com.sec.android.app.shealth,2019-07-30 19:15:00.826,0f729fd9-c26d-4f30-bfc6-948d3d38bc0b,2.9199998,
2019-07-30 20:08:46.927,46.43,UTC-0300,,77,2019-07-30 20:07:59.999,0.9722222,PEzvKidhug,2019-07-30 20:07:00.000,com.sec.android.app.shealth,2019-07-30 20:08:46.928,afe969ee-54cb-4745-5296-ced22e7f8901,3.13,230002
2019-07-30 19:14:32.582,37.07,UTC-0300,,59,2019-07-30 19:14:59.999,1.0541722,PEzvKidhug,2019-07-30 19:14:00.000,com.sec.android.app.shealth,2019-07-30 19:14:35.727,3f171d63-2d0f-ef29-5ec0-7de452494e1d,2.43,230002
2019-07-30 19:35:00.762,22.71,UTC-0300,,30,2019-07-30 19:31:00.000,1.1666666,4V/TlqPcbG,2019-07-30 19:30:00.000,com.sec.android.app.shealth,2019-07-30 19:35:00.762,637a74e1-e9ba-4438-9138-644df69119d3,1.24,
2019-07-30 20:10:51.468,29.3,UTC-0300,,40,2019-07-30 20:09:00.000,0.9444444,4V/TlqPcbG,2019-07-30 20:08:00.000,com.sec.android.app.shealth,2019-07-30 20:10:51.468,345104aa-6a74-4d45-81fb-b91a5cf66a66,1.67,
2019-08-01 17:15:01.080,23.07,UTC-0300,,31,2019-08-01 17:02:00.000,1.1111112,4V/TlqPcbG,2019-08-01 17:01:00.000,com.sec.android.app.shealth,2019-08-01 17:15:01.080,920376c6-7522-47a4-9f88-851179389cbe,1.26,
2019-07-31 21:24:24.096,40.31002,UTC-0300,,60,2019-07-31 21:25:00.000,1.0650891,4V/TlqPcbG,2019-07-31 21:24:00.000,com.sec.android.app.shealth,2019-07-31 21:24:53.215,336b9b34-4472-4851-b456-0240b1ccaa50,3.2499986,
2019-07-30 16:18:00.568,70.4,UTC-0300,,107,2019-07-30 16:16:59.999,1.1111112,PEzvKidhug,2019-07-30 16:16:00.000,com.sec.android.app.shealth,2019-07-30 16:18:00.568,cff73173-2084-153c-e86a-b808becc720f,4.57,230002
2019-07-30 22:35:02.250,45.82,UTC-0300,,65,2019-07-30 22:32:59.999,1.1944444,PEzvKidhug,2019-07-30 22:32:00.000,com.sec.android.app.shealth,2019-07-30 22:35:02.250,f0880544-cb7c-00e1-cd4b-32c6a1307007,2.87,230002
2019-07-31 07:47:53.299,7.66,UTC-0300,,10,2019-07-31 07:48:00.000,1.3333334,4V/TlqPcbG,2019-07-31 07:47:00.000,com.sec.android.app.shealth,2019-07-31 07:47:53.299,bb5badd1-c3c1-4cbd-80e3-dc15b8732251,0.41,
2019-07-31 21:14:05.742,13.05,UTC-0300,,17,2019-07-31 21:13:00.000,1.1388888,4V/TlqPcbG,2019-07-31 21:12:00.000,com.sec.android.app.shealth,2019-07-31 21:14:05.742,9d3e40d0-7ca3-4fe8-a9e3-353085397fd3,0.71,
2019-07-30 21:18:20.593,7.98,UTC-0300,,16,2019-07-30 21:17:59.999,0.8333333,PEzvKidhug,2019-07-30 21:17:00.000,com.sec.android.app.shealth,2019-07-30 21:18:20.593,f7b1f662-2821-fed0-a4d5-c4d3c63bac41,0.64,230002
2019-07-30 20:28:18.847,70.43,UTC-0300,,113,2019-07-30 20:27:59.999,1.0833334,PEzvKidhug,2019-07-30 20:27:00.000,com.sec.android.app.shealth,2019-07-30 20:28:18.848,e86dce83-298f-c4e0-0346-ce048dfceaa8,4.63,230002
2019-07-30 18:35:00.997,41.11,UTC-0300,,55,2019-07-30 18:28:00.000,1.1388888,4V/TlqPcbG,2019-07-30 18:27:00.000,com.sec.android.app.shealth,2019-07-30 18:35:00.997,adcf79b4-19b0-4b38-a46f-7bf8d838a637,2.22,
2019-07-31 21:03:07.736,17.13,UTC-0300,,32,2019-07-31 21:02:59.999,0.9444444,PEzvKidhug,2019-07-31 21:02:00.000,com.sec.android.app.shealth,2019-07-31 21:03:07.736,cf42f8f5-ba92-f7c0-c330-66270f6838fe,1.31,230002
2019-08-01 17:34:59.927,5.07,UTC-0300,,7,2019-08-01 17:35:00.000,0.9444444,4V/TlqPcbG,2019-08-01 17:34:00.000,com.sec.android.app.shealth,2019-08-01 17:34:59.927,a245c567-437c-44d4-869c-d01069c66f73,0.31,
2019-07-30 18:06:08.571,70.43,UTC-0300,,93,2019-07-30 18:02:59.999,1.3611112,PEzvKidhug,2019-07-30 18:02:00.000,com.sec.android.app.shealth,2019-07-30 18:06:08.571,47ec274d-2faa-0c49-cae6-6343cfa4bf3f,4.27,230002
2019-08-02 02:16:49.505,45.68,UTC-0300,,61,2019-08-02 02:17:00.000,1.1221349,4V/TlqPcbG,2019-08-02 02:16:00.000,com.sec.android.app.shealth,2019-08-02 02:16:59.144,f3a9164e-46df-476a-a7af-2ee466d4f5ea,2.5099995,
2019-07-30 22:35:01.239,24.48,UTC-0300,,34,2019-07-30 22:32:00.000,0.9166667,4V/TlqPcbG,2019-07-30 22:31:00.000,com.sec.android.app.shealth,2019-07-30 22:35:01.239,01194abf-d52b-4de8-acad-9a143932c8cf,1.39,
2019-07-30 20:08:46.926,44.51,UTC-0300,,84,2019-07-30 20:06:59.999,1.0,PEzvKidhug,2019-07-30 20:06:00.000,com.sec.android.app.shealth,2019-07-30 20:08:46.926,7134ac71-92bc-4dab-f026-ce0322fc5cdf,3.35,230002
2019-08-01 17:53:17.843,71.37,UTC-0300,,94,2019-08-01 17:52:00.000,1.1944444,4V/TlqPcbG,2019-08-01 17:51:00.000,com.sec.android.app.shealth,2019-08-01 17:53:17.843,384c40d4-dd04-4c9b-b7b6-a64cb33145dd,3.76,
2019-08-01 17:37:14.511,3.12,UTC-0300,,5,2019-08-01 17:37:59.999,0.9166667,PEzvKidhug,2019-08-01 17:37:00.000,com.sec.android.app.shealth,2019-08-01 17:37:14.511,a84c84ad-2189-a517-66ff-15d029791054,0.21,230002
2019-08-02 02:17:00.549,2.98,UTC-0300,,4,2019-08-02 02:18:00.000,1.1111112,4V/TlqPcbG,2019-08-02 02:17:00.000,com.sec.android.app.shealth,2019-08-02 02:17:02.513,7ec40e82-e2e8-409f-be5a-a3777dd924c1,0.16,
2019-08-02 01:29:07.605,17.89,UTC-0300,,24,2019-08-02 01:27:59.999,1.4722222,PEzvKidhug,2019-08-02 01:27:00.000,com.sec.android.app.shealth,2019-08-02 01:29:07.611,af42db89-5c2b-1eba-6c32-1c9e069d0147,1.1,230002
2019-07-30 19:36:56.988,25.57,UTC-0300,,34,2019-07-30 19:37:00.000,1.1339246,4V/TlqPcbG,2019-07-30 19:36:00.000,com.sec.android.app.shealth,2019-07-30 19:36:59.594,7ac4b3ad-264f-4c64-982d-2fb60b8faa80,1.3899999,
2019-07-30 22:24:08.897,41.57,UTC-0300,,56,2019-07-30 22:24:00.000,1.0833334,4V/TlqPcbG,2019-07-30 22:23:00.000,com.sec.android.app.shealth,2019-07-30 22:24:08.897,6044164d-b952-4176-a18d-cc5f99fc0a77,2.26,
2019-07-30 22:35:01.208,56.21,UTC-0300,,75,2019-07-30 22:29:00.000,1.1388888,4V/TlqPcbG,2019-07-30 22:28:00.000,com.sec.android.app.shealth,2019-07-30 22:35:01.208,bfd33af2-6eca-4a4b-b3a6-0bc91687e54d,3.02,
2019-08-01 20:15:00.348,5.82,UTC-0300,,8,2019-08-01 20:00:00.000,0.9166667,4V/TlqPcbG,2019-08-01 19:59:00.000,com.sec.android.app.shealth,2019-08-01 20:15:00.348,4aba76a9-159d-402f-aa98-da7354cd1b4c,0.34,
2019-07-30 19:37:01.102,10.06,UTC-0300,,17,2019-07-30 19:37:59.999,0.9927527,PEzvKidhug,2019-07-30 19:37:00.000,com.sec.android.app.shealth,2019-07-30 19:37:05.061,ecad9a0f-eddf-b372-ce32-d107ba41b9f2,0.7,230002
2019-08-01 16:35:00.454,65.17,UTC-0300,,86,2019-08-01 16:29:00.000,1.1944444,4V/TlqPcbG,2019-08-01 16:28:00.000,com.sec.android.app.shealth,2019-08-01 16:35:00.454,48d0d988-ab84-4c81-b981-f88e72b0a105,3.46,
2019-07-30 22:50:23.836,23.99,UTC-0300,,35,2019-07-30 22:43:59.999,1.0833334,PEzvKidhug,2019-07-30 22:43:00.000,com.sec.android.app.shealth,2019-07-30 22:50:23.836,60b07ac7-3ba9-5e89-c73c-c51c7e23ce07,1.53,230002
2019-08-01 17:15:01.150,19.85,UTC-0300,,27,2019-08-01 17:14:00.000,0.9722222,4V/TlqPcbG,2019-08-01 17:13:00.000,com.sec.android.app.shealth,2019-08-01 17:15:01.150,adc906e1-a67d-4b01-a8d1-33f8bb04106d,1.12,
2019-07-30 18:01:58.068,44.57,UTC-0300,,72,2019-07-30 17:59:59.999,1.0277778,PEzvKidhug,2019-07-30 17:59:00.000,com.sec.android.app.shealth,2019-07-30 18:01:58.069,4706b9cf-eb0c-e84d-0834-298eed41f6c4,2.97,230002
2019-07-30 19:54:29.811,28.89,UTC-0300,,46,2019-07-30 19:53:59.999,1.0555556,PEzvKidhug,2019-07-30 19:53:00.000,com.sec.android.app.shealth,2019-07-30 19:54:29.811,fe2e0c5a-fff5-911c-d4b6-1367bc451d43,1.93,230002
2019-08-01 19:28:12.062,15.82,UTC-0300,,21,2019-08-01 19:29:00.000,1.1645312,4V/TlqPcbG,2019-08-01 19:28:00.000,com.sec.android.app.shealth,2019-08-01 19:30:53.268,5da90eeb-edb3-4645-b0c3-435cb8e4cc21,0.84999996,
2019-07-30 23:13:52.657,11.75,UTC-0300,,16,2019-07-30 23:03:00.000,0.97222227,4V/TlqPcbG,2019-07-30 23:02:00.000,com.sec.android.app.shealth,2019-07-30 23:13:52.657,21f4ef3b-675d-4730-8326-1545372c2467,0.69,
2019-08-01 19:15:00.156,13.4,UTC-0300,,18,2019-08-01 19:12:00.000,1.1111112,4V/TlqPcbG,2019-08-01 19:11:00.000,com.sec.android.app.shealth,2019-08-01 19:15:00.156,ebbb1460-39d8-46e3-943b-10cc109f1fd7,0.74,
2019-08-01 18:19:10.808,5.7700005,UTC-0300,,8,2019-08-01 18:20:00.000,0.91668,4V/TlqPcbG,2019-08-01 18:19:00.000,com.sec.android.app.shealth,2019-08-01 18:19:12.438,48996641-8425-49c1-a9dd-d5796c46e04a,0.33999997,
2019-07-30 16:22:44.714,16.72,UTC-0300,,29,2019-07-30 16:18:59.999,0.8611111,PEzvKidhug,2019-07-30 16:18:00.000,com.sec.android.app.shealth,2019-07-30 16:22:44.715,647fa789-7397-b291-0ba2-b57a2de5b5ca,1.19,230002
2019-08-01 19:27:36.580,11.74,UTC-0300,,16,2019-08-01 19:19:00.000,1.0277778,4V/TlqPcbG,2019-08-01 19:18:00.000,com.sec.android.app.shealth,2019-08-01 19:27:36.580,9754de8e-3338-4570-b835-7abb26729acb,0.69,
2019-07-30 18:55:00.885,27.23,UTC-0300,,36,2019-07-30 18:44:00.000,1.1666666,4V/TlqPcbG,2019-07-30 18:43:00.000,com.sec.android.app.shealth,2019-07-30 18:55:00.885,fdc651c1-18dd-4c11-8a64-ab57a7520add,1.45,
2019-07-30 18:18:21.507,16.11,UTC-0300,,25,2019-07-30 18:17:59.999,1.0833334,PEzvKidhug,2019-07-30 18:17:00.000,com.sec.android.app.shealth,2019-07-30 18:18:21.507,317c4252-3c5b-9fe0-1fb0-a8fcee0c9c1e,1.07,230002
2019-08-01 17:34:59.915,8.53,UTC-0300,,10,2019-08-01 17:34:00.000,1.2222222,4V/TlqPcbG,2019-08-01 17:33:00.000,com.sec.android.app.shealth,2019-08-01 17:34:59.915,b8e2cfe4-6809-4468-b282-de03a4d4e183,0.55,
2019-08-01 20:31:00.985,81.80001,UTC-0300,,108,2019-08-01 20:32:00.000,1.3633335,4V/TlqPcbG,2019-08-01 20:31:00.000,com.sec.android.app.shealth,2019-08-01 20:31:59.989,c6d5b1aa-c2d3-4165-b75b-10a3838643fe,4.299999,
2019-07-30 22:50:36.416,23.12,UTC-0300,,32,2019-07-30 22:49:00.000,0.9444444,4V/TlqPcbG,2019-07-30 22:48:00.000,com.sec.android.app.shealth,2019-07-30 22:50:36.416,a1f5d593-a68a-4a38-8700-6dfba2b83a19,1.34,
2019-07-30 23:47:32.632,5.05,UTC-0300,,7,2019-07-30 23:41:00.000,0.9166667,4V/TlqPcbG,2019-07-30 23:40:00.000,com.sec.android.app.shealth,2019-07-30 23:47:32.632,ca7e2d2a-bbfa-4608-9fc0-b9b75f2aea7a,0.31,
2019-07-30 15:46:44.592,12.46,UTC-0300,,21,2019-07-30 15:46:59.999,0.8888889,PEzvKidhug,2019-07-30 15:46:00.000,com.sec.android.app.shealth,2019-07-30 15:46:44.592,96a714af-9340-9edf-28f7-d2c414fde3c6,0.89,230002
2019-07-30 21:23:54.042,14.83,UTC-0300,,18,2019-07-30 21:24:00.000,1.5983976,4V/TlqPcbG,2019-07-30 21:23:00.000,com.sec.android.app.shealth,2019-07-30 21:23:59.909,7f7bc651-b609-46e5-8fcd-3a5e691eea43,0.6400001,
2019-08-01 17:31:47.957,27.69,UTC-0300,,36,2019-08-01 17:24:00.000,1.2777778,4V/TlqPcbG,2019-08-01 17:23:00.000,com.sec.android.app.shealth,2019-08-01 17:31:47.957,943efa0d-6369-4bfe-979e-1314b12409cf,1.45,
2019-08-01 18:31:06.135,16.87,UTC-0300,,22,2019-08-01 18:32:00.000,1.2194926,4V/TlqPcbG,2019-08-01 18:31:00.000,com.sec.android.app.shealth,2019-08-01 18:35:00.057,520f9ed7-36fc-4ea5-8e3f-39a87ce26baf,0.91999996,
2019-07-30 18:15:00.767,13.29,UTC-0300,,18,2019-07-30 18:14:00.000,1.0833333,4V/TlqPcbG,2019-07-30 18:13:00.000,com.sec.android.app.shealth,2019-07-30 18:15:00.767,e39e3cfc-e2e7-4b55-9c34-d2bacaedeabe,0.76,
2019-07-30 18:56:47.642,19.41,UTC-0300,,31,2019-07-30 18:56:59.999,0.9722222,PEzvKidhug,2019-07-30 18:56:00.000,com.sec.android.app.shealth,2019-07-30 18:56:47.642,8a11b544-9372-5218-9924-7a96aa172b74,1.32,230002
2019-07-30 20:28:00.437,33.490005,UTC-0300,,44,2019-07-30 20:29:00.000,1.2275394,4V/TlqPcbG,2019-07-30 20:28:00.000,com.sec.android.app.shealth,2019-07-30 20:28:28.082,bdae7d3a-cc59-4f1f-8933-e868a65622bd,1.7699996,
2019-07-31 21:09:35.431,43.43,UTC-0300,,58,2019-07-31 21:02:00.000,1.1944444,4V/TlqPcbG,2019-07-31 21:01:00.000,com.sec.android.app.shealth,2019-07-31 21:09:35.431,742711fa-dc28-4462-b56a-a4b47055afde,2.37,
2019-08-01 20:21:15.742,14.25,UTC-0300,,19,2019-08-01 20:21:00.000,1.0833334,4V/TlqPcbG,2019-08-01 20:20:00.000,com.sec.android.app.shealth,2019-08-01 20:21:15.742,aefe1334-3732-4820-9d91-a4e5fdf041ef,0.77,
2019-07-30 18:55:00.239,12.12,UTC-0300,,20,2019-07-30 18:53:59.999,0.9444444,PEzvKidhug,2019-07-30 18:53:00.000,com.sec.android.app.shealth,2019-07-30 18:55:00.239,fb229a7a-adf8-2a80-36b8-cada7b20e545,0.86,230002
2019-07-31 06:23:12.733,4.37,UTC-0300,,6,2019-07-31 06:24:00.000,0.9722222,4V/TlqPcbG,2019-07-31 06:23:00.000,com.sec.android.app.shealth,2019-07-31 06:23:12.733,d0971f29-51af-4579-850d-daa736f8d2b4,0.26,
2019-07-30 20:08:46.929,29.24,UTC-0300,,54,2019-07-30 20:08:59.999,0.8611111,PEzvKidhug,2019-07-30 20:08:00.000,com.sec.android.app.shealth,2019-07-30 20:08:46.930,ded3ddc8-a7bf-f02b-81e5-161751e42be6,2.19,230002
2019-07-30 18:35:00.834,41.58,UTC-0300,,55,2019-07-30 18:21:00.000,1.1944444,4V/TlqPcbG,2019-07-30 18:20:00.000,com.sec.android.app.shealth,2019-07-30 18:35:00.834,8b1a2715-ca9d-472a-a18e-c1a8561ab964,2.22,
2019-08-02 01:33:13.516,8.65,UTC-0300,,12,2019-08-02 01:34:00.000,0.9166667,4V/TlqPcbG,2019-08-02 01:33:00.000,com.sec.android.app.shealth,2019-08-02 01:33:13.516,f666d840-f8b7-41fc-8cc8-8630289c19aa,0.5,
2019-08-01 18:31:06.112,10.83,UTC-0300,,15,2019-08-01 18:28:00.000,0.9722222,4V/TlqPcbG,2019-08-01 18:27:00.000,com.sec.android.app.shealth,2019-08-01 18:31:06.112,63f6e730-078c-4f55-92e7-d9711d56642c,0.66,
2019-08-01 19:45:48.584,3.65,UTC-0300,,5,2019-08-01 19:46:00.000,0.9722222,4V/TlqPcbG,2019-08-01 19:45:00.000,com.sec.android.app.shealth,2019-08-01 19:45:48.584,9b790bb7-031a-41ba-a686-39e479fc9d50,0.2,
2019-07-30 15:41:13.629,0.8,UTC-0300,,2,2019-07-30 15:41:59.999,1.7222222,PEzvKidhug,2019-07-30 15:41:00.000,com.sec.android.app.shealth,2019-07-30 15:41:13.629,5bcdef80-5476-7e89-ab7d-3a47de8b6a64,0.1,230002
2019-08-01 16:38:41.262,50.399986,UTC-0300,,67,2019-08-01 16:39:00.000,1.1752417,4V/TlqPcbG,2019-08-01 16:38:00.000,com.sec.android.app.shealth,2019-08-01 16:38:59.623,3dbf8156-3110-49b0-b5bf-0f05974a6d13,2.6999989,
2019-07-30 17:02:26.686,53.48,UTC-0300,,92,2019-07-30 17:02:59.999,0.9193157,PEzvKidhug,2019-07-30 17:02:00.000,com.sec.android.app.shealth,2019-07-30 17:07:37.555,afa55a62-cafd-f4a8-d30e-b827f1575272,3.66,230002
2019-08-01 19:27:36.553,13.8,UTC-0300,,19,2019-08-01 19:16:00.000,0.9444444,4V/TlqPcbG,2019-08-01 19:15:00.000,com.sec.android.app.shealth,2019-08-01 19:27:36.553,1871e98a-fe49-4995-9497-d68a1e880e5d,0.81,
2019-08-01 19:55:00.130,16.32,UTC-0300,,22,2019-08-01 19:53:00.000,1.0555556,4V/TlqPcbG,2019-08-01 19:52:00.000,com.sec.android.app.shealth,2019-08-01 19:55:00.130,e506bb3a-0eeb-4560-829b-ca44a2492000,0.91,
2019-07-30 18:55:00.241,17.9,UTC-0300,,31,2019-07-30 18:54:59.999,0.8611111,PEzvKidhug,2019-07-30 18:54:00.000,com.sec.android.app.shealth,2019-07-30 18:55:00.241,4449fc05-cbe1-cc73-3424-401a0310692e,1.25,230002
2019-08-01 19:15:00.074,23.16,UTC-0300,,32,2019-08-01 18:57:00.000,0.9166667,4V/TlqPcbG,2019-08-01 18:56:00.000,com.sec.android.app.shealth,2019-08-01 19:15:00.074,92de7278-4548-4df4-894b-2739ea166bdb,1.33,
2019-07-30 19:55:42.595,20.68,UTC-0300,,34,2019-07-30 19:55:59.999,1.0252517,PEzvKidhug,2019-07-30 19:55:00.000,com.sec.android.app.shealth,2019-07-30 19:56:38.532,5cafac65-59b4-0537-b16c-95596ee90a32,1.38,230002
2019-08-01 17:15:01.111,22.45,UTC-0300,,30,2019-08-01 17:10:00.000,1.1388888,4V/TlqPcbG,2019-08-01 17:09:00.000,com.sec.android.app.shealth,2019-08-01 17:15:01.111,334151ed-c38e-44a8-ba5f-19d9a7cd6222,1.24,
2019-07-30 22:50:36.352,17.53,UTC-0300,,24,2019-07-30 22:39:00.000,0.9166667,4V/TlqPcbG,2019-07-30 22:38:00.000,com.sec.android.app.shealth,2019-07-30 22:50:36.352,2aae2348-8584-46f2-b8c6-a770c592fb59,1.01,
2019-08-01 17:31:47.989,71.88,UTC-0300,,96,2019-08-01 17:26:00.000,1.198,4V/TlqPcbG,2019-08-01 17:25:00.000,com.sec.android.app.shealth,2019-08-01 17:31:47.989,78519b06-bc58-4d2e-95be-8ad6e692b7fc,3.84,
2019-08-02 02:12:59.860,38.01,UTC-0300,,52,2019-08-02 02:11:00.000,1.0,4V/TlqPcbG,2019-08-02 02:10:00.000,com.sec.android.app.shealth,2019-08-02 02:12:59.860,e5565753-2151-49f0-8701-7402fc77bd0f,2.18,
2019-07-30 15:45:03.519,42.03,UTC-0300,,63,2019-07-30 15:44:59.999,1.1666666,PEzvKidhug,2019-07-30 15:44:00.000,com.sec.android.app.shealth,2019-07-30 15:45:03.526,052965ba-8e5b-1eff-d39e-122f6cc121b6,2.71,230002
2019-08-01 16:35:00.407,42.57,UTC-0300,,58,2019-08-01 16:18:00.000,0.9722222,4V/TlqPcbG,2019-08-01 16:17:00.000,com.sec.android.app.shealth,2019-08-01 16:35:00.407,a737d840-439e-41f9-b054-e9b128512fb2,2.41,
2019-07-30 19:14:32.568,15.5,UTC-0300,,25,2019-07-30 19:08:59.999,1.0277778,PEzvKidhug,2019-07-30 19:08:00.000,com.sec.android.app.shealth,2019-07-30 19:14:32.569,9a1899bf-f836-efa4-969e-6058971ceb69,1.02,230002
2019-07-30 18:06:08.699,47.23,UTC-0300,,75,2019-07-30 18:06:59.999,1.1325643,PEzvKidhug,2019-07-30 18:06:00.000,com.sec.android.app.shealth,2019-07-30 18:06:59.953,f9962cd1-929a-c0d1-42d3-90c9c8b441aa,3.01,230002
2019-07-30 19:20:34.760,27.630003,UTC-0300,,37,2019-07-30 19:21:00.000,1.1174511,4V/TlqPcbG,2019-07-30 19:20:00.000,com.sec.android.app.shealth,2019-07-30 19:20:59.983,8cfd6abe-344a-423e-bb0f-0a3fc57c5997,1.5299996,
2019-07-30 19:14:08.550,2.24,UTC-0300,,3,2019-07-30 19:11:00.000,1.1111112,4V/TlqPcbG,2019-07-30 19:10:00.000,com.sec.android.app.shealth,2019-07-30 19:14:08.550,e1b1a825-dbb5-4f3e-9176-0a5fe336e159,0.12,
2019-08-01 17:50:28.932,18.71,UTC-0300,,25,2019-08-01 17:48:00.000,1.0555556,4V/TlqPcbG,2019-08-01 17:47:00.000,com.sec.android.app.shealth,2019-08-01 17:50:28.932,2c989ba8-931e-4512-a722-223a37cf3806,1.03,
2019-08-01 20:15:00.392,10.84,UTC-0300,,15,2019-08-01 20:07:00.000,0.9166667,4V/TlqPcbG,2019-08-01 20:06:00.000,com.sec.android.app.shealth,2019-08-01 20:15:00.392,921b0605-8ed2-41d3-8755-c54680bef830,0.63,
2019-08-01 18:08:51.672,13.09,UTC-0300,,18,2019-08-01 18:06:00.000,0.9722222,4V/TlqPcbG,2019-08-01 18:05:00.000,com.sec.android.app.shealth,2019-08-01 18:08:51.672,eae9cd8a-3c1b-4f2b-90d8-6753c596fa62,0.75,
2019-07-30 23:47:21.736,24.33,UTC-0300,,38,2019-07-30 23:44:59.999,0.9722222,PEzvKidhug,2019-07-30 23:44:00.000,com.sec.android.app.shealth,2019-07-30 23:47:21.736,1b0e4f06-ad84-c292-1be8-a5b82aa0a8cf,1.64,230002
